Year,Term,YearTerm,Subject,Number,Name,Description,Credit Hours,Section Info,Degree Attributes,Schedule Information
2018,Fall,2018-fa,PS,495,Senior Honors Seminar,,,,,
2018,Fall,2018-fa,PS,496,Senior Honors Thesis,,,,,
2018,Fall,2018-fa,PS,501,Democratic Political Inst I,,,,,
2018,Fall,2018-fa,PS,502,Democratic Political Inst II,,,,,
2018,Fall,2018-fa,PS,503,US Congress,,,,,
2018,Fall,2018-fa,PS,506,Pol Parties and Elections,,,,,
2018,Fall,2018-fa,PS,507,Collect Action &amp; Interest Grps,,,,,
2018,Fall,2018-fa,PS,511,Proseminar Pol Behavior I,,,,,
2018,Fall,2018-fa,PS,512,Proseminar Pol Behavior II,,,,,
2018,Fall,2018-fa,PS,514,Founds of Organizational Behav,,,,,
2018,Fall,2018-fa,PS,517,Civic Leadership Practicum I,,,,,
2018,Fall,2018-fa,PS,518,Civic Leadership Practicum II,,,,,
2018,Fall,2018-fa,PS,519,Topics in American Politics,,,,,
2018,Fall,2018-fa,PS,521,Phil Bases of Pol Inquiry,,,,,
2018,Fall,2018-fa,PS,522,Research Design and Techniques,,,,,
2018,Fall,2018-fa,PS,523,The Comparative Method,,,,,
2018,Fall,2018-fa,PS,524,Methods in Intl Rel,,,,,
2018,Fall,2018-fa,PS,525,Formal Theory I: Game Theory,,,,,
2018,Fall,2018-fa,PS,526,Formal Theory II: Applications,,,,,
2018,Fall,2018-fa,PS,530,Quant Pol Analysis I,,,,,
2018,Fall,2018-fa,PS,531,Quant Pol Analysis II,,,,,
2018,Fall,2018-fa,PS,532,Quant Pol Analysis III,,,,,
2018,Fall,2018-fa,PS,540,Proseminar Comp Politics I,,,,,
2018,Fall,2018-fa,PS,541,Proseminar Comp Politics II,,,,,
2018,Fall,2018-fa,PS,543,Global Democratization,,,,,
2018,Fall,2018-fa,PS,544,Politics of African States,,,,,
2018,Fall,2018-fa,PS,545,Politics of Post-Soviet States,,,,,
2018,Fall,2018-fa,PS,546,Comparative Political Behavior,,,,,
2018,Fall,2018-fa,PS,548,Political Economy,,,,,
2018,Fall,2018-fa,PS,549,Topics in Comparative Politics,,,,,
2018,Fall,2018-fa,PS,571,History of Pol Theories I,,,,,
2018,Fall,2018-fa,PS,572,History of Pol Theories II,,,,,
2018,Fall,2018-fa,PS,579,Topics in Pol Theory,,,,,
2018,Fall,2018-fa,PS,580,Proseminar Intl Rel I,,,,,
2018,Fall,2018-fa,PS,581,International War,,,,,
2018,Fall,2018-fa,PS,582,Intl Political Economy,,,,,
2018,Fall,2018-fa,PS,583,International Organizations,,,,,
2018,Fall,2018-fa,PS,584,International Cooperation,,,,,
2018,Fall,2018-fa,PS,585,Conflict Management,,,,,
2018,Fall,2018-fa,PS,586,Prosem Intl Relations II,,,,,
2018,Fall,2018-fa,PS,587,Research Seminar in IR,,,,,
2018,Fall,2018-fa,PS,589,Topics in Intl Rel,,,,,
2018,Fall,2018-fa,PS,590,Research in Selected Topics,,,,,
2018,Fall,2018-fa,PS,596,Evaluating New Research,,,,,
2018,Fall,2018-fa,PS,597,Preparing Future Faculty,,,,,
2018,Fall,2018-fa,PS,598,Dissertation Design Seminar,,,,,
2018,Fall,2018-fa,PS,599,Thesis Research,,,,,
2018,Fall,2018-fa,PSM,501,PSM Industry Seminar I,,,,,
2018,Fall,2018-fa,PSM,502,PSM Industry Seminar II,,,,,
2018,Fall,2018-fa,PSM,503,PSM Industry Seminar III,,,,,
2018,Fall,2018-fa,PSM,520,Special Topics-Sci &amp; Business,,,,,
2018,Fall,2018-fa,PSM,555,PSM Internship,,,,,
2018,Fall,2018-fa,PSYC,100,Intro Psych,,,,,
2018,Fall,2018-fa,PSYC,102,Psych Orientation,,,,,
2018,Fall,2018-fa,PSYC,103,Intro Experimental Psych,,,,,
2018,Fall,2018-fa,PSYC,199,Undergraduate Open Seminar,,,,,
2018,Fall,2018-fa,PSYC,201,Intro to Social Psych,,,,,
2018,Fall,2018-fa,PSYC,204,Intro to Brain and Cognition,,,,,
2018,Fall,2018-fa,PSYC,207,Psychology of Prejudice and Discrimination,,,,,
2018,Fall,2018-fa,PSYC,210,Behavioral Neuroscience,,,,,
2018,Fall,2018-fa,PSYC,216,Child Psych,,,,,
2018,Fall,2018-fa,PSYC,220,Images of Mind,,,,,
2018,Fall,2018-fa,PSYC,224,Cognitive Psych,,,,,
2018,Fall,2018-fa,PSYC,230,Perception &amp; Sensory Processes,,,,,
2018,Fall,2018-fa,PSYC,235,Intro to Statistics,,,,,
2018,Fall,2018-fa,PSYC,238,Psychopathology and Problems in Living,,,,,
2018,Fall,2018-fa,PSYC,239,Community Psych,,,,,
2018,Fall,2018-fa,PSYC,245,Industrial Org Psych,,,,,
2018,Fall,2018-fa,PSYC,248,Learning and Memory,,,,,
2018,Fall,2018-fa,PSYC,250,Psych of Personality,,,,,
2018,Fall,2018-fa,PSYC,265,"Power, Status, and Influence",,,,,
2018,Fall,2018-fa,PSYC,290,Research Experience in Psych,,,,,
2018,Fall,2018-fa,PSYC,296,Introduction to Current Topics in Psychology,,,,,
2018,Fall,2018-fa,PSYC,301,Psychological Statistics,,,,,
2018,Fall,2018-fa,PSYC,302,Applied Neuroscience,,,,,
2018,Fall,2018-fa,PSYC,306,Psychology of Morality,,,,,
2018,Fall,2018-fa,PSYC,308,Psychology of Religion and Spirituality,,,,,
2018,Fall,2018-fa,PSYC,311,Behavioral Neuroscience Lab,,,,,
2018,Fall,2018-fa,PSYC,312,Psychology of Race &amp; Ethnicity,,,,,
2018,Fall,2018-fa,PSYC,314,Introduction to Aging,,,,,
2018,Fall,2018-fa,PSYC,316,Intro to Psych of Hearing,,,,,
2018,Fall,2018-fa,PSYC,318,Psych of the Infant,,,,,
2018,Fall,2018-fa,PSYC,320,The Teenage Years,,,,,
2018,Fall,2018-fa,PSYC,321,Human Memory,,,,,
2018,Fall,2018-fa,PSYC,322,Intro Intellectual Disability,,,,,
2018,Fall,2018-fa,PSYC,324,Developmental Psychopathology,,,,,
2018,Fall,2018-fa,PSYC,326,Development and Relationships,,,,,
2018,Fall,2018-fa,PSYC,328,Psychology of Gender,,,,,
2018,Fall,2018-fa,PSYC,331,Cognitive Psych Lab,,,,,
2018,Fall,2018-fa,PSYC,332,Social Psych Methods Lab,,,,,
2018,Fall,2018-fa,PSYC,333,Social Psych in Society Lab,,,,,
2018,Fall,2018-fa,PSYC,334,Perception Lab,,,,,
2018,Fall,2018-fa,PSYC,336,Topics in Clin/Comm Psych,,,,,
2018,Fall,2018-fa,PSYC,340,Community Projects,,,,,
2018,Fall,2018-fa,PSYC,341,Advanced Community Projects,,,,,
2018,Fall,2018-fa,PSYC,350,Personality Lab,,,,,
2018,Fall,2018-fa,PSYC,351,Thinking and Reasoning,,,,,
2018,Fall,2018-fa,PSYC,352,Attitude Theory and Change,,,,,
2018,Fall,2018-fa,PSYC,353,Social Cognition,,,,,
2018,Fall,2018-fa,PSYC,356,Evolution of Mind,,,,,
2018,Fall,2018-fa,PSYC,358,Human Factors,,,,,
2018,Fall,2018-fa,PSYC,361,The Psychology of Aging,,,,,
2018,Fall,2018-fa,PSYC,363,Developmental Child Psych Lab,,,,,
2018,Fall,2018-fa,PSYC,365,"Stress, Trauma and Resilience",,,,,
2018,Fall,2018-fa,PSYC,370,Understanding Suicide,,,,,
2018,Fall,2018-fa,PSYC,373,Culture &amp; Psychology,,,,,
2018,Fall,2018-fa,PSYC,379,Clinical/Abnormal Psych Lab,,,,,
2018,Fall,2018-fa,PSYC,381,Beg Prac in Mental Hlth,,,,,
2018,Fall,2018-fa,PSYC,383,Adv Prac in Mental Hlth I,,,,,
2018,Fall,2018-fa,PSYC,385,Adv Prac in Mental Hlth II,,,,,
2018,Fall,2018-fa,PSYC,396,Intermediate Current Topics in Psychology,,,,,
2018,Fall,2018-fa,PSYC,398,Junior Honors Seminar,,,,,
2018,Fall,2018-fa,PSYC,402,Intro Clin Neuropsych,,,,,
2018,Fall,2018-fa,PSYC,403,Memory and Amnesia,,,,,
2018,Fall,2018-fa,PSYC,404,Cognitive Neuroscience,,,,,
2018,Fall,2018-fa,PSYC,408,Human Behavior Genetics,,,,,
2018,Fall,2018-fa,PSYC,410,Hate Crimes,,,,,
2018,Fall,2018-fa,PSYC,413,Psychopharmacology,,,,,
2018,Fall,2018-fa,PSYC,414,"Brain, Learning, and Memory",,,,,
2018,Fall,2018-fa,PSYC,416,African American Psychology,,,,,
2018,Fall,2018-fa,PSYC,417,Neuroscience of Eating &amp; Drinking,,,,,
2018,Fall,2018-fa,PSYC,420,Theories of Psychotherapy,,,,,
2018,Fall,2018-fa,PSYC,421,Principles of Psychophysiology,,,,,
2018,Fall,2018-fa,PSYC,423,Language Acquisition,,,,,
2018,Fall,2018-fa,PSYC,425,Psych of Language,,,,,
2018,Fall,2018-fa,PSYC,427,Language and the Brain,,,,,
2018,Fall,2018-fa,PSYC,432,Genes and Behavior,,,,,
2018,Fall,2018-fa,PSYC,433,Evolutionary Neuroscience,,,,,
2018,Fall,2018-fa,PSYC,437,Advanced Psychology Lab,,,,,
2018,Fall,2018-fa,PSYC,443,Psychophysiology in Ex &amp; Sport,,,,,
2018,Fall,2018-fa,PSYC,444,Hormones and Behavior,,,,,
2018,Fall,2018-fa,PSYC,445,Cognitive Neuroscience Lab,,,,,
2018,Fall,2018-fa,PSYC,447,Psych of Sport Performance,,,,,
2018,Fall,2018-fa,PSYC,450,Cognitive Psychophysiology,,,,,
2018,Fall,2018-fa,PSYC,451,Neurobio of Aging,,,,,
2018,Fall,2018-fa,PSYC,453,Cog Neuroscience of Vision,,,,,
2018,Fall,2018-fa,PSYC,455,Organizational Psych,,,,,
2018,Fall,2018-fa,PSYC,456,Human Performance and Cognition in Context,,,,,
2018,Fall,2018-fa,PSYC,458,Introduction to Cognitive Science,,,,,
2018,Fall,2018-fa,PSYC,462,How Children Think,,,,,
2018,Fall,2018-fa,PSYC,465,Personality and Soc Dev,,,,,
2018,Fall,2018-fa,PSYC,466,Image and Neuroimage Analysis,,,,,
2018,Fall,2018-fa,PSYC,468,Psych and Law,,,,,
2018,Fall,2018-fa,PSYC,472,Environmental Psychology,,,,,
2018,Fall,2018-fa,PSYC,475,Personnel Psych,,,,,
2018,Fall,2018-fa,PSYC,477,Philosophy of Psychology,,,,,
2018,Fall,2018-fa,PSYC,484,Ethical Practice of Statistics,,,,,
2018,Fall,2018-fa,PSYC,489,Neural Network Modeling Lab,,,,,
2018,Fall,2018-fa,PSYC,490,Measurement &amp; Test Develop Lab,,,,,
2018,Fall,2018-fa,PSYC,492,Capstone Undergrad Research,,,,,
2018,Fall,2018-fa,PSYC,494,Advanced Research in Psych,,,,,
2018,Fall,2018-fa,PSYC,495,Internship Capstone Experience,,,,,
2018,Fall,2018-fa,PSYC,496,Adv Current Topics in Psych,,,,,
2018,Fall,2018-fa,PSYC,498,Senior Honors Seminar,,,,,
2018,Fall,2018-fa,PSYC,499,Senior Honors Seminar II,,,,,
2018,Fall,2018-fa,PSYC,500,Professional Develop for Psych,,,,,
2018,Fall,2018-fa,PSYC,501,Best Psych Research Practices,,,,,
2018,Fall,2018-fa,PSYC,503,Categories and Concepts,,,,,
2018,Fall,2018-fa,PSYC,504,Theories of Attention,,,,,
2018,Fall,2018-fa,PSYC,506,Statistical Methods I,,,,,
2018,Fall,2018-fa,PSYC,507,Statistical Methods II,,,,,
2018,Fall,2018-fa,PSYC,508,Intro to Systems Neuroscience,,,,,
2018,Fall,2018-fa,PSYC,509,Psych Scaling Multidimen Meth,,,,,
2018,Fall,2018-fa,PSYC,510,Advances in Behavioral Neuroscience,,,,,
2018,Fall,2018-fa,PSYC,514,Seminar in Cognitive Science,,,,,
2018,Fall,2018-fa,PSYC,515,Neurotoxicology,,,,,
2018,Fall,2018-fa,PSYC,516,Perception,,,,,
2018,Fall,2018-fa,PSYC,518,Exp Psych Human Learn,,,,,
2018,Fall,2018-fa,PSYC,521,Knowledge Representation,,,,,
2018,Fall,2018-fa,PSYC,523,Prob Solving and Cog Skill Acq,,,,,
2018,Fall,2018-fa,PSYC,524,Dev Psycholinguistics,,,,,
2018,Fall,2018-fa,PSYC,525,Psycholinguistics,,,,,
2018,Fall,2018-fa,PSYC,526,Adv Psycholinguistics,,,,,
2018,Fall,2018-fa,PSYC,529,Second Lang Acq &amp; Bilingualism,,,,,
2018,Fall,2018-fa,PSYC,530,Found of Ind Org Psych,,,,,
2018,Fall,2018-fa,PSYC,531,Psych Measurement in Indus,,,,,
2018,Fall,2018-fa,PSYC,532,Intro to Clin-Comm Psych III,,,,,
2018,Fall,2018-fa,PSYC,533,Intern in Ind Org Psych,,,,,
2018,Fall,2018-fa,PSYC,534,Models of Decision and Choice,,,,,
2018,Fall,2018-fa,PSYC,536,Dev Cultural Psychology,,,,,
2018,Fall,2018-fa,PSYC,537,Development &amp; Psychopathology,,,,,
2018,Fall,2018-fa,PSYC,538,Intro to Clin-Comm Psych I,,,,,
2018,Fall,2018-fa,PSYC,539,Intro to Clin-Comm Psych II,,,,,
2018,Fall,2018-fa,PSYC,540,Social Development,,,,,
2018,Fall,2018-fa,PSYC,541,Personality and Behav Dynamics,,,,,
2018,Fall,2018-fa,PSYC,542,Interdisciplinary Approaches to Neuroscience I,,,,,
2018,Fall,2018-fa,PSYC,543,Interdisciplinary Approaches to Neuroscience II,,,,,
2018,Fall,2018-fa,PSYC,545,Intro to Clin-Comm Psych IV,,,,,
2018,Fall,2018-fa,PSYC,546,Intervention &amp; Assessment,,,,,
2018,Fall,2018-fa,PSYC,547,Internship,,,,,
2018,Fall,2018-fa,PSYC,551,Theory in Social Psychology,,,,,
2018,Fall,2018-fa,PSYC,552,Soc Psych Theory and Meth II,,,,,
2018,Fall,2018-fa,PSYC,553,Founds of Organizational Behav,,,,,
2018,Fall,2018-fa,PSYC,554,Classroom Learning,,,,,
2018,Fall,2018-fa,PSYC,558,Attitudes,,,,,
2018,Fall,2018-fa,PSYC,559,Small Groups,,,,,
2018,Fall,2018-fa,PSYC,563,ResearchMethods:Clin/CommPsych,,,,,
2018,Fall,2018-fa,PSYC,567,Personality Assessment,,,,,
2018,Fall,2018-fa,PSYC,569,Cognitive Development,,,,,
2018,Fall,2018-fa,PSYC,570,Prin and Meth of Tchg Psych,,,,,
2018,Fall,2018-fa,PSYC,573,Clin/Comm: History &amp; Systems,,,,,
2018,Fall,2018-fa,PSYC,574,Microskills &amp; Prof Standards,,,,,
2018,Fall,2018-fa,PSYC,575,Clinical/Community: Diversity,,,,,
2018,Fall,2018-fa,PSYC,576,Clinical/Community: Biological,,,,,
2018,Fall,2018-fa,PSYC,577,Clinical/Community:Cog/Affect,,,,,
2018,Fall,2018-fa,PSYC,578,Clinical/Community:Development,,,,,
2018,Fall,2018-fa,PSYC,579,Clinical/Community: Social,,,,,
2018,Fall,2018-fa,PSYC,581,Applied Regression Analysis,,,,,
2018,Fall,2018-fa,PSYC,587,Hierarchical Linear Models,,,,,
2018,Fall,2018-fa,PSYC,588,Covar Struct and Factor Models,,,,,
2018,Fall,2018-fa,PSYC,589,Categorical Data in Ed/Psyc,,,,,
2018,Fall,2018-fa,PSYC,590,Individual Research,,,,,
2018,Fall,2018-fa,PSYC,593,Seminar,,,,,
2018,Fall,2018-fa,PSYC,594,Multivar Anlys in Psych and Ed,,,,,
2018,Fall,2018-fa,PSYC,595,Theories of Measurement I,,,,,
2018,Fall,2018-fa,PSYC,596,Theories of Measurement II,,,,,
2018,Fall,2018-fa,PSYC,598,Proseminar in Psychology,,,,,
2018,Fall,2018-fa,PSYC,599,Thesis Research,,,,,
2018,Fall,2018-fa,REES,115,Intro to Polish Culture,,,,,
2018,Fall,2018-fa,REES,116,Intro to Russian Culture,,,,,
2018,Fall,2018-fa,REES,200,Intro to Russia and Eurasia,,,,,
2018,Fall,2018-fa,REES,201,Introduction to Eastern Europe,,,,,
2018,Fall,2018-fa,REES,296,Special Topics,,,,,
2018,Fall,2018-fa,REES,325,Social Media and Global Change,,,,,
2018,Fall,2018-fa,REES,390,Individual Study or Research,,,,,
2018,Fall,2018-fa,REES,477,Post-Communist Fiction,,,,,
2018,Fall,2018-fa,REES,493,Honors Senior Thesis,,,,,
2018,Fall,2018-fa,REES,495,Senior Seminar,,,,,
2018,Fall,2018-fa,REES,496,Topics in REEE Studies,,,,,
2018,Fall,2018-fa,REES,550,Seminar in REEE Studies,,,,,
2018,Fall,2018-fa,REES,590,Individual Study or Research,,,,,
2018,Fall,2018-fa,REES,596,Topics in REEE Studies,,,,,
2018,Fall,2018-fa,REES,599,Thesis Research,,,,,
2018,Fall,2018-fa,REHB,199,Undergraduate Open Seminar,,,,,
2018,Fall,2018-fa,REHB,314,Introduction to Aging,,,,,
2018,Fall,2018-fa,REHB,322,Intro Intellectual Disability,,,,,
2018,Fall,2018-fa,REHB,330,Disability in American Society,,,,,
2018,Fall,2018-fa,REHB,401,Introduction to Rehabilitation,,,,,
2018,Fall,2018-fa,REHB,402,Medical Aspects of Disability,,,,,
2018,Fall,2018-fa,REHB,407,"Disability, Culture &amp; Society",,,,,
2018,Fall,2018-fa,REHB,419,Counseling Pre-Practicum,,,,,
2018,Fall,2018-fa,REHB,435,Work and Disability,,,,,
2018,Fall,2018-fa,REHB,501,Rehabilitation Research,,,,,
2018,Fall,2018-fa,REHB,520,Psycho-Social Aspects,,,,,
2018,Fall,2018-fa,REHB,536,Assessment in Rehabilitation,,,,,
2018,Fall,2018-fa,REHB,545,Transition and Voc Planning,,,,,
2018,Fall,2018-fa,REHB,583,Counseling Internship,,,,,
2018,Fall,2018-fa,REHB,585,Rehabilitation Practicum,,,,,
2018,Fall,2018-fa,REHB,593,Special Problems,,,,,
2018,Fall,2018-fa,REHB,594,Special Topics,,,,,
2018,Fall,2018-fa,REHB,599,Thesis Research,,,,,
2018,Fall,2018-fa,REL,101,Bible as Literature,,,,,
2018,Fall,2018-fa,REL,104,Asian Mythology,,,,,
2018,Fall,2018-fa,REL,106,Archaeology and the Bible,,,,,
2018,Fall,2018-fa,REL,108,Religion &amp; Society in West I,,,,,
2018,Fall,2018-fa,REL,109,Religion &amp; Society in West II,,,,,
2018,Fall,2018-fa,REL,110,World Religions,,,,,
2018,Fall,2018-fa,REL,111,Elementary Greek I,,,,,
2018,Fall,2018-fa,REL,112,Elementary Greek II,,,,,
2018,Fall,2018-fa,REL,115,Language and Culture in India,,,,,
2018,Fall,2018-fa,REL,116,Faith &amp; Self in Global Context,,,,,
2018,Fall,2018-fa,REL,120,A History of Judaism,,,,,
2018,Fall,2018-fa,REL,121,Introduction to Christianity,,,,,
2018,Fall,2018-fa,REL,122,History East Asian Religions,,,,,
2018,Fall,2018-fa,REL,127,Introduction to Catholicism,,,,,
2018,Fall,2018-fa,REL,130,Jewish Customs and Ceremonies,,,,,
2018,Fall,2018-fa,REL,132,Zen,,,,,
2018,Fall,2018-fa,REL,160,Ancient Greek &amp; Roman Religion,,,,,
2018,Fall,2018-fa,REL,170,Nature Religion,,,,,
2018,Fall,2018-fa,REL,191,Freshman Honors Tutorial,,,,,
2018,Fall,2018-fa,REL,199,Undergraduate Open Seminar,,,,,
2018,Fall,2018-fa,REL,200,Classical &amp; Koine Greek I,,,,,
2018,Fall,2018-fa,REL,201,Hebrew Bible in English,,,,,
2018,Fall,2018-fa,REL,202,New Testament in English,,,,,
2018,Fall,2018-fa,REL,203,History of the Bible,,,,,
2018,Fall,2018-fa,REL,204,Classical &amp; Koine Greek II,,,,,
2018,Fall,2018-fa,REL,205,Intensive Biblical Hebrew,,,,,
2018,Fall,2018-fa,REL,208,Cultures &amp; Literatures of South Asia,,,,,
2018,Fall,2018-fa,REL,212,History of Antisemitism,,,,,
2018,Fall,2018-fa,REL,213,Intro to Islam - ACP,,,,,
2018,Fall,2018-fa,REL,214,Introduction to Islam,,,,,
2018,Fall,2018-fa,REL,215,African Muslim Cultures,,,,,
2018,Fall,2018-fa,REL,220,Jewish Storytelling,,,,,
2018,Fall,2018-fa,REL,221,American Judaism,,,,,
2018,Fall,2018-fa,REL,223,The Qur'an (Koran),,,,,
2018,Fall,2018-fa,REL,224,Chinese Thought and Culture,,,,,
2018,Fall,2018-fa,REL,230,Philosophy of Religion Intro,,,,,
2018,Fall,2018-fa,REL,231,Religion and Philosophy,,,,,
2018,Fall,2018-fa,REL,232,Ancient Greek Sanctuaries,,,,,
2018,Fall,2018-fa,REL,235,History of Religion in America,,,,,
2018,Fall,2018-fa,REL,236,"Religion, Violence &amp; America",,,,,
2018,Fall,2018-fa,REL,242,Holocaust Religious Response,,,,,
2018,Fall,2018-fa,REL,251,Viking Mythology,,,,,
2018,Fall,2018-fa,REL,258,Muslims in America,,,,,
2018,Fall,2018-fa,REL,260,Mystics and Saints in Islam,,,,,
2018,Fall,2018-fa,REL,269,Jewish History Since 1700,,,,,
2018,Fall,2018-fa,REL,270,"Religion, Ethics, Environment",,,,,
2018,Fall,2018-fa,REL,283,Jewish Sacred Literature,,,,,
2018,Fall,2018-fa,REL,284,Modern Jewish Literature,,,,,
2018,Fall,2018-fa,REL,286,Introduction to Hinduism,,,,,
2018,Fall,2018-fa,REL,287,Introduction to Buddhism,,,,,
2018,Fall,2018-fa,REL,291,Hinduism in the United States,,,,,
2018,Fall,2018-fa,REL,308,Psychology of Religion and Spirituality,,,,,
2018,Fall,2018-fa,REL,320,Lit Responses to the Holocaust,,,,,
2018,Fall,2018-fa,REL,332,Interfaith Service and Theory,,,,,
2018,Fall,2018-fa,REL,335,Religion in Contemp America,,,,,
2018,Fall,2018-fa,REL,340,Love &amp; Sex in Hebrew Lit,,,,,
2018,Fall,2018-fa,REL,341,Native People and Christianity,,,,,
2018,Fall,2018-fa,REL,342,Archaeology of Religion,,,,,
2018,Fall,2018-fa,REL,343,Islamic Philosophy,,,,,
2018,Fall,2018-fa,REL,344,Medieval Jewish Thought,,,,,
2018,Fall,2018-fa,REL,345,Medieval Civilization,,,,,
2018,Fall,2018-fa,REL,346,The Age of the Renaissance,,,,,
2018,Fall,2018-fa,REL,347,Protestant &amp; Catholic Refs,,,,,
2018,Fall,2018-fa,REL,350,South Asian Goddesses,,,,,
2018,Fall,2018-fa,REL,390,Independent Study,,,,,
2018,Fall,2018-fa,REL,393,The World of Jewish Sepharad,,,,,
2018,Fall,2018-fa,REL,401,Gender and Hinduism,,,,,
2018,Fall,2018-fa,REL,403,Women in Muslim Societies,,,,,
2018,Fall,2018-fa,REL,408,Islam &amp; Politics in Mid. East,,,,,
2018,Fall,2018-fa,REL,409,"Transnational Islam, Europe-US",,,,,
2018,Fall,2018-fa,REL,412,Readings in Sanskrit I,,,,,
2018,Fall,2018-fa,REL,413,Readings in Sanskrit II,,,,,
2018,Fall,2018-fa,REL,414,Advanced Biblical Hebrew,,,,,
2018,Fall,2018-fa,REL,415,Intro Readings of the Talmud,,,,,
2018,Fall,2018-fa,REL,416,Readings in Rabbinic Midrash,,,,,
2018,Fall,2018-fa,REL,420,Jewish Life-Writing,,,,,
2018,Fall,2018-fa,REL,424,Philosophy of Religion,,,,,
2018,Fall,2018-fa,REL,434,History of Jews in Diaspora,,,,,
2018,Fall,2018-fa,REL,435,Revivalism and Evangelicalism,,,,,
2018,Fall,2018-fa,REL,436,Religion in America: 1900-1941,,,,,
2018,Fall,2018-fa,REL,437,Religion in American Cinema,,,,,
2018,Fall,2018-fa,REL,440,Early Christian Thought,,,,,
2018,Fall,2018-fa,REL,442,History of Early Judaism,,,,,
2018,Fall,2018-fa,REL,447,Modern Catholic Thought,,,,,
2018,Fall,2018-fa,REL,458,Christians and Jews 1099-1789,,,,,
2018,Fall,2018-fa,REL,461,Indigenous Traditions,,,,,
2018,Fall,2018-fa,REL,462,Ecological Criticism,,,,,
2018,Fall,2018-fa,REL,463,Religion and Society,,,,,
2018,Fall,2018-fa,REL,464,Theories &amp; Theologies of Liberation,,,,,
2018,Fall,2018-fa,REL,472,Kierkegaard and the Self,,,,,
2018,Fall,2018-fa,REL,478,19thC US Intel &amp; Cultr Hist,,,,,
2018,Fall,2018-fa,REL,479,20th Century US Culture Wars,,,,,
2018,Fall,2018-fa,REL,480,Islamic Law,,,,,
2018,Fall,2018-fa,REL,481,Muslim Ethics in Global Age,,,,,
2018,Fall,2018-fa,REL,482,Muslim-Christian Interactions,,,,,
2018,Fall,2018-fa,REL,483,Salvation in Islamic Thought,,,,,
2018,Fall,2018-fa,REL,484,Buddhist Meditation,,,,,
2018,Fall,2018-fa,REL,488,History of Chinese Buddhism,,,,,
2018,Fall,2018-fa,REL,493,Honors Senior Thesis,,,,,
2018,Fall,2018-fa,REL,494,Topics in Religious Thought,,,,,
2018,Fall,2018-fa,REL,495,Topics in Asian Religions,,,,,
2018,Fall,2018-fa,REL,496,Topics in History of Judaism,,,,,
2018,Fall,2018-fa,REL,498,Topics in Biblical Studies,,,,,
2018,Fall,2018-fa,REL,503,Renaissance of the Bible,,,,,
2018,Fall,2018-fa,REL,504,Genesis in History,,,,,
2018,Fall,2018-fa,REL,510,Graduate Intro to Religion,,,,,
2018,Fall,2018-fa,REL,511,Seminar in Study of Religion,,,,,
2018,Fall,2018-fa,REL,514,Islamic Theology,,,,,
2018,Fall,2018-fa,REL,515,History of Jewish Theology,,,,,
2018,Fall,2018-fa,REL,520,"Hindu Pilgrimage, Power &amp; Place",,,,,
2018,Fall,2018-fa,REL,535,Historiography of Religion in America,,,,,
2018,Fall,2018-fa,REL,562,Religious Diversity,,,,,
2018,Fall,2018-fa,REL,564,Global Religion and Politics,,,,,
2018,Fall,2018-fa,REL,567,Mahayana Buddhism,,,,,
2018,Fall,2018-fa,REL,568,Popular Religion in East Asia,,,,,
2018,Fall,2018-fa,REL,590,Independent Study,,,,,
2018,Fall,2018-fa,REL,599,Thesis Research,,,,,
2018,Fall,2018-fa,RHET,101,Principles of Writing,,,,,
2018,Fall,2018-fa,RHET,102,Principles of Research,,,,,
2018,Fall,2018-fa,RHET,105,Writing and Research,,,,,
2018,Fall,2018-fa,RHET,199,Undergraduate Open Seminar,,,,,
2018,Fall,2018-fa,RHET,233,Adv Rhetoric &amp; Composition,,,,,
2018,Fall,2018-fa,RSOC,110,Intro to Rural Society,,,,,
2018,Fall,2018-fa,RSOC,199,Undergraduate Open Seminar,,,,,
2018,Fall,2018-fa,RSOC,270,Global Demography,,,,,
2018,Fall,2018-fa,RSOC,447,Environmental Sociology,,,,,
2018,Fall,2018-fa,RST,100,"Recreation, Sport, and Tourism in Modern Society",,,,,
2018,Fall,2018-fa,RST,101,"Orientation to Recreation, Sport and Tourism",,,,,
2018,Fall,2018-fa,RST,110,Service Delivery in RST,,,,,
2018,Fall,2018-fa,RST,120,Foundations of Recreation,,,,,
2018,Fall,2018-fa,RST,130,Foundations of Sport Mgt,,,,,
2018,Fall,2018-fa,RST,140,Nature and Wilderness,,,,,
2018,Fall,2018-fa,RST,150,Foundations of Tourism,,,,,
2018,Fall,2018-fa,RST,180,Professional Applications,,,,,
2018,Fall,2018-fa,RST,199,Undergraduate Open Seminar,,,,,
2018,Fall,2018-fa,RST,200,"Leadership in Recreation, Sport and Tourism",,,,,
2018,Fall,2018-fa,RST,210,"Management in Recreation, Sport and Tourism",,,,,
2018,Fall,2018-fa,RST,216,Leisure and Technology,,,,,
2018,Fall,2018-fa,RST,217,Public Recreation,,,,,
2018,Fall,2018-fa,RST,218,Entrepreneurship,,,,,
2018,Fall,2018-fa,RST,224,Politics of the National Parks,,,,,
2018,Fall,2018-fa,RST,225,Environmental Politics &amp; Policy,,,,,
2018,Fall,2018-fa,RST,230,"Diversity in Recreation, Sport, and Tourism",,,,,
2018,Fall,2018-fa,RST,240,"Financial Resource Management in Recreation, Sport and Tourism",,,,,
2018,Fall,2018-fa,RST,242,Nature and American Culture,,,,,
