Year,Term,YearTerm,Subject,Number,Title
2019,Spring,2019-sp,AFRO,460,"Slavery in the United States"
2019,Spring,2019-sp,AFRO,465,"Race, Sex, and Deviance"
2019,Spring,2019-sp,AFRO,466,"Race, Science, and Medicine"
2019,Spring,2019-sp,AFRO,474,"Black Freed Move, 1955-Present"
2019,Spring,2019-sp,AFRO,481,"Urban Communities & Public Pol"
2019,Spring,2019-sp,AFRO,482,"Immersion Journalism"
2019,Spring,2019-sp,AFRO,490,"Theory in African American St"
2019,Spring,2019-sp,AFRO,491,"Methodology in African Amer St"
2019,Spring,2019-sp,AFRO,495,"Senior Thesis Seminar"
2019,Spring,2019-sp,AFRO,498,"Spec Topics African Am Studies"
2019,Spring,2019-sp,AFRO,500,"Core Probs African-Am Studies"
2019,Spring,2019-sp,AFRO,501,"Problems African American Hist"
2019,Spring,2019-sp,AFRO,502,"Researching Black Families, Communities, and Neighborhoods"
2019,Spring,2019-sp,AFRO,503,"Social Mvmts & Knowledge Prod"
2019,Spring,2019-sp,AFRO,504,"Black Women's Studies"
2019,Spring,2019-sp,AFRO,505,"Proseminar I"
2019,Spring,2019-sp,AFRO,506,"Proseminar II"
2019,Spring,2019-sp,AFRO,507,"Proseminar III"
2019,Spring,2019-sp,AFRO,508,"Dissertation Design Practicum"
2019,Spring,2019-sp,AFRO,531,"Race and Cultural Critique"
2019,Spring,2019-sp,AFRO,550,"Blk Community & Class Politics"
2019,Spring,2019-sp,AFRO,552,"Ethnography Urban Communities"
2019,Spring,2019-sp,AFRO,560,"African Diaspora Seminar"
2019,Spring,2019-sp,AFRO,562,"Archaeology and Racialization"
2019,Spring,2019-sp,AFRO,595,"Directed Independent Readings"
2019,Spring,2019-sp,AFRO,597,"Problems in African-Am Studies"
2019,Spring,2019-sp,AFRO,598,"Res Sem in African-Am Studies"
2019,Spring,2019-sp,AFRO,599,"Thesis Research"
2019,Spring,2019-sp,AFST,103,"Black Women in the Diaspora"
2019,Spring,2019-sp,AFST,199,"Undergraduate Open Seminar"
2019,Spring,2019-sp,AFST,201,"Elementary Bamana I"
2019,Spring,2019-sp,AFST,202,"Elementary Bamana II"
2019,Spring,2019-sp,AFST,209,"Constr Afr and Carib Identity"
2019,Spring,2019-sp,AFST,210,"Intro to Mod African Lit"
2019,Spring,2019-sp,AFST,211,"Elementary Lingala I"
2019,Spring,2019-sp,AFST,212,"Elementary Lingala II"
2019,Spring,2019-sp,AFST,213,"African Muslim Cultures"
2019,Spring,2019-sp,AFST,222,"Introduction to Modern Africa"
2019,Spring,2019-sp,AFST,231,"Elementary Swahili I"
2019,Spring,2019-sp,AFST,232,"Elementary Swahili II"
2019,Spring,2019-sp,AFST,241,"Elementary Wolof I"
2019,Spring,2019-sp,AFST,242,"Elementary Wolof II"
2019,Spring,2019-sp,AFST,243,"Pan Africanism"
2019,Spring,2019-sp,AFST,251,"Elementary Zulu I"
2019,Spring,2019-sp,AFST,252,"Elementary Zulu II"
2019,Spring,2019-sp,AFST,254,"Economic Systems in Africa"
2019,Spring,2019-sp,AFST,266,"African Film and Society"
2019,Spring,2019-sp,AFST,267,"Memoirs of Africa"
2019,Spring,2019-sp,AFST,312,"Central African Art"
2019,Spring,2019-sp,AFST,313,"Modern and Contemp African Art"
2019,Spring,2019-sp,AFST,325,"Social Media and Global Change"
2019,Spring,2019-sp,AFST,338,"Egypt Since World War I"
2019,Spring,2019-sp,AFST,403,"Intermediate Bamana I"
2019,Spring,2019-sp,AFST,404,"Intermediate Bamana II"
2019,Spring,2019-sp,AFST,405,"Topics Swahili Lang & Lit I"
2019,Spring,2019-sp,AFST,406,"Topics Swahili Lang & Lit II"
2019,Spring,2019-sp,AFST,407,"Adv Topics Swahili Lang&Lit I"
2019,Spring,2019-sp,AFST,408,"Adv Topics Swahili Lang&Lit II"
2019,Spring,2019-sp,AFST,410,"Modern African Fiction"
2019,Spring,2019-sp,AFST,412,"Lang in African Culture & Soc"
2019,Spring,2019-sp,AFST,413,"Intermediate Lingala I"
2019,Spring,2019-sp,AFST,414,"Intermediate Lingala II"
2019,Spring,2019-sp,AFST,415,"Advanced Lingala I"
2019,Spring,2019-sp,AFST,416,"Advanced Lingala II"
2019,Spring,2019-sp,AFST,417,"Topics Lingala Lang & Lit I"
2019,Spring,2019-sp,AFST,418,"Topics Lingala Lang & Lit II"
2019,Spring,2019-sp,AFST,420,"Africana Feminisms"
2019,Spring,2019-sp,AFST,421,"Sacred African Diaspora Arts"
2019,Spring,2019-sp,AFST,425,"Southern Africa Race & Power"
2019,Spring,2019-sp,AFST,431,"Advanced Bamana I"
2019,Spring,2019-sp,AFST,432,"Advanced Bamana II"
2019,Spring,2019-sp,AFST,433,"Intermediate Swahili I"
2019,Spring,2019-sp,AFST,434,"Intermediate Swahili II"
2019,Spring,2019-sp,AFST,435,"Advanced Swahili I"
2019,Spring,2019-sp,AFST,436,"Advanced Swahili II"
2019,Spring,2019-sp,AFST,443,"Intermediate Wolof I"
2019,Spring,2019-sp,AFST,444,"Intermediate Wolof II"
2019,Spring,2019-sp,AFST,445,"Advanced Wolof I"
2019,Spring,2019-sp,AFST,446,"Advanced Wolof II"
2019,Spring,2019-sp,AFST,447,"Topics Wolof Lang & Lit I"
2019,Spring,2019-sp,AFST,448,"Topics Wolof Lang & Lit II"
2019,Spring,2019-sp,AFST,451,"Intermediate Zulu I"
2019,Spring,2019-sp,AFST,452,"Intermediate Zulu II"
2019,Spring,2019-sp,AFST,453,"Advanced Zulu I"
2019,Spring,2019-sp,AFST,454,"Advanced Zulu II"
2019,Spring,2019-sp,AFST,467,"Kinship-Culture-Power-Africa"
2019,Spring,2019-sp,AFST,469,"Structure of Semitic Languages"
2019,Spring,2019-sp,AFST,478,"African Immigrants in Europe"
2019,Spring,2019-sp,AFST,484,"African Urbanization"
2019,Spring,2019-sp,AFST,490,"Independent Study"
2019,Spring,2019-sp,AFST,509,"Seminar in African Art"
2019,Spring,2019-sp,AFST,510,"Problems in African History"
2019,Spring,2019-sp,AFST,511,"Seminar in African History"
2019,Spring,2019-sp,AFST,515,"Practicum in African Studies"
2019,Spring,2019-sp,AFST,522,"Development of African Studies"
2019,Spring,2019-sp,AFST,550,"Special Topics"
2019,Spring,2019-sp,AFST,555,"Mult Educ/Global Perspectives"
2019,Spring,2019-sp,AFST,560,"African Diaspora Seminar"
2019,Spring,2019-sp,AFST,599,"Thesis Research"
2019,Spring,2019-sp,AGCM,110,"Intro to Ag and Env Comm"
2019,Spring,2019-sp,AGCM,199,"Undergraduate Open Seminar"
2019,Spring,2019-sp,AGCM,220,"Communicating Agriculture"
2019,Spring,2019-sp,AGCM,230,"Agricultural and Environmental Photography"
2019,Spring,2019-sp,AGCM,250,"Visual Principles for Ag Comm"
2019,Spring,2019-sp,AGCM,270,"Ag Sales and Persuasive Communication"
2019,Spring,2019-sp,AGCM,293,"Communications Internship"
2019,Spring,2019-sp,AGCM,294,"Research Internship"
2019,Spring,2019-sp,AGCM,295,"Independent Study or Research"
2019,Spring,2019-sp,AGCM,315,"Emerging Media"
2019,Spring,2019-sp,AGCM,320,"Public Information Campaigns"
2019,Spring,2019-sp,AGCM,330,"Environmental Communications"
2019,Spring,2019-sp,AGCM,396,"Honors Research or Thesis"
2019,Spring,2019-sp,AGCM,398,"Undergraduate Seminar"
2019,Spring,2019-sp,AGCM,430,"Comm in Env Social Movements"
2019,Spring,2019-sp,AGCM,499,"Seminar"
2019,Spring,2019-sp,AGED,100,"Intro to Ag & Leadership Ed"
2019,Spring,2019-sp,AGED,199,"Undergraduate Open Seminar"
2019,Spring,2019-sp,AGED,220,"Prog Del in Ag & Leadership Ed"
2019,Spring,2019-sp,AGED,230,"Leadership Communications"
2019,Spring,2019-sp,AGED,250,"Observation and Program Analys"
2019,Spring,2019-sp,AGED,260,"Intro to Leadership Studies"
2019,Spring,2019-sp,AGED,280,"Training Needs Assessment"
2019,Spring,2019-sp,AGED,293,"Ag Leadership Internship"
2019,Spring,2019-sp,AGED,295,"Independent Study or Research"
2019,Spring,2019-sp,AGED,300,"Training and Development"
2019,Spring,2019-sp,AGED,310,"Prof Dev in Leadership Ed"
2019,Spring,2019-sp,AGED,340,"Leadership Ethics & Pluralism"
2019,Spring,2019-sp,AGED,350,"Early Field Experience"
2019,Spring,2019-sp,AGED,360,"Advanced Leadership Studies"
2019,Spring,2019-sp,AGED,380,"Leadership in Groups and Teams"
2019,Spring,2019-sp,AGED,396,"Honors Research or Thesis"
2019,Spring,2019-sp,AGED,400,"Foundations of Ag & Extn Ed"
2019,Spring,2019-sp,AGED,410,"Grad Early Field Experience"
2019,Spring,2019-sp,AGED,420,"Curr Design & Instruction"
2019,Spring,2019-sp,AGED,421,"Teaching Strategies in AGED"
2019,Spring,2019-sp,AGED,430,"Youth Development Programs"
2019,Spring,2019-sp,AGED,450,"Program Delivery and Eval"
2019,Spring,2019-sp,AGED,451,"Professional Dev in Ag Ed"
2019,Spring,2019-sp,AGED,460,"Advanced Leadership Studies"
2019,Spring,2019-sp,AGED,480,"Collaborative Leadership"
2019,Spring,2019-sp,AGED,490,"Adult Learning Principles"
2019,Spring,2019-sp,AGED,499,"Seminar"
2019,Spring,2019-sp,AGED,500,"Special Topics in Ag Education"
2019,Spring,2019-sp,AGED,510,"Education Program Management"
2019,Spring,2019-sp,AGED,511,"Grad Professional Dev in Ag Ed"
2019,Spring,2019-sp,AGED,520,"Teaching College-Level ACES"
2019,Spring,2019-sp,AGED,540,"Volunteer Management"
2019,Spring,2019-sp,AGED,545,"Research Methods & Design"
2019,Spring,2019-sp,AGED,549,"Independent Study"
2019,Spring,2019-sp,AGED,550,"Advanced Program Delivery"
2019,Spring,2019-sp,AGED,551,"Advanced Program Evaluation"
2019,Spring,2019-sp,AGED,560,"Developmental Leadership and Supervision in Professional Organizations"
2019,Spring,2019-sp,AGED,599,"Thesis Research"
2019,Spring,2019-sp,AHS,125,"Freshmen Scholars Seminar"
2019,Spring,2019-sp,AHS,199,"Undergraduate Open Seminar"
2019,Spring,2019-sp,AHS,292,"AHS Study Abroad"
2019,Spring,2019-sp,AHS,365,"Civic Engagement in Wellness"
2019,Spring,2019-sp,AHS,375,"Comm Partners & Health"
2019,Spring,2019-sp,AHS,399,"Advanced Open Seminar"
2019,Spring,2019-sp,AHS,494,"Special Topics"
2019,Spring,2019-sp,AIS,101,"Intro to Amer Indian Studies"
2019,Spring,2019-sp,AIS,102,"Contemp Issues in Ind Country"
2019,Spring,2019-sp,AIS,140,"Native Religious Traditions"
2019,Spring,2019-sp,AIS,165,"Lang & Culture Native North Am"
2019,Spring,2019-sp,AIS,199,"Undergraduate Open Seminar"
2019,Spring,2019-sp,AIS,265,"Intro to American Indian Lit"
2019,Spring,2019-sp,AIS,275,"Am Indian and Indigenous Film"
2019,Spring,2019-sp,AIS,277,"Encounters in Native America"
2019,Spring,2019-sp,AIS,278,"Native American History"
2019,Spring,2019-sp,AIS,280,"Intro to Federal Indian Policy"
2019,Spring,2019-sp,AIS,285,"Indigenous Thinkers"
2019,Spring,2019-sp,AIS,288,"American Indians of Illinois"
2019,Spring,2019-sp,AIS,291,"Independent Study"
2019,Spring,2019-sp,AIS,295,"US Citizenship Comparatively"
2019,Spring,2019-sp,AIS,430,"Indigenous Governance"
2019,Spring,2019-sp,AIS,451,"Politics in Children's Lit"
2019,Spring,2019-sp,AIS,459,"Topics in American Indian Lit"
2019,Spring,2019-sp,AIS,461,"Politics of Popular Culture"
2019,Spring,2019-sp,AIS,481,"History of Amer Indian Educ"
2019,Spring,2019-sp,AIS,490,"Adv Topics in Am Ind Studies"
2019,Spring,2019-sp,AIS,491,"Readings in Am Ind Studies"
2019,Spring,2019-sp,AIS,501,"Indigenous Critical Theory"
2019,Spring,2019-sp,AIS,502,"Indigenous Decolonial Methods"
2019,Spring,2019-sp,AIS,503,"Seminar in Indigenous Studies"
2019,Spring,2019-sp,AIS,590,"Am Indian Studies Grad Seminar"
2019,Spring,2019-sp,AIS,591,"Problems in Indigenous Studies"
2019,Spring,2019-sp,ANSC,100,"Intro to Animal Sciences"
2019,Spring,2019-sp,ANSC,101,"Contemporary Animal Issues"
2019,Spring,2019-sp,ANSC,103,"Working With Farm Animals"
2019,Spring,2019-sp,ANSC,110,"Life With Animals and Biotech"
2019,Spring,2019-sp,ANSC,199,"Undergraduate Open Seminar"
2019,Spring,2019-sp,ANSC,201,"Principles of Dairy Production"
2019,Spring,2019-sp,ANSC,204,"Intro Dairy Cattle Evaluation"
2019,Spring,2019-sp,ANSC,205,"World Animal Resources"
2019,Spring,2019-sp,ANSC,206,"Horse Management"
2019,Spring,2019-sp,ANSC,207,"Companion Animal Biology &Care"
2019,Spring,2019-sp,ANSC,211,"Breeding Animal Evaluation"
2019,Spring,2019-sp,ANSC,219,"Meat Technology"
2019,Spring,2019-sp,ANSC,221,"Cells, Metabolism and Genetics"
2019,Spring,2019-sp,ANSC,222,"Anatomy and Physiology"
2019,Spring,2019-sp,ANSC,223,"Animal Nutrition"
2019,Spring,2019-sp,ANSC,224,"Animal Reproduction and Growth"
2019,Spring,2019-sp,ANSC,250,"Companion Animals in Society"
2019,Spring,2019-sp,ANSC,251,"Epidemics and Infectious Diseases"
2019,Spring,2019-sp,ANSC,256,"Horse's Role in Human History"
2019,Spring,2019-sp,ANSC,293,"Internship Off Campus"
2019,Spring,2019-sp,ANSC,294,"Intern On Campus Practical Exp"
2019,Spring,2019-sp,ANSC,295,"UG Research or Thesis"
2019,Spring,2019-sp,ANSC,298,"Undergraduate Seminar"
2019,Spring,2019-sp,ANSC,299,"Animal Mgt Field Studies"
2019,Spring,2019-sp,ANSC,301,"Food Animal Production, Management, and Evaluation"
2019,Spring,2019-sp,ANSC,305,"Human Animal Interactions"
2019,Spring,2019-sp,ANSC,306,"Equine Science"
2019,Spring,2019-sp,ANSC,307,"Companion Animal Management"
2019,Spring,2019-sp,ANSC,309,"Meat Production and Marketing"
2019,Spring,2019-sp,ANSC,310,"Meat Selection and Grading"
2019,Spring,2019-sp,ANSC,312,"Advanced Livestock Evaluation"
2019,Spring,2019-sp,ANSC,313,"Horse Appraisal"
2019,Spring,2019-sp,ANSC,314,"Adv Dairy Cattle Evaluation"
2019,Spring,2019-sp,ANSC,322,"Livestock Feeds and Feeding"
2019,Spring,2019-sp,ANSC,331,"Biology of Reproduction"
2019,Spring,2019-sp,ANSC,350,"Cellular Metabolism in Animals"
2019,Spring,2019-sp,ANSC,363,"Behavior of Domestic Animals"
2019,Spring,2019-sp,ANSC,366,"Animal Behavior"
2019,Spring,2019-sp,ANSC,370,"Companion Animal Policy"
2019,Spring,2019-sp,ANSC,396,"UG Honors Research or Thesis"
2019,Spring,2019-sp,ANSC,398,"UG Experiential Learning"
2019,Spring,2019-sp,ANSC,400,"Dairy Herd Management"
2019,Spring,2019-sp,ANSC,401,"Beef Production"
2019,Spring,2019-sp,ANSC,402,"Sheep Production"
2019,Spring,2019-sp,ANSC,403,"Pork Production"
2019,Spring,2019-sp,ANSC,404,"Poultry Science"
2019,Spring,2019-sp,ANSC,405,"Advanced Dairy Management"
2019,Spring,2019-sp,ANSC,406,"Zoo Animal Conservation Sci"
2019,Spring,2019-sp,ANSC,407,"Animal Shelter Management"
2019,Spring,2019-sp,ANSC,409,"Meat Science"
2019,Spring,2019-sp,ANSC,420,"Ruminant Nutrition"
2019,Spring,2019-sp,ANSC,421,"Minerals and Vitamins"
2019,Spring,2019-sp,ANSC,422,"Companion Animal Nutrition"
2019,Spring,2019-sp,ANSC,423,"Advanced Dairy Nutrition"
2019,Spring,2019-sp,ANSC,424,"Pet Food & Feed Manufacturing"
2019,Spring,2019-sp,ANSC,431,"Advanced Reproductive Biology"
2019,Spring,2019-sp,ANSC,435,"Milk Quality and Udder Health"
2019,Spring,2019-sp,ANSC,437,"Adv Reproductive Management"
2019,Spring,2019-sp,ANSC,438,"Lactation Biology"
2019,Spring,2019-sp,ANSC,440,"Applied Statistical Methods I"
2019,Spring,2019-sp,ANSC,441,"Human Genetics"
2019,Spring,2019-sp,ANSC,444,"Applied Animal Genetics"
2019,Spring,2019-sp,ANSC,445,"Statistical Methods"
2019,Spring,2019-sp,ANSC,446,"Population Genetics"
2019,Spring,2019-sp,ANSC,447,"Advanced Genetics and Genomics"
2019,Spring,2019-sp,ANSC,448,"Math Modeling in Life Sciences"
2019,Spring,2019-sp,ANSC,449,"Biological Modeling"
2019,Spring,2019-sp,ANSC,450,"Comparative Immunobiology"
2019,Spring,2019-sp,ANSC,451,"Microbes and the Anim Indust"
2019,Spring,2019-sp,ANSC,452,"Animal Growth and Development"
2019,Spring,2019-sp,ANSC,453,"Stem Cell Biology"
2019,Spring,2019-sp,ANSC,467,"Applied Animal Ecology"
2019,Spring,2019-sp,ANSC,471,"ANSC Leaders & Entrepreneurs"
2019,Spring,2019-sp,ANSC,498,"Integrating Animal Sciences"
2019,Spring,2019-sp,ANSC,499,"Seminar"
2019,Spring,2019-sp,ANSC,509,"Muscle Biology"
2019,Spring,2019-sp,ANSC,510,"Science of Animal Well-Being"
2019,Spring,2019-sp,ANSC,520,"Protein and Energy Nutrition"
2019,Spring,2019-sp,ANSC,521,"Regulation of Metabolism"
2019,Spring,2019-sp,ANSC,522,"Advanced Ruminant Nutrition"
2019,Spring,2019-sp,ANSC,523,"Techniques in Animal Nutrition"
2019,Spring,2019-sp,ANSC,524,"Nonruminant Nutrition Concepts"
2019,Spring,2019-sp,ANSC,525,"Topics in Nutrition Research"
2019,Spring,2019-sp,ANSC,526,"Adv Companion Animal Nutrition"
2019,Spring,2019-sp,ANSC,530,"Advanced Endocrinology"
2019,Spring,2019-sp,ANSC,533,"Repro Physiology Lab Methods"
2019,Spring,2019-sp,ANSC,541,"Regression Analysis"
2019,Spring,2019-sp,ANSC,542,"Applied Bioinformatics"
2019,Spring,2019-sp,ANSC,543,"Bioinformatics"
2019,Spring,2019-sp,ANSC,545,"Statistical Genomics"
2019,Spring,2019-sp,ANSC,554,"Immunobiological Methods"
2019,Spring,2019-sp,ANSC,561,"Animal Stress Physiology"
2019,Spring,2019-sp,ANSC,590,"Animal Sciences Seminar"
2019,Spring,2019-sp,ANSC,591,"Grad Bioinformatics Seminar"
2019,Spring,2019-sp,ANSC,592,"Adv Topics in Animal Science"
2019,Spring,2019-sp,ANSC,593,"Res Studies in Animal Sciences"
2019,Spring,2019-sp,ANSC,599,"Thesis Research"
2019,Spring,2019-sp,ANTH,101,"Introduction to Anthropology"
2019,Spring,2019-sp,ANTH,102,"Human Origins and Culture"
2019,Spring,2019-sp,ANTH,103,"Anthro in a Changing World"
2019,Spring,2019-sp,ANTH,104,"Talking Culture"
2019,Spring,2019-sp,ANTH,105,"World Archaeology"
2019,Spring,2019-sp,ANTH,106,"Hist Arch Americas"
2019,Spring,2019-sp,ANTH,108,"Religion & Society in West I"
2019,Spring,2019-sp,ANTH,109,"Religion & Society in West II"
2019,Spring,2019-sp,ANTH,130,"History of South Asia"
2019,Spring,2019-sp,ANTH,143,"Biology of Human Behavior"
2019,Spring,2019-sp,ANTH,157,"The Archaeology of Illinois"
2019,Spring,2019-sp,ANTH,160,"Contemporary Social Issues"
2019,Spring,2019-sp,ANTH,165,"Lang & Culture Native North Am"
2019,Spring,2019-sp,ANTH,175,"Archaeology and Pop Culture"
2019,Spring,2019-sp,ANTH,180,"The Archaeology of Death"
2019,Spring,2019-sp,ANTH,182,"Latin American Cultures"
2019,Spring,2019-sp,ANTH,199,"Undergraduate Open Seminar"
2019,Spring,2019-sp,ANTH,209,"Food, Culture, and Society"
2019,Spring,2019-sp,ANTH,210,"Families in Global Perspective"
2019,Spring,2019-sp,ANTH,220,"Introduction to Archaeology"
2019,Spring,2019-sp,ANTH,222,"Introduction to Modern Africa"
2019,Spring,2019-sp,ANTH,223,"Exploring African Cities"
2019,Spring,2019-sp,ANTH,224,"Tourist Cities and Sites"
2019,Spring,2019-sp,ANTH,225,"Women in Prehistory"
2019,Spring,2019-sp,ANTH,230,"Sociocultural Anthropology"
2019,Spring,2019-sp,ANTH,240,"Biological Anthropology"
2019,Spring,2019-sp,ANTH,241,"Human Biological Variation"
2019,Spring,2019-sp,ANTH,242,"History of Human Evolution"
2019,Spring,2019-sp,ANTH,243,"Sociality of the Great Apes"
2019,Spring,2019-sp,ANTH,246,"Forensic Science"
2019,Spring,2019-sp,ANTH,247,"Forensic Science DNA Lab"
2019,Spring,2019-sp,ANTH,249,"Evolution and Human Disease"
2019,Spring,2019-sp,ANTH,250,"The World Through Museums"
2019,Spring,2019-sp,ANTH,258,"Sex in Nature and Culture"
2019,Spring,2019-sp,ANTH,259,"Latina/o Cultures"
2019,Spring,2019-sp,ANTH,261,"Intro to the African Diaspora"
2019,Spring,2019-sp,ANTH,262,"Women's Lives"
2019,Spring,2019-sp,ANTH,266,"African Film and Society"
2019,Spring,2019-sp,ANTH,267,"Memoirs of Africa"
2019,Spring,2019-sp,ANTH,268,"Images of the Other"
2019,Spring,2019-sp,ANTH,270,"Language in Culture"
2019,Spring,2019-sp,ANTH,271,"Language in Culture-ACP"
2019,Spring,2019-sp,ANTH,277,"Ancient Cities, Sacred Land"
2019,Spring,2019-sp,ANTH,278,"Climate Change & Civilization"
2019,Spring,2019-sp,ANTH,285,"Intro to Korea Through Film"
2019,Spring,2019-sp,ANTH,286,"Southeast Asian Civilizations"
2019,Spring,2019-sp,ANTH,287,"Contemporary East Asia"
2019,Spring,2019-sp,ANTH,288,"American Indians of Illinois"
2019,Spring,2019-sp,ANTH,290,"Jewish Cultures of the World"
2019,Spring,2019-sp,ANTH,340,"Archaeology of Religion"
2019,Spring,2019-sp,ANTH,341,"Native People and Christianity"
2019,Spring,2019-sp,ANTH,342,"Animal Behavior"
2019,Spring,2019-sp,ANTH,343,"Behavior and Biology of Women"
2019,Spring,2019-sp,ANTH,346,"Forensic Anthropology"
2019,Spring,2019-sp,ANTH,347,"Human Osteology"
2019,Spring,2019-sp,ANTH,358,"People of the Ice Age"
2019,Spring,2019-sp,ANTH,360,"Evolution and Human Health"
2019,Spring,2019-sp,ANTH,361,"Ecology and Human Health"
2019,Spring,2019-sp,ANTH,362,"Body, Personhood, and Culture"
2019,Spring,2019-sp,ANTH,363,"Anth of Dance/Movement"
2019,Spring,2019-sp,ANTH,364,"Performing ""America""
2019,Spring,2019-sp,ANTH,368,"'America' in the World"
2019,Spring,2019-sp,ANTH,370,"Latina/o Ethnography"
2019,Spring,2019-sp,ANTH,372,"Topics in Lang & Culture"
2019,Spring,2019-sp,ANTH,373,"Culture & Psychology"
2019,Spring,2019-sp,ANTH,374,"Anth of Science and Technology"
2019,Spring,2019-sp,ANTH,375,"The Culture of Nature"
2019,Spring,2019-sp,ANTH,376,"Aztec Civilization"
2019,Spring,2019-sp,ANTH,379,"Medical Anthropology"
2019,Spring,2019-sp,ANTH,380,"Ethnography of the University"
2019,Spring,2019-sp,ANTH,390,"Individual Study"
2019,Spring,2019-sp,ANTH,393,"The World of Jewish Sepharad"
2019,Spring,2019-sp,ANTH,399,"Special Topics"
2019,Spring,2019-sp,ANTH,402,"Transnational Islam, Europe-US"
2019,Spring,2019-sp,ANTH,403,"Women in Muslim Societies"
2019,Spring,2019-sp,ANTH,404,"Disability, Culture & Society"
2019,Spring,2019-sp,ANTH,405,"Contemporary Central America"
2019,Spring,2019-sp,ANTH,408,"Human Evolutionary Anatomy"
2019,Spring,2019-sp,ANTH,409,"Human Evolutionary Anatomy Lab"
2019,Spring,2019-sp,ANTH,411,"Research Methods in Socio-Cultural Anthropology"
2019,Spring,2019-sp,ANTH,414,"Writing Ethnography"
2019,Spring,2019-sp,ANTH,416,"Anthropology of Music"
2019,Spring,2019-sp,ANTH,420,"Case Studies Global Heritage"
2019,Spring,2019-sp,ANTH,421,"Social Organization"
