Year,Term,YearTerm,Subject,Number,Course Title,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Primary Instructor
2017,Fall,2017-fa,ADV,284,Consumer Insight,0,22,19,3,6,0,0,0,0,0,0,0,0,0,"Das, Susmita"
2017,Fall,2017-fa,ADV,284,Consumer Insight,0,7,20,4,2,0,0,0,0,0,0,0,0,0,"Ahn, Regina"
2017,Fall,2017-fa,ADV,290,Sports Public Relations,0,21,13,3,3,0,0,0,0,0,0,0,0,0,"Raquel, Steve A"
2017,Fall,2017-fa,ADV,305,Digital ADV Content,1,38,3,1,0,0,0,0,0,0,0,0,0,0,"Yao, Mike Z"
2017,Fall,2017-fa,ADV,310,Intro to Public Relations,3,19,20,7,36,12,4,14,0,0,0,1,2,1,"Wirtz, John"
2017,Fall,2017-fa,ADV,390,Content Creation,0,14,25,15,30,21,12,6,0,2,0,0,0,0,"Sheldon, Peter S"
2017,Fall,2017-fa,ADV,410,Public Relations Strategies,11,12,5,18,7,2,7,1,0,0,0,0,0,0,"Ryu, Sann H"
2017,Fall,2017-fa,ADV,460,Innovation in Advertising,0,18,5,12,9,7,1,1,2,0,0,0,0,0,"Ham, Chang Dae"
2017,Fall,2017-fa,ADV,460,Innovation in Advertising,0,16,8,16,8,2,1,0,0,0,0,0,0,0,"Ham, Chang Dae"
2017,Fall,2017-fa,ADV,483,Audience Analysis,0,3,11,8,17,9,1,1,1,0,0,0,0,0,"Sar, Sela"
2017,Fall,2017-fa,ADV,483,Audience Analysis,1,2,13,13,6,11,1,0,0,0,0,0,0,0,"Taneja, Harsh"
2017,Fall,2017-fa,ADV,492,Tech and Advertising Campaigns,2,22,1,1,1,0,0,0,0,0,0,0,0,0,"Yao, Mike Z"
2017,Fall,2017-fa,ADV,498,The Sandage Project,0,15,9,0,4,0,0,0,0,0,0,0,0,0,"Meron, Shachar"
2017,Fall,2017-fa,AE,100,Intro to Aerospace Engineering,0,37,11,0,3,5,0,2,1,0,0,0,1,0,"Woodard, Brian S"
2017,Fall,2017-fa,AE,100,Intro to Aerospace Engineering,0,22,18,7,8,0,2,1,0,1,0,0,1,0,"Rovey, Joshua L"
2017,Fall,2017-fa,AE,199,Computer Aided Design,1,23,6,5,3,4,0,0,0,0,0,0,1,0,"Laystrom-Woodar, Julia K"
2017,Fall,2017-fa,AE,199,Computer Aided Design,0,23,11,4,3,2,2,0,0,0,0,0,1,0,"Laystrom-Woodar, Julia K"
2017,Fall,2017-fa,AE,199,"Design, Build, Fly",1,19,0,0,1,0,0,0,0,0,0,0,0,0,"Ansell, Phillip J"
2017,Fall,2017-fa,AE,202,Aerospace Flight Mechanics,3,18,7,11,3,3,4,2,0,0,0,0,4,0,"Ghosh, Alexander R"
2017,Fall,2017-fa,AE,311,Incompressible Flow,15,14,16,9,11,11,8,7,4,2,2,3,12,0,"Bodony, Daniel J"
2017,Fall,2017-fa,AE,312,Compressible Flow,2,12,1,0,15,0,0,7,0,0,5,0,1,0,"Dutton, J C"
2017,Fall,2017-fa,AE,321,Mechs of Aerospace Structures,0,17,18,8,16,21,11,6,4,3,3,4,5,0,"White, Scott R"
2017,Fall,2017-fa,AE,323,Applied Aerospace Structures,6,11,3,6,4,1,1,2,3,0,1,0,2,0,"Geubelle, Philippe H"
2017,Fall,2017-fa,AE,352,Aerospace Dynamical Systems,19,22,20,9,5,0,0,2,0,0,0,0,0,0,"Ho, Koki"
2017,Fall,2017-fa,AE,353,Aerospace Control Systems,0,10,3,6,25,11,4,4,0,0,0,0,3,0,"Voulgaris, Petros G"
2017,Fall,2017-fa,AE,402,Orbital Mechanics,3,11,2,4,6,5,1,4,2,0,0,0,3,0,"Prussing, John E"
2017,Fall,2017-fa,AE,416,Applied Aerodynamics,0,20,9,5,7,0,0,8,4,0,1,0,1,0,"Elliott, Gregory S"
2017,Fall,2017-fa,AE,433,Aerospace Propulsion,2,7,13,20,14,18,14,9,4,8,5,1,3,0,"Panesi, Marco"
2017,Fall,2017-fa,AE,442,Aerospace Systems Design I,2,27,21,11,0,2,0,0,0,1,0,0,1,0,"D'Urso, Steven J"
2017,Fall,2017-fa,AE,442,Aerospace Systems Design I,2,3,5,16,9,6,3,3,2,1,2,0,3,0,"Putnam, Zachary R"
2017,Fall,2017-fa,AE,451,Aeroelasticity,5,6,4,7,6,1,0,1,0,0,0,0,0,0,"Balajewicz, Maciej"
2017,Fall,2017-fa,AE,454,Systems Dynamics & Control,6,10,3,2,0,0,0,0,0,0,0,0,0,0,"Namachchivaya, N S"
2017,Fall,2017-fa,AE,460,Aerodynamics & Propulsion Lab,0,29,37,18,13,1,0,0,1,0,0,0,1,0,"Woodard, Brian S"
2017,Fall,2017-fa,AE,483,UAV Navigation and Control,39,37,9,7,5,3,2,2,0,1,1,0,2,0,"Bretl, Timothy W"
2017,Fall,2017-fa,AE,504,Optimal Aerospace Systems,4,5,8,1,5,1,0,0,0,0,0,0,0,0,"Langbort, Cedric"
2017,Fall,2017-fa,AFRO,100,Intro to African American St,1,6,11,3,4,0,0,3,4,0,0,0,1,1,"McMillion, Desiree Y"
2017,Fall,2017-fa,AFRO,100,Intro to African American St,5,5,10,4,2,3,2,0,1,0,0,0,1,0,"McMillion, Desiree Y"
2017,Fall,2017-fa,AFRO,101,"Black America, 1619-Present",2,4,4,1,3,3,0,1,2,0,0,0,2,0,"Cha-Jua, Sundiata"
2017,Fall,2017-fa,AFRO,101,"Black America, 1619-Present",2,3,2,2,3,6,1,0,0,0,1,1,3,0,"Cha-Jua, Sundiata"
2017,Fall,2017-fa,AFRO,132,African American Music,0,13,8,4,4,0,1,0,0,0,0,0,0,0,"Meyers, John P"
2017,Fall,2017-fa,AFRO,411,African American Psychology,0,12,1,0,9,1,0,1,0,0,0,0,0,1,"Neville, Helen A"
2017,Fall,2017-fa,AGCM,110,Intro to Ag and Env Comm,0,16,2,1,2,0,0,1,0,0,0,0,0,0,"Cupps-Miller, Heather A"
2017,Fall,2017-fa,AGCM,220,Communicating Agriculture,0,12,2,2,3,0,0,3,0,0,0,1,3,0,"Cupps-Miller, Heather A"
2017,Fall,2017-fa,AGED,230,Leadership Communications,1,40,18,5,6,3,4,2,3,1,0,0,0,1,"Keating, Kari H"
2017,Fall,2017-fa,AGED,260,Intro to Leadership Studies,47,57,23,13,18,9,3,5,1,2,0,0,1,1,"Burgoon, Lisa A"
2017,Fall,2017-fa,AGED,280,Training Needs Assessment,4,13,1,1,2,0,0,2,0,2,0,1,3,0,"Korte, Debra S"
2017,Fall,2017-fa,AGED,340,Leadership Ethics & Pluralism,5,7,11,2,2,1,0,1,0,2,0,0,2,0,"Collins, Jasmine D"
2017,Fall,2017-fa,AGED,380,Leadership in Groups and Teams,7,21,21,14,7,5,1,1,1,0,1,0,1,0,"Rosch, David M"
2017,Fall,2017-fa,AGED,480,Collaborative Leadership,6,17,6,4,0,0,0,0,0,0,0,0,0,0,"Keating, Kari H"
2017,Fall,2017-fa,AHS,199,Undergraduate Open Seminar,11,15,0,0,4,0,0,2,0,0,1,0,1,0,"Rasberry, Moses K"
2017,Fall,2017-fa,AHS,494,Disability & Assistive Technol,0,25,17,5,1,0,0,2,0,0,1,0,4,0,"Thompson, Marc"
2017,Fall,2017-fa,AIS,101,Intro to Amer Indian Studies,1,4,6,6,2,1,0,1,0,0,0,0,1,0,"Soto, Silvia"
2017,Fall,2017-fa,ANSC,100,Intro to Animal Sciences,11,94,0,7,44,0,3,17,0,0,1,0,2,1,"Parrett, Douglas F"
2017,Fall,2017-fa,ANSC,103,Working With Farm Animals,0,77,0,2,1,0,0,0,0,0,0,0,0,0,"Cobb, Alan R"
2017,Fall,2017-fa,ANSC,110,Life With Animals and Biotech,5,8,4,3,4,0,0,0,0,0,0,0,0,0,"Allen, Crystal A"
2017,Fall,2017-fa,ANSC,110,Life With Animals and Biotech,11,30,3,2,6,0,0,1,0,0,0,0,0,1,"Allen, Crystal A"
2017,Fall,2017-fa,ANSC,206,Horse Management,4,41,0,0,6,0,0,0,1,0,0,0,0,0,"Kline, Kevin H"
2017,Fall,2017-fa,ANSC,207,Companion Animal Biology &Care,6,27,6,1,4,0,2,0,0,0,0,0,0,1,"Lewis, Justin D"
2017,Fall,2017-fa,ANSC,207,Companion Animal Biology &Care,7,20,10,4,2,1,1,0,2,0,0,0,0,0,"Hackett, Mary E"
2017,Fall,2017-fa,ANSC,207,Companion Animal Biology &Care,5,27,8,2,4,2,0,0,0,1,0,0,0,0,"Hackett, Mary E"
2017,Fall,2017-fa,ANSC,207,Companion Animal Biology &Care,7,26,5,1,2,0,1,1,0,0,1,0,1,0,"Elliott, Alexandria F"
2017,Fall,2017-fa,ANSC,207,Companion Animal Biology &Care,7,20,3,3,2,0,2,1,0,1,0,0,0,0,"Elliott, Alexandria F"
2017,Fall,2017-fa,ANSC,207,Companion Animal Biology &Care,4,20,0,0,1,1,1,1,0,0,0,0,0,0,"Lewis, Justin D"
2017,Fall,2017-fa,ANSC,221,"Cells, Metabolism and Genetics",4,35,0,10,53,0,9,36,0,4,9,0,8,0,"Beever, Jonathan E"
2017,Fall,2017-fa,ANSC,222,Anatomy and Physiology,0,28,10,12,45,9,2,26,9,7,7,3,9,1,"Wheeler, Matthew B"
2017,Fall,2017-fa,ANSC,250,Companion Animals in Society,133,72,23,19,18,9,9,7,4,4,2,3,3,0,"Albert, Sarah D"
2017,Fall,2017-fa,ANSC,298,Undergraduate Seminar,0,65,0,0,10,0,0,4,0,0,2,0,1,0,"Jones-Hamlow, Katelyn A"
2017,Fall,2017-fa,ANSC,305,Human Animal Interactions,5,21,0,5,0,0,0,2,0,0,0,0,0,0,"Albert, Sarah D"
2017,Fall,2017-fa,ANSC,307,Companion Animal Management,5,11,9,12,10,2,4,5,2,0,0,1,0,0,"Fischer-Brown, Amy E"
2017,Fall,2017-fa,ANSC,309,Meat Production and Marketing,0,18,2,3,3,0,0,1,0,0,1,0,0,0,"Boler, Dustin D"
2017,Fall,2017-fa,ANSC,350,Cellular Metabolism in Animals,0,32,0,0,9,0,0,2,0,0,0,0,0,0,"Ridlon, Jason M"
2017,Fall,2017-fa,ANSC,370,Companion Animal Policy,2,7,3,2,2,0,1,1,1,1,0,0,2,0,"Fischer-Brown, Amy E"
2017,Fall,2017-fa,ANSC,398,Off-Campus Internship,1,26,0,0,1,0,0,0,0,0,0,0,1,0,"Albert, Sarah D"
2017,Fall,2017-fa,ANSC,401,Beef Production,0,31,0,3,5,0,0,1,0,0,0,0,0,0,"Parrett, Douglas F"
2017,Fall,2017-fa,ANSC,420,Ruminant Nutrition,2,9,7,4,17,2,1,9,2,0,1,1,0,0,"Drackley, James K"
2017,Fall,2017-fa,ANSC,431,Advanced Reproductive Biology,3,7,0,3,5,3,0,10,0,0,0,0,0,0,"Nowak, Romana A"
2017,Fall,2017-fa,ANSC,445,Statistical Methods,0,18,7,2,0,1,0,0,1,0,0,0,0,0,"Rodriguez-Zas, Sandra L"
2017,Fall,2017-fa,ANSC,452,Animal Growth and Development,3,25,0,0,9,0,0,4,0,0,0,0,0,1,"Dilger, Anna C"
2017,Fall,2017-fa,ANSC,467,Applied Animal Ecology,4,14,13,2,3,0,0,0,0,0,0,0,0,0,"Johnson, Janeen L"
2017,Fall,2017-fa,ANSC,498,Integrating Animal Sciences,0,58,0,0,11,0,0,0,0,0,0,0,0,0,"Jones-Hamlow, Katelyn A"
2017,Fall,2017-fa,ANTH,101,Introduction to Anthropology,0,143,164,92,65,38,18,21,9,0,17,0,13,1,"Mehta, Jayur M"
2017,Fall,2017-fa,ANTH,103,Anthro in a Changing World,73,110,58,12,20,14,4,4,3,1,3,1,2,1,"Smalls, Krystal A"
2017,Fall,2017-fa,ANTH,103,Anthro in a Changing World,11,25,28,26,27,17,17,11,6,5,3,0,4,1,"Orta, Andrew"
2017,Fall,2017-fa,ANTH,104,Talking Culture,7,7,12,1,1,1,1,0,1,0,0,0,0,0,"Kramer, Elise A"
2017,Fall,2017-fa,ANTH,104,Talking Culture,2,2,11,4,1,0,0,0,0,0,0,1,0,0,"Kramer, Elise A"
2017,Fall,2017-fa,ANTH,143,Biology of Human Behavior,10,11,3,2,1,0,1,0,0,0,0,0,1,0,"Jelinek, Petra"
2017,Fall,2017-fa,ANTH,143,Biology of Human Behavior,230,163,58,26,31,17,5,9,5,4,9,1,19,1,"Jelinek, Petra"
2017,Fall,2017-fa,ANTH,143,Biology of Human Behavior,13,6,1,0,0,2,1,3,0,0,1,0,0,0,"Jelinek, Petra"
2017,Fall,2017-fa,ANTH,143,Biology of Human Behavior,11,12,1,0,1,0,0,0,0,1,0,0,1,0,"Jelinek, Petra"
2017,Fall,2017-fa,ANTH,143,Biology of Human Behavior,7,12,4,0,2,0,0,2,1,0,1,0,0,0,"Jelinek, Petra"
2017,Fall,2017-fa,ANTH,143,Biology of Human Behavior,12,6,4,1,2,2,0,1,0,0,0,0,1,0,"Jelinek, Petra"
2017,Fall,2017-fa,ANTH,143,Biology of Human Behavior,13,9,2,0,0,1,0,0,0,0,0,1,2,0,"Jelinek, Petra"
2017,Fall,2017-fa,ANTH,143,Biology of Human Behavior,15,7,2,2,0,2,1,0,0,0,0,0,0,0,"Jelinek, Petra"
2017,Fall,2017-fa,ANTH,143,Biology of Human Behavior,7,7,5,1,3,1,0,0,1,2,0,0,1,0,"Jelinek, Petra"
2017,Fall,2017-fa,ANTH,143,Biology of Human Behavior,16,8,1,1,0,0,0,0,1,0,0,0,1,0,"Jelinek, Petra"
2017,Fall,2017-fa,ANTH,143,Biology of Human Behavior,11,7,2,2,2,2,0,0,0,0,0,0,0,0,"Jelinek, Petra"
2017,Fall,2017-fa,ANTH,143,Biology of Human Behavior,11,7,1,3,1,0,0,2,0,0,0,0,1,0,"Jelinek, Petra"
2017,Fall,2017-fa,ANTH,143,Biology of Human Behavior,8,3,6,0,1,3,0,0,0,0,1,0,1,0,"Jelinek, Petra"
2017,Fall,2017-fa,ANTH,143,Biology of Human Behavior,8,15,1,0,1,1,0,0,1,0,0,0,1,0,"Jelinek, Petra"
2017,Fall,2017-fa,ANTH,143,Biology of Human Behavior,5,11,3,1,1,0,1,1,0,0,1,0,4,0,"Jelinek, Petra"
2017,Fall,2017-fa,ANTH,143,Biology of Human Behavior,10,4,2,2,0,0,0,0,0,0,1,0,2,0,"Jelinek, Petra"
2017,Fall,2017-fa,ANTH,143,Biology of Human Behavior,14,4,4,2,3,1,0,0,0,0,0,0,0,0,"Jelinek, Petra"
2017,Fall,2017-fa,ANTH,143,Biology of Human Behavior,11,7,3,3,4,0,1,0,0,0,1,0,0,0,"Jelinek, Petra"
2017,Fall,2017-fa,ANTH,143,Biology of Human Behavior,12,6,3,3,2,0,0,0,0,0,0,0,1,0,"Jelinek, Petra"
2017,Fall,2017-fa,ANTH,143,Biology of Human Behavior,11,4,3,1,0,1,0,0,0,0,1,0,1,1,"Jelinek, Petra"
2017,Fall,2017-fa,ANTH,143,Biology of Human Behavior,11,9,4,0,3,0,0,0,0,1,0,0,0,0,"Jelinek, Petra"
2017,Fall,2017-fa,ANTH,180,The Archaeology of Death,51,67,23,19,47,7,5,19,6,0,12,0,6,3,"Silverman, Helaine I"
2017,Fall,2017-fa,ANTH,230,Sociocultural Anthropology,0,2,10,3,5,3,0,0,0,0,1,0,0,0,"Dominguez, Virginia R"
2017,Fall,2017-fa,ANTH,241,Human Biological Variation,6,4,3,2,2,2,1,0,1,0,0,0,1,0,"Konigsberg, Lyle W"
2017,Fall,2017-fa,ANTH,246,Forensic Science,32,249,20,26,34,3,6,9,4,0,0,1,7,4,"Hughes, Cris E"
2017,Fall,2017-fa,ARAB,150,Lang&Culture of Arab World,13,11,3,0,0,0,0,1,0,0,0,0,3,0,"Saadah, Eman"
2017,Fall,2017-fa,ARCH,101,Introduction to Architecture,22,14,17,9,6,8,2,2,0,0,0,1,4,0,"Dearborn, Lynne M"
2017,Fall,2017-fa,ARCH,101,Introduction to Architecture,16,8,12,9,5,5,2,1,2,1,0,1,3,1,"Dearborn, Lynne M"
2017,Fall,2017-fa,ARCH,231,Anatomy of Buildings,0,68,0,0,29,0,0,13,0,0,2,0,3,1,"Deutsch, Randall"
2017,Fall,2017-fa,ARCH,271,Graphics for Architects,0,12,15,19,23,11,7,6,7,1,2,4,3,1,"Emmons, David J"
2017,Fall,2017-fa,ARCH,341,Environment Tech HVAC,2,2,10,11,10,7,8,0,6,2,2,0,1,0,"Strand, Richard K"
2017,Fall,2017-fa,ARCH,342,Environment Tech Ltg & Acoust,4,8,3,10,4,3,2,2,0,1,0,0,1,1,"Boubekri, Mohamed"
2017,Fall,2017-fa,ARCH,351,Statics & Dynamics,7,10,14,19,12,13,9,4,7,3,1,1,0,2,"Mitalski, Marc A"
2017,Fall,2017-fa,ARCH,409,Special Topics in Spanish Arch,0,3,6,6,4,3,4,1,0,0,0,0,0,0,"Lapunzina, Alejandro"
2017,Fall,2017-fa,ARCH,410,Ancient Egyptian & Greek Arch,1,6,2,0,13,1,0,4,0,0,1,0,1,1,"Senseney, John R"
2017,Fall,2017-fa,ARCH,411,Ancient Roman Architecture,1,11,1,6,12,0,2,6,0,1,0,0,1,0,"Senseney, John R"
2017,Fall,2017-fa,ARCH,412,Medieval Architecture,0,4,5,5,4,2,1,1,0,0,0,0,0,0,"Grossman, Heather E"
2017,Fall,2017-fa,ARCH,451,Theory & Design Steel & Timber,11,22,15,8,11,5,2,3,0,2,1,1,0,0,"Aminmansour, Abbas"
2017,Fall,2017-fa,ARCH,451,Theory & Design Steel & Timber,6,9,5,4,0,1,0,2,0,0,0,0,0,0,"Lapunzina, Alejandro"
2017,Fall,2017-fa,ARCH,468,Overseas Architectural Studies,0,8,7,10,1,1,0,0,0,0,0,0,0,0,"Lapunzina, Alejandro"
2017,Fall,2017-fa,ARCH,476,Arch Design & Exploration,0,8,9,9,1,0,0,0,0,0,0,0,0,0,"Lapunzina, Alejandro"
2017,Fall,2017-fa,ARCH,536,Plng & Design of Struct Sys,6,25,15,12,7,4,6,6,0,0,0,0,0,1,"Krishnan, Sudarshan"
2017,Fall,2017-fa,ARCH,577,Theories of Architecture,10,15,26,14,20,14,2,3,0,0,0,0,0,1,"Stallmeyer, John C"
2017,Fall,2017-fa,ART,100,Understanding Visual Culture,1,17,6,5,4,2,1,1,0,0,0,0,0,1,"Burns, Jennifer"
2017,Fall,2017-fa,ART,105,Visual Design for Non-Majors,0,22,14,1,1,2,0,0,0,0,0,0,0,0,"Sethi Suresh, Simrun"
2017,Fall,2017-fa,ART,105,Visual Design for Non-Majors,0,27,5,0,2,0,0,1,0,0,0,0,1,1,"Sethi Suresh, Simrun"
2017,Fall,2017-fa,ART,310,Design Thinking,1,8,19,7,1,6,0,2,0,0,0,0,0,0,"Goggin, Nan E"
2017,Fall,2017-fa,ARTD,201,Industrial Design I,1,19,0,1,1,0,0,0,0,0,0,0,0,0,"Sethi Suresh, Simrun"
2017,Fall,2017-fa,ARTD,218,Intro to Web Technologies,5,4,5,0,1,3,1,0,0,0,1,0,1,0,"Mercer, Lisa"
2017,Fall,2017-fa,ARTD,218,Intro to Web Technologies,9,5,3,1,1,2,1,0,0,0,0,1,0,1,"Mercer, Lisa"
2017,Fall,2017-fa,ARTD,222,Typographic Practice,7,12,1,0,0,0,0,0,0,0,0,1,0,2,"Robinson, Stacey"
2017,Fall,2017-fa,ARTD,225,Design Drawing,0,2,5,3,2,4,1,0,0,1,1,0,3,0,"Bowman, Matthew L"
2017,Fall,2017-fa,ARTD,230,Design Thinking/Need-Finding,7,12,12,1,0,0,0,0,0,0,0,0,0,0,"Weightman, David I"
2017,Fall,2017-fa,ARTD,270,Design Methods,0,4,9,5,4,0,0,0,0,0,0,0,0,0,"Benson, Eric"
2017,Fall,2017-fa,ARTD,328,Human-Centered Product Design,15,8,7,3,2,0,0,1,1,1,0,0,0,1,"Taylor, Gina A"
2017,Fall,2017-fa,ARTD,426,Product Innovation,3,20,10,5,4,1,8,3,2,0,2,0,0,0,"Hansen, Michael J"
2017,Fall,2017-fa,ARTE,475,Art Exhibition Practices,6,16,2,2,0,0,0,0,0,0,0,0,0,0,"Bergmark, Jennifer L"
2017,Fall,2017-fa,ARTF,101,Contemporary Issues in Art,54,48,13,13,7,2,2,4,2,1,2,6,0,1,"Kienke, Christopher"
2017,Fall,2017-fa,ARTH,115,Art in a Global Context,1,1,9,3,5,1,0,0,0,0,1,0,0,0,"Belanger, Noelle C"
2017,Fall,2017-fa,ARTH,115,Art in a Global Context,1,6,2,4,2,2,1,0,1,1,0,0,2,0,"Garth, Maria V"
2017,Fall,2017-fa,ARTH,115,Art in a Global Context,1,0,6,5,4,2,1,1,1,0,0,0,0,0,"Belanger, Noelle C"
2017,Fall,2017-fa,ARTH,231,Northern Renaissance Art,0,4,8,4,2,4,0,0,1,0,0,0,0,0,"Rosenthal, Lisa"
2017,Fall,2017-fa,ARTH,250,American Art,2,7,6,5,10,4,1,1,1,0,1,0,0,0,"Weissman, Terri"
2017,Fall,2017-fa,ARTH,260,Graffiti and Murals,1,15,17,11,13,14,9,3,7,1,1,0,2,0,"Vazquez, Oscar"
2017,Fall,2017-fa,ASTR,100,Introduction to Astronomy,31,35,27,17,14,8,14,4,2,3,2,2,5,0,"Winans, Amanda"
2017,Fall,2017-fa,ASTR,100,Introduction to Astronomy,2,16,7,8,10,5,3,9,6,0,6,0,3,0,"Vieira, Joaquin D"
2017,Fall,2017-fa,ASTR,100,Introduction to Astronomy,48,38,16,21,21,12,8,10,7,2,4,1,12,0,"Winans, Amanda"
2017,Fall,2017-fa,ASTR,121,Solar System and Worlds Beyond,28,25,13,15,13,8,7,8,3,6,0,0,9,1,"Winans, Amanda"
2017,Fall,2017-fa,ASTR,122,Stars and Galaxies,15,32,16,17,28,13,9,7,8,1,0,2,6,1,"Wefel, Katrina L"
2017,Fall,2017-fa,ASTR,150,Killer Skies: Astro-Disasters,12,48,21,14,12,6,9,6,1,3,1,0,5,1,"Dunne, Bryan C"
2017,Fall,2017-fa,ASTR,210,Introduction to Astrophysics,18,40,11,3,11,1,1,2,1,0,0,0,1,0,"Dunne, Bryan C"
2017,Fall,2017-fa,ASTR,330,Extraterrestrial Life,10,128,63,13,11,5,1,0,0,0,1,0,1,1,"Liu, Xin"
2017,Fall,2017-fa,ASTR,404,Stellar Astrophysics,0,9,5,3,2,5,5,3,3,1,0,0,4,0,"Ricker, Paul M"
2017,Fall,2017-fa,ASTR,406,Galaxies and the Universe,2,9,6,2,4,4,1,2,2,0,0,0,1,0,"Wong, Tony"
2017,Fall,2017-fa,ATMS,100,Introduction to Meteorology,29,90,55,47,106,26,16,12,12,3,6,2,5,2,"Frame, Jeffrey"
2017,Fall,2017-fa,ATMS,120,Severe and Hazardous Weather,154,164,81,55,45,27,6,13,5,3,4,0,3,1,"Snodgrass, Eric R"
2017,Fall,2017-fa,ATMS,140,Climate and Global Change,14,10,10,18,13,4,4,3,3,3,2,3,6,1,"Nesbitt, Anna"
2017,Fall,2017-fa,ATMS,201,General Physical Meteorology,15,18,6,4,1,1,0,0,0,0,0,0,2,0,"Snodgrass, Eric R"
2017,Fall,2017-fa,ATMS,205,Intro to Geosciences Computing,5,8,3,3,3,1,0,0,0,0,0,0,0,0,"Jewett, Brian F"
2017,Fall,2017-fa,ATMS,302,Atmospheric Dynamics I,0,4,3,3,7,3,3,3,4,2,1,2,1,1,"Wang, Zhuo"
2017,Fall,2017-fa,ATMS,303,Synoptic-Dynamic Wea Analysis,0,8,0,0,5,3,1,3,2,1,3,1,3,1,"Frame, Jeffrey"
2017,Fall,2017-fa,ATMS,421,Earth Systems Modeling,4,10,8,3,1,1,1,0,0,0,0,0,1,0,"Nesbitt, Anna"
2017,Fall,2017-fa,BADM,199,Business in Action,0,22,3,2,0,0,0,0,0,0,0,0,0,0,"Bednar, Michael K"
2017,Fall,2017-fa,BADM,199,Honors Seminar,0,31,2,2,0,0,0,0,0,0,0,0,0,0,"Green, Kerri A"
2017,Fall,2017-fa,BADM,300,The Legal Environment of Bus,17,75,18,27,36,11,4,9,7,0,0,0,0,0,"Wright, Margaret"
2017,Fall,2017-fa,BADM,300,The Legal Environment of Bus,7,24,2,8,7,2,1,0,1,0,0,0,0,1,"Wright, Margaret"
2017,Fall,2017-fa,BADM,300,The Legal Environment of Bus,11,53,14,18,30,9,5,11,4,0,2,0,0,0,"Wright, Margaret"
2017,Fall,2017-fa,BADM,310,Mgmt and Organizational Beh,198,183,67,50,37,10,7,5,2,1,2,3,1,2,"Shabbir, Muhammad S"
2017,Fall,2017-fa,BADM,311,Individual Behavior in Orgs,0,21,16,15,3,1,0,0,0,0,0,0,0,0,"Goncalo, Jack"
2017,Fall,2017-fa,BADM,311,Individual Behavior in Orgs,0,14,15,8,1,0,0,0,0,0,0,0,0,1,"Goncalo, Jack"
2017,Fall,2017-fa,BADM,312,Org Design and Environment,0,16,11,7,8,0,0,0,0,0,0,0,0,0,"Khessina, Olga"
2017,Fall,2017-fa,BADM,312,Org Design and Environment,0,23,6,9,5,0,0,0,0,0,0,0,0,1,"Khessina, Olga"
2017,Fall,2017-fa,BADM,313,Human Resource Management,5,5,1,2,2,3,1,1,0,0,0,0,1,0,"Kim, Hyunsun"
2017,Fall,2017-fa,BADM,314,Leading Negotiations,0,5,7,16,16,6,1,2,0,1,0,0,1,0,"Jang, Daisung"
2017,Fall,2017-fa,BADM,320,Principles of Marketing,117,121,36,20,13,5,3,1,0,0,0,0,0,1,"Wolters, Mark E"
2017,Fall,2017-fa,BADM,320,Principles of Marketing,160,108,32,12,3,5,0,0,0,0,0,0,0,0,"Wolters, Mark E"
2017,Fall,2017-fa,BADM,321,Principles of Retailing,0,38,8,1,2,2,1,0,0,0,0,0,1,0,"Shabbir, Muhammad S"
2017,Fall,2017-fa,BADM,322,Marketing Research,19,10,7,2,0,0,1,0,0,0,0,0,0,0,"Barnes, Aaron J"
2017,Fall,2017-fa,BADM,322,Marketing Research,5,13,16,2,3,1,0,0,0,0,0,0,0,0,"Zhuang, Mengzhou"
2017,Fall,2017-fa,BADM,323,Marketing Communications,0,26,9,1,1,0,0,0,0,0,0,0,0,0,"White, Tiffany B"
2017,Fall,2017-fa,BADM,325,Consumer Behavior,18,12,4,1,0,0,0,0,0,0,0,0,0,0,"Koo, Minkyung"
2017,Fall,2017-fa,BADM,325,Consumer Behavior,8,24,21,1,0,0,0,0,0,0,0,0,0,0,"Koo, Minkyung"
2017,Fall,2017-fa,BADM,327,Marketing to Business and Govt,2,20,0,10,0,0,0,0,0,1,0,0,0,0,"Nezami, Mehdi"
2017,Fall,2017-fa,BADM,329,New Product Development,1,13,17,5,3,0,0,0,0,0,0,0,0,1,"Mehta, Ravi P"
2017,Fall,2017-fa,BADM,335,Supply Chain Management Basics,0,2,7,11,20,4,4,1,0,0,1,0,0,0,"Scott, Nehemiah"
2017,Fall,2017-fa,BADM,336,Modeling the Supply Chain,2,26,6,4,12,2,0,0,0,0,0,0,0,0,"Palekar, Udatta S"
2017,Fall,2017-fa,BADM,340,Ethical Dilemmas of Business,4,22,4,3,0,0,0,0,0,0,0,0,1,0,"Fricke, Michael R"
2017,Fall,2017-fa,BADM,340,Ethical Dilemmas of Business,14,22,2,1,0,0,0,0,0,0,0,0,1,0,"Fricke, Michael R"
2017,Fall,2017-fa,BADM,350,IT for Networked Organizations,0,7,20,15,7,3,1,0,0,0,1,0,1,0,"Sachdev, Vishal"
2017,Fall,2017-fa,BADM,350,IT for Networked Organizations,0,16,16,9,7,1,1,1,0,0,0,0,0,1,"Sachdev, Vishal"
2017,Fall,2017-fa,BADM,350,IT for Networked Organizations,2,54,3,1,2,0,1,2,0,0,1,0,0,0,"Nelson, Matthew L"
