Fall,Term Code,College,Department,Degree,Major Code,Major Name,Concentration Code,Concentration Name,Total,Male,Female,Unknown,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,Multiracial,International,Unknown,All African American,All Native American,All Hawaiian/ Pac Isl,All Asian,Illinois,Non-Illinois,Academic Program Code
2018,120188,KV ,383,BSLAS ,438,Integrative Biology ,5028,Honors Integrative Biology ,51,23,28,0,29,7,0,7,0,0,5,2,1,2,0,0,13,43,8,10KV5028BSLA
2018,120188,KV ,383,BSLAS ,438,Integrative Biology ,5028,Honors Integrative Biology ,9,3,6,0,6,1,0,0,0,0,1,1,0,0,0,0,2,8,1,10KV8037BSLA
2018,120188,KV ,383,MS ,314,Biology ,315,"Ecology, Ethology, Evolution ",3,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10KS0315MS
2018,120188,KV ,383,MS ,5107,"Ecol, Evol, Conservation Biol ",  ,  ,4,1,3,0,2,0,0,1,0,0,1,0,0,0,0,0,1,2,2,10KS5107MS
2018,120188,KV ,383,MS ,5278,Teaching of Biological Science ,  ,  ,24,9,15,0,24,0,0,0,0,0,0,0,0,0,0,0,0,14,10,10KS5278MSU
2018,120188,KV ,383,PHD ,314,Biology ,315,"Ecology, Ethology, Evolution ",16,10,6,0,11,0,0,3,0,0,0,2,0,1,0,0,0,3,13,10KS0315PHD
2018,120188,KV ,383,PHD ,5107,"Ecol, Evol, Conservation Biol ",  ,  ,30,10,20,0,17,2,2,5,0,0,1,3,0,4,1,0,3,7,23,10KS5107PHD
2018,120188,KV ,397,BSLAS ,314,Biology ,  ,  ,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,10KV8037BSLA
2018,120188,KV ,397,BSLAS ,314,Biology ,3993,Biology Teacher Educ Option ,3,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10KV3993BSLA
2018,120188,KV ,397,NONE ,314,Biology ,  ,  ,695,265,430,0,272,221,48,108,0,1,22,21,2,59,5,3,241,637,58,10KV0314NONE
2018,120188,KL ,402,BS ,5284,Agricultural Communications ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KL5284BS
2018,120188,KL ,402,BS ,5284,Agricultural Communications ,5287,Advertising ,27,10,17,0,21,0,2,4,0,0,0,0,0,3,0,0,0,26,1,10KL5284BS
2018,120188,KL ,402,BS ,5284,Agricultural Communications ,5578,Journalism ,10,1,9,0,7,1,1,1,0,0,0,0,0,1,0,0,1,10,0,10KL5284BS
2018,120188,KV ,404,BALAS ,5526,Asian American Studies ,  ,  ,3,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,3,2,1,10KV5526BALA
2018,120188,KV ,405,BALAS ,74,Economics ,  ,  ,870,631,239,0,330,190,20,64,2,0,17,241,6,28,4,2,205,556,314,10KV0074BALA
2018,120188,KV ,405,BALAS ,74,Economics ,  ,  ,79,56,23,0,32,9,2,2,0,0,1,33,0,2,0,0,10,44,35,10KV8037BALA
2018,120188,KV ,405,BSLAS ,74,Economics ,  ,  ,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,10KV8037BSLA
2018,120188,KV ,405,BSLAS ,5321,Econometrics & Quant Econ ,  ,  ,32,26,6,0,16,6,0,2,0,0,1,7,0,0,1,0,6,21,11,10KV5321BSLA
2018,120188,KV ,405,BSLAS ,5321,Econometrics & Quant Econ ,  ,  ,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,10KV8037BSLA
2018,120188,KV ,405,BSLAS ,5667,Computer Science & Economics ,  ,  ,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,10KV5667BSLA
2018,120188,KV ,405,BSLAS ,5667,Computer Science & Economics ,  ,  ,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,10KV8037BSLA
2018,120188,KV ,405,MS ,5591,Economics ,3925,Policy Economics ,140,78,62,0,7,1,0,0,0,0,0,131,1,0,0,0,1,6,134,10KS3925MS
2018,120188,KV ,405,PHD ,5591,Economics ,  ,  ,112,68,44,0,8,2,0,1,0,0,1,99,1,0,0,0,3,3,109,10KS5591PHD
2018,120188,KT ,408,BS ,277,Advertising ,  ,  ,626,202,424,0,408,56,32,53,0,0,23,51,3,39,5,4,74,549,77,10KT0277BS
2018,120188,KT ,408,MS ,277,Advertising ,  ,  ,19,5,14,0,3,3,2,0,0,0,0,11,0,2,0,0,3,7,12,10KS0277MS
2018,120188,KV ,413,BS ,335,Chemistry ,  ,  ,233,136,97,0,75,50,9,16,0,0,9,74,0,10,1,0,57,140,93,10KV0335BS
2018,120188,KV ,413,BS ,335,Chemistry ,5023,Environmental Chemistry ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KV5023BS
2018,120188,KV ,413,BSLAS ,335,Chemistry ,  ,  ,264,126,138,0,90,70,26,21,0,0,9,47,1,33,1,2,73,197,67,10KV0335BSLA
2018,120188,KV ,413,BSLAS ,335,Chemistry ,  ,  ,16,9,7,0,8,4,0,0,0,0,1,3,0,1,0,0,4,14,2,10KV8037BSLA
2018,120188,KV ,413,BSLAS ,335,Chemistry ,3918,Chemistry Teaching Option ,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10KV3918BSLA
2018,120188,KV ,413,BSLAS ,5350,Computer Sci & Chemistry ,  ,  ,40,32,8,0,6,21,0,3,0,0,0,10,0,0,0,0,21,18,22,10KV5350BSLA
2018,120188,KV ,413,BSLAS ,5350,Computer Sci & Chemistry ,  ,  ,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,10KV8037BSLA
2018,120188,KV ,413,MS ,294,Teaching of Chemistry ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10KS0294MS
2018,120188,KV ,413,MS ,335,Chemistry ,  ,  ,5,3,2,0,3,0,0,1,0,0,0,1,0,0,0,0,0,1,4,10KS0335MS
2018,120188,KV ,413,PHD ,335,Chemistry ,  ,  ,276,174,102,0,152,18,2,26,0,0,7,68,3,4,3,1,25,18,258,10KS0335PHD
2018,120188,KV ,413,PHD ,337,Chemical Physics ,  ,  ,3,2,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3,10KS0337PHD
2018,120188,KV ,415,BSLAS ,433,Molecular and Cellular Biology ,  ,  ,813,373,440,0,372,251,31,79,0,1,38,37,4,41,7,8,289,727,86,10KV0433BSLA
2018,120188,KV ,415,BSLAS ,433,Molecular and Cellular Biology ,  ,  ,61,20,41,0,27,22,0,6,0,0,2,4,0,4,0,0,24,54,7,10KV8037BSLA
2018,120188,KV ,415,BSLAS ,433,Molecular and Cellular Biology ,5121,Honors ,73,22,51,0,33,29,2,2,0,0,3,4,0,2,0,0,32,66,7,10KV0433BSLA
2018,120188,KV ,415,BSLAS ,433,Molecular and Cellular Biology ,5121,Honors ,6,3,3,0,2,2,1,0,0,0,0,1,0,1,0,0,2,5,1,10KV8037BSLA
2018,120188,KV ,415,NONE ,3854,Molecular&Cell Bio-undeclared ,  ,  ,27,12,15,0,9,0,1,1,0,0,0,15,1,1,1,0,0,3,24,10KS3854NONE
2018,120188,KV ,415,PHD ,319,Biophysics & Computnl Biology ,  ,  ,12,9,3,0,5,1,0,0,0,0,0,6,0,0,0,0,1,1,11,10KS0319PHD
2018,120188,KV ,415,PHD ,5414,Biophysics & Quant Biology ,  ,  ,43,32,11,0,10,4,0,2,0,0,0,27,0,0,0,0,5,5,38,10KS5414PHD
2018,120188,KV ,415,PHD ,5414,Biophysics & Quant Biology ,5511,Computational Sci & Engr ,3,1,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,2,10KS5414PHD
2018,120188,KP ,422,BS ,127,Industrial Engineering ,  ,  ,271,202,69,0,93,65,4,18,0,0,13,78,0,8,0,1,76,155,116,10KP0127BS
2018,120188,KP ,422,BS ,5532,Systems Engineering and Design ,  ,  ,249,180,68,1,115,69,6,25,0,0,8,25,1,9,4,1,76,183,66,10KP5532BS
2018,120188,KP ,422,MS ,127,Industrial Engineering ,  ,  ,33,20,13,0,1,3,0,0,0,0,0,29,0,0,0,0,3,3,30,10KS0127MS
2018,120188,KP ,422,MS ,127,Industrial Engineering ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10KS0127MSU
2018,120188,KP ,422,MS ,127,Industrial Engineering ,5539,Advanced Analytics in IESE ,17,11,6,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,17,10KS0127MS
2018,120188,KP ,422,MS ,3846,Systems & Entrepreneurial Engr ,  ,  ,4,4,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,2,10KS3846MS
2018,120188,KP ,422,PHD ,127,Industrial Engineering ,  ,  ,45,29,16,0,5,0,0,1,0,0,1,38,0,0,0,0,1,1,44,10KS0127PHD
2018,120188,KP ,422,PHD ,3846,Systems & Entrepreneurial Engr ,  ,  ,18,18,0,0,2,1,0,0,0,0,0,15,0,0,0,0,1,2,16,10KS3846PHD
2018,120188,KV ,430,BSLAS ,333,Astronomy ,  ,  ,88,61,27,0,37,9,5,11,0,0,2,22,2,6,1,2,12,59,29,10KV0333BSLA
2018,120188,KV ,430,BSLAS ,333,Astronomy ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KV8037BSLA
2018,120188,KV ,430,BSLAS ,5349,Computer Sci & Astronomy ,  ,  ,39,32,7,0,13,12,0,2,0,0,1,10,1,0,0,0,13,17,22,10KV5349BSLA
2018,120188,KV ,430,PHD ,333,Astronomy ,  ,  ,27,15,12,0,13,2,0,1,0,0,0,11,0,0,0,0,2,2,25,10KS0333PHD
2018,120188,KV ,430,PHD ,333,Astronomy ,5511,Computational Sci & Engr ,3,2,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3,10KS0333PHD
2018,120188,KP ,434,BS ,112,Computer Science ,  ,  ,1012,709,302,1,276,395,21,49,1,0,37,215,18,29,4,3,429,542,470,10KP0112BS
2018,120188,KP ,434,BS ,112,Computer Science ,5458,BS/MCS Computer Science ,42,33,9,0,6,12,0,1,0,0,1,22,0,0,0,0,13,10,32,10KP5458BS
2018,120188,KP ,434,MCS ,112,Computer Science ,  ,  ,116,87,29,0,7,15,0,0,0,0,0,93,1,0,0,0,16,10,106,10KS0112MCS
2018,120188,KP ,434,MCS ,112,Computer Science ,  ,  ,33,30,3,0,15,6,2,1,0,1,0,2,6,2,0,1,10,10,23,10KS0112MCSU
2018,120188,KP ,434,MCS ,112,Computer Science ,  ,  ,586,478,107,1,160,190,12,26,0,0,16,14,168,16,7,3,339,54,532,1SKS0112MCSU
2018,120188,KP ,434,MCS ,112,Computer Science ,5458,BS/MCS Computer Science ,43,37,6,0,8,9,0,0,0,0,1,25,0,0,0,0,10,9,34,10KS5458MCS
2018,120188,KP ,434,MS ,112,Computer Science ,  ,  ,124,92,32,0,9,14,3,5,0,0,1,92,0,5,2,0,14,5,119,10KS0112MS
2018,120188,KP ,434,MS ,112,Computer Science ,1854,CS:BS/MS Program ,8,7,1,0,2,2,0,0,0,0,0,4,0,0,0,0,2,1,7,10KS1854MS
2018,120188,KP ,434,MS ,4026,Bioinformatics ,4028,Computer Science ,6,4,2,0,1,1,0,0,0,0,0,4,0,0,0,0,1,1,5,10KS4028MS
2018,120188,KP ,434,NDEG ,112,Computer Science ,  ,  ,9,7,2,0,3,3,0,0,0,0,0,0,3,0,0,0,5,0,9,1SKS0112NDEU
2018,120188,KP ,434,PHD ,112,Computer Science ,  ,  ,345,277,68,0,64,29,0,14,1,0,7,228,2,2,6,0,33,17,328,10KS0112PHD
2018,120188,KT ,436,BS ,5201,Media and Cinema Studies ,  ,  ,85,39,46,0,39,9,8,17,0,0,2,8,2,10,0,0,10,70,15,10KT5201BS
2018,120188,KT ,436,BS ,5201,Media and Cinema Studies ,3869,Cinema Studies ,19,8,11,0,7,2,3,4,0,0,1,2,0,5,0,0,3,15,4,10KT5201BS
2018,120188,KT ,436,BS ,5201,Media and Cinema Studies ,5205,Media Studies ,12,3,9,0,2,1,2,3,0,0,0,4,0,3,0,0,1,7,5,10KT5201BS
2018,120188,KV ,438,BS ,318,Biochemistry ,  ,  ,169,84,85,0,75,44,3,16,1,0,9,21,0,5,2,0,51,133,36,10KV0318BS
2018,120188,KV ,438,BSLAS ,318,Biochemistry ,  ,  ,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,10KV0318BSLA
2018,120188,KV ,438,MS ,318,Biochemistry ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10KS0318MS
2018,120188,KV ,438,PHD ,318,Biochemistry ,  ,  ,71,39,32,0,19,8,1,4,0,0,2,36,1,1,0,0,11,11,60,10KS0318PHD
2018,120188,LC ,444,DVM ,480,Veterinary Medicine ,  ,  ,544,75,469,0,449,24,4,39,1,0,14,4,9,8,6,0,34,300,244,10LC0480DVM
2018,120188,LC ,444,DVM ,480,Veterinary Medicine ,5222,Pathobiology Research Scholars ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10LC5222DVM
2018,120188,KR ,447,NDEG ,67,Nondegree ,  ,  ,38,17,21,0,9,1,1,3,0,0,0,24,0,1,0,0,1,13,25,10KR0067NDEG
2018,120188,KV ,451,BALAS ,342,History ,  ,  ,217,145,72,0,146,15,10,30,0,0,6,7,3,12,5,1,21,198,19,10KV0342BALA
2018,120188,KV ,451,BALAS ,342,History ,  ,  ,19,9,10,0,14,1,1,3,0,0,0,0,0,1,0,1,2,17,2,10KV8037BALA
2018,120188,KV ,451,BALAS ,342,History ,5280,Social Science: History Tchng ,22,13,9,0,18,1,2,1,0,0,0,0,0,2,0,0,1,22,0,10KV0342BALA
2018,120188,KV ,451,PHD ,342,History ,  ,  ,81,48,33,0,40,0,6,14,0,0,4,17,0,6,2,0,4,8,73,10KS0342PHD
2018,120188,KV ,451,PHD ,342,History ,5080,Medieval Studies ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10KS0342PHD
2018,120188,KV ,461,MA ,283,African Studies ,  ,  ,4,1,3,0,2,0,2,0,0,0,0,0,0,2,0,0,0,3,1,10KS0283MA
2018,120188,KL ,470,BS ,176,Agr & Consumer Economics ,5003,Agri-Accounting ,54,29,25,0,29,8,1,6,0,1,1,8,0,1,0,1,10,44,10,10KL5003BS
2018,120188,KL ,470,BS ,176,Agr & Consumer Economics ,5005,Farm Management ,14,13,1,0,13,0,0,0,0,0,0,1,0,0,0,0,0,13,1,10KL5005BS
2018,120188,KL ,470,BS ,176,Agr & Consumer Economics ,5006,Agribusiness Markets & Mgmt ,142,108,34,0,114,6,3,3,1,0,4,11,0,4,2,1,8,128,14,10KL5006BS
2018,120188,KL ,470,BS ,176,Agr & Consumer Economics ,5006,Agribusiness Markets & Mgmt ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KL8037BS
2018,120188,KL ,470,BS ,176,Agr & Consumer Economics ,5007,Consumer Economics & Finance ,125,96,29,0,84,13,4,8,0,0,1,14,1,4,1,0,14,107,18,10KL5007BS
2018,120188,KL ,470,BS ,176,Agr & Consumer Economics ,5008,Envirnmntal Economics & Policy ,35,16,19,0,21,1,5,3,0,0,1,4,0,6,1,0,1,29,6,10KL5008BS
2018,120188,KL ,470,BS ,176,Agr & Consumer Economics ,5008,Envirnmntal Economics & Policy ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10KL8037BS
2018,120188,KL ,470,BS ,176,Agr & Consumer Economics ,5010,"Policy, Intl Trade, & Dvlpmt ",29,15,14,0,13,2,3,5,0,0,0,6,0,3,0,0,2,20,9,10KL5010BS
2018,120188,KL ,470,BS ,176,Agr & Consumer Economics ,5011,Public Policy and Law ,75,44,31,0,48,6,5,9,0,0,2,3,2,6,1,0,8,66,9,10KL5011BS
2018,120188,KL ,470,BS ,176,Agr & Consumer Economics ,5011,Public Policy and Law ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KL8037BS
2018,120188,KL ,470,BS ,176,Agr & Consumer Economics ,5136,Financial Planning ,95,71,24,0,68,12,2,6,1,0,0,5,1,2,1,0,12,83,12,10KL5136BS
2018,120188,KL ,470,BS ,176,Agr & Consumer Economics ,5316,Finance in Agri-Business ,75,59,16,0,48,9,5,8,0,0,0,4,1,5,0,0,9,69,6,10KL5316BS
2018,120188,KL ,470,MS ,5273,Agricultural & Applied Econ ,  ,  ,23,13,10,0,11,0,1,1,0,0,1,9,0,2,0,0,0,7,16,10KS5273MS
2018,120188,KL ,470,PHD ,5273,Agricultural & Applied Econ ,  ,  ,63,35,28,0,2,4,1,1,0,0,1,53,1,1,0,0,5,3,60,10KS5273PHD
2018,120188,KL ,483,NDEG ,67,Nondegree ,  ,  ,81,40,41,0,51,0,1,4,0,1,0,23,1,1,1,1,1,59,22,10KL0067NDEG
2018,120188,KL ,483,NONE ,5621,ACES Undeclared ,  ,  ,55,26,29,0,25,3,8,10,0,0,5,4,0,10,2,0,6,49,6,10KL5621NONE
2018,120188,KS ,486,NDEG ,67,Nondegree ,  ,  ,10,6,4,0,8,1,0,0,0,0,0,0,1,0,0,0,1,5,5,10KS0067NDEG
2018,120188,KV ,489,BALAS ,5164,Communication ,  ,  ,670,256,414,0,358,53,100,103,0,2,19,35,0,116,9,7,62,600,70,10KV5164BALA
2018,120188,KV ,489,BALAS ,5164,Communication ,  ,  ,27,9,18,0,14,0,0,8,0,0,0,5,0,2,0,0,0,20,7,10KV8037BALA
2018,120188,KV ,489,MA ,5164,Communication ,  ,  ,6,2,4,0,1,0,0,2,0,0,1,2,0,2,0,0,0,0,6,10KS5164MA
2018,120188,KV ,489,MS ,5285,Health Communication ,  ,  ,27,2,25,0,23,2,1,1,0,0,0,0,0,1,0,0,2,13,14,10KS5285MSU
2018,120188,KV ,489,PHD ,5164,Communication ,  ,  ,29,13,16,0,19,0,2,3,0,0,2,3,0,3,1,0,0,1,28,10KS5164PHD
2018,120188,KV ,490,BALAS ,5197,Religion ,  ,  ,3,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10KV5197BALA
2018,120188,KV ,490,MA ,5197,Religion ,  ,  ,9,2,7,0,5,2,0,0,0,0,0,1,1,0,0,0,2,5,4,10KS5197MA
2018,120188,KR ,495,AD ,265,Music ,  ,  ,7,1,6,0,1,2,0,0,0,0,0,4,0,0,0,0,2,1,6,10KS0265AD
2018,120188,KR ,495,AMUSD ,265,Music ,3930,Choral Music ,9,7,2,0,6,0,0,0,0,0,0,2,1,0,0,0,1,1,8,10KS0265AMUS
2018,120188,KR ,495,AMUSD ,265,Music ,5110,Performance and Literature ,115,43,72,0,39,12,1,8,0,0,0,54,1,2,0,0,12,20,95,10KS0265AMUS
2018,120188,KR ,495,AMUSD ,265,Music ,5111,Music Composition ,14,13,1,0,8,3,0,0,0,0,0,3,0,0,0,0,3,1,13,10KS0265AMUS
2018,120188,KR ,495,AMUSD ,265,Music ,5117,Vocal Coaching & Accompanying ,3,1,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3,10KS0265AMUS
2018,120188,KR ,495,AMUSD ,265,Music ,5118,Jazz Performance ,33,27,6,0,21,0,2,3,0,0,1,6,0,3,1,0,1,9,24,10KS0265AMUS
2018,120188,KR ,495,AMUSD ,265,Music ,5314,Instrmntl Conducting Wind Band ,3,2,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3,10KS0265AMUS
2018,120188,KR ,495,AMUSD ,265,Music ,5315,Instrmntl Conducting Orchestra ,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10KS0265AMUS
2018,120188,KR ,495,BA ,265,Music ,  ,  ,54,32,22,0,27,7,4,11,0,0,1,3,1,6,1,0,8,47,7,10KR0265BA
2018,120188,KR ,495,BMA ,5646,Lyric Theatre ,  ,  ,12,2,10,0,10,1,0,0,0,1,0,0,0,0,0,1,1,9,3,10KR5646BMA
2018,120188,KR ,495,BME ,168,Music Education ,  ,  ,36,16,20,0,23,4,2,6,0,0,1,0,0,3,0,1,5,34,2,10KR0168BME
2018,120188,KR ,495,BME ,168,Music Education ,3930,Choral Music ,20,4,16,0,14,2,0,3,0,0,1,0,0,0,2,0,3,20,0,10KR3930BME
2018,120188,KR ,495,BME ,168,Music Education ,3931,Instrumental Music ,69,37,32,0,51,8,2,7,0,0,0,1,0,2,0,0,8,64,5,10KR3931BME
2018,120188,KR ,495,BME ,168,Music Education ,3932,Elementary General Music ,7,2,5,0,6,0,0,1,0,0,0,0,0,0,0,0,0,7,0,10KR3932BME
2018,120188,KR ,495,BME ,168,Music Education ,5593,Technology ,4,2,2,0,2,1,1,0,0,0,0,0,0,1,0,0,1,4,0,10KR5593BME
2018,120188,KR ,495,BMUS ,157,Voice ,  ,  ,25,8,17,0,14,2,3,5,0,0,1,0,0,3,1,0,3,20,5,10KR0157BMUS
2018,120188,KR ,495,BMUS ,158,Instrumental Music ,  ,  ,77,30,47,0,45,13,2,9,0,0,4,4,0,4,0,0,17,57,20,10KR0158BMUS
2018,120188,KR ,495,BMUS ,159,Music Composition ,  ,  ,10,10,0,0,5,2,0,0,0,0,1,2,0,1,1,0,2,7,3,10KR0159BMUS
2018,120188,KR ,495,BMUS ,161,Open Studies ,  ,  ,5,2,3,0,4,1,0,0,0,0,0,0,0,0,0,0,1,5,0,10KR0161BMUS
2018,120188,KR ,495,BMUS ,1481,Musicology ,  ,  ,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,10KR1481BMUS
2018,120188,KR ,495,BMUS ,5045,Jazz Performance ,  ,  ,31,25,6,0,16,2,3,4,0,0,5,1,0,4,1,2,5,24,7,10KR5045BMUS
2018,120188,KR ,495,BS ,5639,Computer Science and Music ,  ,  ,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,10KR5639BS
2018,120188,KR ,495,EDD ,168,Music Education ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10KS0168EDD
2018,120188,KR ,495,MME ,168,Music Education ,  ,  ,10,6,4,0,8,0,1,1,0,0,0,0,0,2,0,0,0,6,4,10KS0168MME
2018,120188,KR ,495,MMUS ,265,Music ,5110,Performance and Literature ,62,29,33,0,40,4,2,5,0,0,2,8,1,3,2,0,4,10,52,10KS0265MMUS
2018,120188,KR ,495,MMUS ,265,Music ,5111,Music Composition ,4,3,1,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,4,10KS0265MMUS
2018,120188,KR ,495,MMUS ,265,Music ,5113,Musicology ,9,1,8,0,7,0,1,0,0,0,1,0,0,1,0,0,1,1,8,10KS0265MMUS
2018,120188,KR ,495,MMUS ,265,Music ,5114,Piano Pedagogy ,3,1,2,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,3,10KS0265MMUS
2018,120188,KR ,495,MMUS ,265,Music ,5115,Instrumental Conducting (Band) ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10KS0265MMUS
2018,120188,KR ,495,MMUS ,265,Music ,5116,Instrumental Conducting (Orch) ,3,2,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3,10KS0265MMUS
2018,120188,KR ,495,MMUS ,265,Music ,5117,Vocal Coaching & Accompanying ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10KS0265MMUS
2018,120188,KR ,495,MMUS ,265,Music ,5118,Jazz Performance ,16,14,2,0,15,0,0,1,0,0,0,0,0,1,0,0,0,10,6,10KS0265MMUS
2018,120188,KR ,495,PHD ,168,Music Education ,  ,  ,5,4,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,2,10KS0168PHD
2018,120188,KR ,495,PHD ,1481,Musicology ,  ,  ,17,11,6,0,13,1,0,2,0,0,1,0,0,1,0,0,2,1,16,10KS1481PHD
2018,120188,KR ,495,PHD ,1481,Musicology ,5080,Medieval Studies ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KS1481PHD
2018,120188,KV ,499,BALAS ,311,English ,  ,  ,287,69,218,0,166,17,26,56,1,0,14,4,3,31,6,2,27,278,9,10KV0311BALA
2018,120188,KV ,499,BALAS ,311,English ,  ,  ,29,5,24,0,19,3,1,6,0,0,0,0,0,1,0,0,3,26,3,10KV8037BALA
2018,120188,KV ,499,BALAS ,311,English ,3916,English Teaching Option ,42,15,27,0,26,7,0,8,0,0,1,0,0,0,0,0,9,42,0,10KV3916BALA
2018,120188,KV ,499,BALAS ,311,English ,3916,English Teaching Option ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KV8037BALA
2018,120188,KV ,499,BALAS ,5347,Creative Writing ,  ,  ,75,26,49,0,44,2,9,14,0,1,3,2,0,10,0,1,4,71,4,10KV5347BALA
2018,120188,KV ,499,BALAS ,5347,Creative Writing ,  ,  ,5,1,4,0,1,0,2,2,0,0,0,0,0,2,0,0,0,5,0,10KV8037BALA
2018,120188,KV ,499,MA ,311,English ,  ,  ,19,7,12,0,12,2,2,1,1,0,1,0,0,2,2,0,3,2,17,10KS0311MA
2018,120188,KV ,499,MFA ,1136,Creative Writing ,  ,  ,18,11,7,0,16,0,0,2,0,0,0,0,0,0,0,0,0,1,17,10KS1136MFA
2018,120188,KV ,499,PHD ,311,English ,  ,  ,60,21,39,0,46,1,1,4,0,0,2,5,1,1,0,0,3,12,48,10KS0311PHD
2018,120188,KV ,499,PHD ,311,English ,5080,Medieval Studies ,2,0,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2,10KS0311PHD
2018,120188,KV ,499,PHD ,311,English ,5139,Writing Studies ,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10KS0311PHD
2018,120188,KV ,514,BALAS ,308,Classics ,  ,  ,12,6,6,0,10,0,0,2,0,0,0,0,0,0,0,0,1,11,1,10KV0308BALA
2018,120188,KV ,514,BALAS ,308,Classics ,3878,Classical Civilization ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KV3878BALA
2018,120188,KV ,514,MA ,308,Classics ,  ,  ,3,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10KS0308MA
2018,120188,KV ,514,MA ,308,Classics ,309,Greek ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KS0309MA
2018,120188,KV ,514,MA ,345,Teaching of Latin ,  ,  ,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10KS0345MA
2018,120188,KV ,514,PHD ,347,Classical Philology ,  ,  ,10,7,3,0,6,0,1,0,0,0,1,2,0,2,0,0,0,1,9,10KS0347PHD
2018,120188,KR ,526,BFA ,148,Graphic Design ,  ,  ,185,58,127,0,84,35,15,22,0,0,6,21,2,16,2,0,41,150,35,10KR0148BFA
2018,120188,KR ,526,BFA ,149,Crafts ,  ,  ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10KR0149BFA
2018,120188,KR ,526,BFA ,149,Crafts ,3935,Metals ,3,0,3,0,2,0,1,0,0,0,0,0,0,1,0,0,0,3,0,10KR3935BFA
2018,120188,KR ,526,BFA ,150,History of Art ,  ,  ,8,3,5,0,1,0,0,3,0,0,0,4,0,0,0,0,0,5,3,10KR0150BFA
2018,120188,KR ,526,BFA ,151,Photography ,  ,  ,32,8,24,0,16,1,4,6,0,0,0,5,0,4,1,0,1,27,5,10KR0151BFA
