Subject,Course,CRN,Course Title,Course Section,Sched Type,Term,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade,Primary Instructor
IE,310,31822,Determin Models in Optmzation,AE1,LCD,120238,0,29,27,6,8,3,0,2,0,0,0,0,0,0,3.61,"Chandrasekaran, Karthekey"
IE,360,61503,Facilities Planning and Design,AL1,LEC,120238,9,30,21,2,4,3,0,0,0,0,0,0,1,0,3.71,"Gupta, Avinash"
IE,400,30400,Design & Anlys of Experiments,X,OLC,120238,2,17,7,15,12,10,11,12,2,2,0,0,0,0,3,"King, Douglas M"
IE,405,71532,Computing for ISE,U,LCD,120238,2,10,24,26,10,2,0,0,0,0,0,0,0,0,3.49,"Garg, Jugal"
IE,411,62888,Optimization of Large Systems,A,LCD,120238,5,10,8,2,3,1,1,0,0,0,0,0,0,0,3.67,"Hanasusanto, Grani Adiwen"
IE,412,30397,OR Models for Mfg Systems,D,LCD,120238,2,7,0,3,3,4,3,1,2,1,1,0,0,0,2.98,"King, Douglas M"
IE,421,77289,High Frequency Trading Tech,ONL,OLC,120238,7,14,1,1,1,1,0,0,0,0,0,0,0,0,3.87,"Lariviere, David"
IE,431,73806,Design for Six Sigma,A,LCD,120238,0,13,13,4,9,3,1,0,0,0,0,0,0,0,3.5,"Kim, Harrison H"
IE,434,78341,Deep Learning: Math/Appl.,U,LCD,120238,12,14,4,3,0,0,0,0,0,0,0,0,0,0,3.9,"Sowers, Richard B"
IE,522,77432,Statistical Methods in Finance,B,LCD,120238,3,9,3,5,5,0,0,0,0,0,0,0,0,0,3.63,"Feng, Liming"
IE,523,55482,Financial Computing,B,LCD,120238,0,8,11,5,1,1,0,0,0,0,0,0,0,0,3.64,"Sreenivas, Ramavarapu S"
IE,524,60072,Optimization in Finance,A,LCD,120238,1,15,4,6,3,1,0,0,0,0,0,0,0,0,3.68,"Wang, Qiong"
IE,532,68237,Analysis of Network Data,AN,LCD,120238,0,32,10,6,0,1,0,0,0,0,0,0,0,0,3.82,"Vogiatzis, Chrysafis"
IHLT,101,59858,Introduction to i-Health,A,LCD,120238,0,116,0,0,12,0,0,3,0,0,0,0,0,0,3.86,"Holterman, Christopher J"
IHLT,102,69368,Survey of Interdisc Health,B,LEC,120238,82,23,18,7,2,4,0,2,0,0,0,1,1,0,3.79,"Starwalt, Wendy E"
IHLT,230,65122,Leadership in Health,A,LCD,120238,5,9,1,3,1,2,0,0,0,0,0,0,0,0,3.71,"DiFilippo, Kristen N"
IHLT,232,76887,Health Equity in the U.S.,A,LCD,120238,12,19,0,1,1,0,1,0,0,0,0,0,0,0,3.9,"Frasca, Elizabeth A"
IHLT,232,78288,Health Equity in the U.S.,ON2,ONL,120238,202,179,78,24,38,34,14,6,6,1,1,2,16,3,3.58,"Quintero Silva, Laura M"
IHLT,240,69236,Aging and Health Policy,A,LCD,120238,7,11,2,0,1,0,0,0,0,0,0,0,0,0,3.92,"Mamaril, Cezar Brian C"
IHLT,375,62943,Interdis Collab in Health Serv,A,LEC,120238,11,23,5,1,3,0,1,0,0,0,0,1,0,0,3.77,"DiFilippo, Kristen N"
IHLT,375,71381,Interdis Collab in Health Serv,B,LEC,120238,20,24,4,0,0,2,0,0,0,0,0,0,0,0,3.92,"DiFilippo, Kristen N"
IHLT,474,62235,Pre-Field Experience in Health,A,LCD,120238,0,38,0,0,3,0,0,4,0,0,0,0,1,0,3.67,"Frasca, Elizabeth A"
IHLT,474,71382,Pre-Field Experience in Health,B,LCD,120238,0,45,0,0,1,0,0,0,0,0,0,0,0,0,3.98,"Frasca, Elizabeth A"
INFO,333,78232,User Exp Design In Action,AL1,OLC,120238,3,34,7,4,7,2,0,2,2,1,2,2,1,1,3.36,"Ginger, Jeffrey A"
INFO,407,77116,Intro Prog Python for Data Sci,A,ONL,120238,52,24,3,3,4,0,3,2,0,1,1,0,2,0,3.69,"Delgado Ramos, Daniela"
IS,100,72958,Exploring the iSchool,A,LCD,120238,34,5,2,0,1,0,0,0,0,0,0,0,0,0,3.96,"Lehman, Lauryn G"
IS,100,72959,Exploring the iSchool,B,LCD,120238,34,16,4,2,2,1,1,0,0,0,1,0,0,0,3.83,"Kittl, Kiona M"
IS,100,72961,Exploring the iSchool,TA,LCD,120238,48,19,8,6,4,2,2,0,0,0,0,0,0,0,3.81,"Kittl, Kiona M"
IS,101,75192,Intro to Information Sciences,AL,OLC,120238,120,58,9,5,4,0,0,0,0,0,0,0,1,0,3.93,"Pintar, Judith A"
IS,142,77547,Social Hist. of Games & Gaming,A,LCD,120238,0,18,3,1,1,0,1,1,1,0,0,0,1,0,3.53,"Dubin, David S"
IS,200,78662,Career Exploration,CE1,LCD,120238,44,7,3,0,0,0,0,0,0,0,0,1,0,0,3.92,"Hodson, Rebecca R"
IS,200,78664,Career Exploration,CE2,LCD,120238,38,7,2,0,1,1,1,0,0,0,0,0,0,0,3.91,"Hodson, Rebecca R"
IS,202,68247,Social Aspects Info Tech,AL1,LEC,120238,35,92,43,19,12,3,3,8,0,0,0,0,2,0,3.67,"Sanfilippo, Madelyn R"
IS,203,76160,Analytical Fndts Info Problems,A,LCD,120238,15,9,14,7,11,7,1,8,4,3,1,0,3,0,3.04,"Batzloff, Brandon"
IS,204,76082,Research Design Info Sciences,B,LCD,120238,21,6,0,0,0,1,0,0,0,0,0,0,0,0,3.95,"Besser, Stephanie A"
IS,204,77515,Research Design Info Sciences,C,LCD,120238,9,8,4,2,1,1,0,2,0,0,0,0,1,0,3.54,"Kendall, Lori S"
IS,204,76083,Research Design Info Sciences,OA,ONL,120238,2,8,6,3,3,1,0,0,1,0,0,0,1,0,3.41,"LaRue, Elizabeth M"
IS,204,78328,Research Design Info Sciences,OB,ONL,120238,4,5,12,2,4,0,1,0,1,0,0,0,0,0,3.54,"LaRue, Elizabeth M"
IS,205,77536,Program for Info Problems,B,LCD,120238,0,21,4,0,2,3,0,2,0,0,2,0,1,0,3.39,"Wickes, Elizabeth D"
IS,205,78329,Program for Info Problems,C,LCD,120238,0,6,11,3,0,1,0,0,0,0,0,0,2,0,3.35,"Alicea, Bradly J"
IS,206,72966,Intro Database Concepts & Apps,AL,LEC,120238,2,32,13,9,7,4,1,5,4,0,0,1,4,2,3.23,"Zhang, Yang"
IS,226,72975,Introduction to HCI,A,LCD,120238,1,12,8,4,2,0,2,0,0,2,0,0,0,0,3.48,"Huang, Yun"
IS,226,78282,Introduction to HCI,B,LCD,120238,0,24,5,1,0,0,2,0,0,0,0,0,0,0,3.82,"Hendricks, Renee M"
IS,229,72967,Web Design Fundamentals,A,ONL,120238,0,33,0,0,1,0,0,1,0,0,0,0,0,0,3.91,"MacMullen, Thomas C"
IS,236,73230,User Research & Evaluation,A,LCD,120238,1,23,6,3,0,0,0,0,0,0,0,0,0,0,3.88,"Wang, Yang"
IS,305,75107,Program for Info Problems II,A,LCD,120238,1,16,0,0,2,1,0,0,0,0,0,0,1,0,3.65,"Wickes, Elizabeth D"
IS,308,72963,"Race, Gender, and Info Tech",A,LCD,120238,0,10,4,2,2,4,3,1,0,1,1,0,2,2,2.98,"Mussulman, David E"
IS,309,72968,Computers and Culture,A,LCD,120238,1,21,7,2,2,0,0,0,0,0,1,0,0,0,3.75,"Duffy, Damian S"
IS,310,73229,Computing in the Humanities,A,LCD,120238,0,20,3,1,0,1,0,1,0,0,1,0,0,0,3.7,"Dubin, David S"
IS,310,78292,Computing in the Humanities,B,LCD,120238,5,8,7,2,1,0,0,0,0,0,0,1,0,0,3.67,"Shang, Wenyi"
IS,311,73231,History Fndts of Info Society,A,LCD,120238,0,17,6,1,2,0,0,1,0,1,1,0,0,0,3.58,"Wolske, Martin B"
IS,312,77601,Reading and Writing Data,A,LCD,120238,3,12,3,5,1,0,0,0,0,0,0,0,0,0,3.78,"Kollmer, Matthew J"
IS,327,77469,Concepts of Machine Learning,A,LCD,120238,2,17,9,8,5,5,1,0,0,0,1,0,0,1,3.49,"Ma, Jiaqi"
IS,340,78264,Project Management,A,LCD,120238,0,7,7,3,1,0,4,0,0,0,0,0,1,0,3.3,"Alicea, Bradly J"
IS,357,78335,Intro to Data Storytelling,A,LCD,120238,8,11,5,1,1,1,1,0,0,0,0,0,0,0,3.77,"Lundy, Morgan E"
IS,401,72970,Intro to Network Systems,ACG,LCD,120238,4,3,0,4,2,4,0,1,0,0,0,1,2,0,2.89,"Wolske, Martin B"
IS,407,75113,Introduction to Data Science,OAG,ONL,120238,4,17,0,1,0,0,0,0,0,0,0,0,0,0,3.97,"Seo, JooYoung"
IS,409,77814,Web Technologies & Techniques,ACG,LCD,120238,0,16,2,2,1,0,0,0,1,0,0,0,0,0,3.79,"Rusch, Adam P"
IS,413,78283,Teen Materials,OAG,ONL,120238,16,4,2,0,0,0,0,0,0,0,0,0,1,0,3.73,"Betts-Green, Crystal D"
IS,418,78330,Community Engagement,OAG,ONL,120238,0,15,4,1,0,0,1,0,0,0,0,0,0,0,3.83,"Knutson, Ellen M"
IS,419,73129,Entrepreneurial IT Design,ACG,LCD,120238,4,13,7,0,3,0,0,0,0,0,0,0,0,0,3.81,"Twidale, Michael B"
IS,430,73409,Foundations Info Processing,OAG,ONL,120238,14,8,2,3,0,1,0,0,0,0,0,0,1,0,3.7,"Trainor, Kevin"
IS,445,73217,Data Visualization,ACG,LCD,120238,0,47,2,0,0,1,0,0,0,0,0,0,0,0,3.96,"Turk, Matthew J"
IS,445,76467,Data Visualization,BCG,LCD,120238,0,60,6,2,3,2,1,2,0,0,0,0,0,1,3.82,"Naiman, Jill P"
IS,446,75130,Systems Analysis and Design,ACG,LCD,120238,23,5,1,1,2,0,0,0,0,0,0,0,0,0,3.92,"Trainor, Kevin"
IS,457,75132,Data Storytelling,ACG,LCD,120238,0,31,1,1,1,0,0,0,0,0,0,0,0,0,3.94,"Naiman, Jill P"
IS,467,75138,Ethics & Policy for Data Scien,ACU,LCD,120238,9,7,1,2,2,2,2,0,0,0,0,0,0,0,3.61,"Darch, Peter T"
IS,471,73413,Instruc Strat Tech Info Prof,OAG,ONL,120238,12,7,0,0,3,0,0,0,0,0,0,0,0,0,3.87,"Wong, Melissa A"
IS,477,74040,"Data Mgmt, Curation, & Reprodu",ACG,LCD,120238,11,24,11,2,0,4,0,0,0,0,0,0,0,0,3.81,"Ludaescher, Bertram"
IS,501,73140,Reference and Info Services,AC,LCD,120238,3,19,0,0,0,1,0,0,0,0,0,0,0,0,3.94,"Woodard, Beth S"
IS,501,73142,Reference and Info Services,OA,ONL,120238,10,14,0,0,1,0,0,0,0,0,0,0,0,0,3.96,"Wong, Melissa A"
IS,501,73143,Reference and Info Services,OB,ONL,120238,0,18,2,1,0,0,2,0,0,0,0,0,0,0,3.8,"Alvarez, Barbara A"
IS,504,73144,Sociotechnical Info Systems,AC,LCD,120238,0,70,2,0,0,0,0,0,0,0,0,0,1,0,3.94,"Rusch, Adam P"
IS,505,73149,Info Org and Access,AC,LCD,120238,0,38,5,3,1,0,0,0,0,0,0,0,1,0,3.82,"Wickett, Karen M"
IS,505,68972,Info Org and Access,OA,ONL,120238,7,2,34,2,3,0,0,0,0,0,0,0,1,0,3.6,"Schneider, Jodi A"
IS,507,70324,"Data, Stat, Info",BC,LCD,120238,1,21,6,0,12,1,1,0,0,0,0,0,0,0,3.6,"Wang, Haohan"
IS,509,77511,History and Foundations of IS,A,LCD,120238,6,16,3,4,2,0,0,0,0,0,0,0,0,0,3.82,"Darch, Peter T"
IS,510,75022,Libraries Info and Society,AC,LCD,120238,0,20,0,0,4,0,0,0,0,0,0,0,1,0,3.68,"Ocepek, Melissa G"
IS,510,75023,Libraries Info and Society,BC,LCD,120238,0,16,2,2,3,1,0,0,0,0,0,0,0,1,3.74,"Bonn, Maria S"
IS,510,73152,Libraries Info and Society,OA,ONL,120238,0,20,1,1,2,0,0,0,0,0,0,0,0,0,3.88,"Comstock, Sharon L"
IS,510,73153,Libraries Info and Society,OB,ONL,120238,0,19,1,2,1,0,0,0,0,0,0,0,0,0,3.88,"Tilley, Carol L"
IS,510,70325,Libraries Info and Society,OC,ONL,120238,6,16,0,1,1,0,0,0,1,0,0,0,0,0,3.84,"La Barre, Kathryn A"
IS,510,73989,Libraries Info and Society,OD,ONL,120238,5,13,4,1,1,0,0,0,0,0,0,0,0,0,3.88,"La Barre, Kathryn A"
IS,510,75468,Libraries Info and Society,OE,ONL,120238,0,20,2,0,1,0,0,0,0,0,0,0,0,0,3.93,"Kritikos, Katie C"
IS,515,76432,Information Modeling,BC,LCD,120238,3,20,14,2,0,0,0,0,0,0,0,0,0,0,3.85,"Ludaescher, Bertram"
IS,523,73160,Preserving Info Resources,AC,LCD,120238,0,17,3,2,0,0,1,0,0,0,0,0,1,1,3.67,"Teper, Jennifer H"
IS,532,73165,School Library Management,OA,ONL,120238,3,12,2,1,1,0,1,0,0,0,0,0,1,0,3.62,"Codell, Esme R"
IS,543,73173,Digital Preservation,OA,ONL,120238,0,22,5,0,1,0,0,1,0,0,0,0,0,0,3.84,"Maemura, Emily"
IS,544,73174,Adm Mgt of Libs Info Centers,OA,ONL,120238,0,24,4,0,1,0,0,0,0,0,0,0,0,0,3.92,"Alvarez, Barbara A"
IS,551,73176,Youth Services Librarianship,OA,ONL,120238,0,14,10,0,1,0,0,0,0,0,0,0,0,0,3.83,"Tilley, Carol L"
IS,567,68917,Text Mining,AC,LCD,120238,0,32,1,1,0,0,0,0,0,0,0,0,0,0,3.97,"Kilicoglu, Halil"
IS,571,78296,Info Services for Diverse User,IS2,ONL,120238,0,22,2,0,1,0,0,0,0,0,0,0,0,0,3.93,"Alvarez, Barbara A"
IS,577,73244,Data Mining,AC,LBD,120238,11,22,4,0,0,1,0,0,0,0,0,0,0,0,3.93,"He, Jing Rui"
IS,585,70377,Bibliographic Metadata,OA,ONL,120238,12,10,0,1,0,0,0,0,0,0,0,0,0,0,3.97,"Bothmann, Robert L"
IS,593,75361,Archival Arrang and Descrip,AAO,ONL,120238,1,18,4,2,0,0,0,0,0,0,0,0,0,0,3.89,"Abney, Ann C"
IS,594,78356,Project Management,PJ,LCD,120238,17,9,0,3,0,1,0,0,0,0,0,1,0,0,3.78,"Trainor, Kevin"
ITAL,156,70468,Exploring Rome,A,LCD,120238,14,28,3,2,3,0,0,3,0,1,0,1,1,0,3.62,"Rota, Emanuel"
ITAL,240,53944,Italy Middle Ages & Renaiss,A,LCD,120238,0,17,6,2,1,2,0,1,0,0,0,0,0,0,3.69,"Stoppino, Eleonora"
JAPN,201,45827,Elementary Japanese I,B,LEC,120238,6,5,1,1,1,3,1,0,1,1,0,0,1,0,3.21,"Zeng, Hanyun"
JOUR,101,75301,Interactive Media & You,ONL,ONL,120238,33,29,5,2,3,3,0,0,0,0,0,0,1,0,3.82,"Ball, Christopher A"
JOUR,102,78255,Surviving Social Media,A,LCD,120238,13,3,1,1,1,0,1,1,0,0,1,0,0,0,3.61,"Goncalves, Alexandre A"
JOUR,161,77046,Intro to Sports Journalism,A,LCD,120238,8,6,5,0,1,0,0,0,0,0,1,0,1,0,3.56,"Erdey, Kenneth R"
JOUR,200,35316,Introduction to Journalism,B,ONL,120238,67,87,43,13,14,8,9,4,3,0,2,0,5,0,3.59,"Ng, Yee Man Margare"
JOUR,200,69379,Introduction to Journalism,MAJ,LCD,120238,0,2,11,3,2,3,0,4,0,0,0,0,1,0,3.09,"Averett, Nancy J"
JOUR,205,62988,History of American Journalism,1,LCD,120238,8,11,12,8,14,5,5,1,2,0,0,0,0,0,3.32,"Garza, Melita M"
JOUR,250,51738,Journalism Ethics & Diversity,A,LCD,120238,0,22,1,2,6,2,1,2,0,0,0,0,0,0,3.56,"Garza, Melita M"
JOUR,311,62989,Media Law,A,LCD,120238,0,8,6,4,4,2,0,0,0,0,0,0,0,0,3.53,"Heuman, Joshua M"
JOUR,427,77346,Broadcast Meteorology,A,OLC,120238,0,11,3,2,6,0,0,1,0,0,0,0,2,1,3.27,"Kieser, Edward A"
JOUR,451,48314,Research Methods in Journalism,A,LCD,120238,9,11,3,1,4,0,0,0,0,0,0,0,1,0,3.67,"Ball, Christopher A"
KIN,100,74588,Walking and Movement Wellness,B2,LAB,120238,0,20,0,0,2,0,0,1,0,0,0,0,0,0,3.83,"Szamocki, Madelyn R"
KIN,100,74589,Walking and Movement Wellness,B3,LAB,120238,0,19,0,0,3,0,0,2,0,0,0,0,1,1,3.56,"North, Jonathan R"
KIN,100,74590,Walking and Movement Wellness,B4,LAB,120238,0,22,0,0,1,0,0,1,0,0,1,0,0,0,3.76,"Szamocki, Madelyn R"
KIN,100,74592,Walking and Movement Wellness,B6,LAB,120238,15,3,0,2,0,0,0,1,0,0,0,0,0,0,3.84,"Woods, Mary E"
KIN,100,50940,YOGA,D1,LAB,120238,8,12,1,2,0,0,0,0,0,0,0,0,0,0,3.93,"Soto, Yuliana"
KIN,100,78554,YOGA,D3,LAB,120238,0,24,0,0,1,0,0,0,0,0,0,0,1,0,3.81,"Voss, Stephanie M"
KIN,100,78555,YOGA,D4,LAB,120238,0,22,0,0,0,0,0,1,0,0,0,0,0,1,3.91,"Voss, Stephanie M"
KIN,102,35039,Bowling,B1,LAB,120238,0,32,0,0,2,0,0,2,0,0,2,0,0,0,3.68,"Cuadra-Arguello, Brendama"
KIN,102,35065,Bowling,B3,LAB,120238,0,35,0,0,2,0,0,0,0,0,0,0,0,0,3.95,"Cuadra-Arguello, Brendama"
KIN,104,33212,Ice Skating,A1,LAB,120238,0,32,0,0,1,0,0,0,0,0,0,0,0,1,3.97,"Clarke, Caitlin L"
KIN,104,33340,Ice Skating,A10,LAB,120238,0,38,0,0,2,0,0,2,0,0,0,0,1,1,3.77,"Clarke, Caitlin L"
KIN,104,33291,Ice Skating,A11,LAB,120238,0,48,0,0,1,0,0,3,0,0,0,0,0,0,3.87,"Clarke, Caitlin L"
KIN,104,51809,Ice Skating,A12,LAB,120238,0,48,0,0,1,0,0,0,0,0,0,0,1,0,3.9,"Clarke, Caitlin L"
KIN,104,58989,Ice Skating,A13,LAB,120238,0,50,0,0,1,0,0,0,0,0,0,0,1,1,3.9,"Clarke, Caitlin L"
KIN,104,33312,Ice Skating,A3,LAB,120238,0,32,0,0,1,0,0,0,0,0,0,0,0,0,3.97,"Clarke, Caitlin L"
KIN,104,33314,Ice Skating,A4,LAB,120238,0,51,0,0,1,0,0,0,0,0,0,0,0,0,3.98,"Clarke, Caitlin L"
KIN,104,33315,Ice Skating,A5,LAB,120238,0,38,0,0,3,0,0,0,0,0,0,0,0,0,3.93,"Clarke, Caitlin L"
KIN,104,33334,Ice Skating,A6,LAB,120238,0,43,0,0,0,0,0,1,0,0,0,0,1,0,3.87,"Clarke, Caitlin L"
KIN,104,33339,Ice Skating,A9,LAB,120238,0,38,0,0,1,0,0,1,0,0,0,0,1,0,3.83,"Clarke, Caitlin L"
KIN,108,78262,Stress Management,ON1,ONL,120238,147,36,21,8,4,4,4,2,1,1,0,0,4,0,3.77,"Ensign, Julene M"
KIN,108,76760,Stress Management,ON2,ONL,120238,167,42,32,16,9,10,9,2,5,2,2,2,13,2,3.54,"Ensign, Julene M"
KIN,109,31838,Volleyball,A1,LAB,120238,0,33,0,0,0,0,0,1,0,0,0,0,0,0,3.94,"Huang, Kathryn F"
KIN,109,31841,Basketball,B1,LAB,120238,0,29,0,0,1,0,0,0,0,0,0,0,0,0,3.97,"Weidenhamer, Clay"
KIN,109,31844,Basketball,B2,LAB,120238,0,21,0,0,1,0,0,1,0,0,0,0,1,0,3.71,"Weidenhamer, Clay"
KIN,109,78126,Basketball,B3,LAB,120238,0,24,1,1,0,0,0,0,0,0,0,0,0,0,3.96,"Zhou, Peng"
KIN,109,78127,Basketball,B4,LAB,120238,0,18,1,2,0,0,1,0,0,0,0,0,0,0,3.85,"Zhou, Peng"
KIN,122,30488,Physical Activity and Health,A,LEC,120238,4,41,18,8,15,9,2,4,1,0,0,1,0,0,3.46,"Wolff, Whitney L"
KIN,122,71345,Physical Activity and Health,ON1,ONL,120238,83,118,112,40,20,9,6,2,2,2,0,0,1,0,3.69,"Couture, Jesse"
KIN,125,30490,Orientation KIN & Comm Health,A,DIS,120238,0,138,0,0,2,0,0,0,0,0,0,0,0,0,3.99,"O'Neill, Amy"
KIN,140,31892,Social Sci of Human Movement,AL1,LEC,120238,37,45,22,6,6,6,7,2,2,2,0,0,0,0,3.62,"Pindus, Dominika M"
KIN,142,68439,Contemporary Issues in Sport,ON1,ONL,120238,0,31,0,0,16,0,0,3,0,0,1,0,0,0,3.51,"Couture, Jesse"
KIN,150,31979,Bioscience of Human Movement,AL1,LEC,120238,0,50,0,0,60,0,0,25,0,0,3,0,2,1,3.09,"Boppart, Marni"
KIN,160,66705,Introduction to Kinesiology,A,LEC,120238,1,8,6,3,6,2,1,0,0,0,2,0,0,0,3.3,"Wolff, Whitney L"
KIN,201,67724,Phys Activity Research Methods,AL1,LEC,120238,28,68,26,6,6,5,1,1,0,0,0,0,0,0,3.79,"Richards, Kevin A"
KIN,210,78065,Applied Medical Terminology,ON2,ONL,120238,0,123,2,2,2,2,1,0,0,0,0,0,0,0,3.94,"O'Connor, Jamie A"
KIN,247,59390,Intro to Sport Psychology,ON2,ONL,120238,0,119,0,0,47,0,0,19,0,0,5,0,6,0,3.37,"Mullen, Sean P"
KIN,249,72402,Sport & Modern Society,ON1,ONL,120238,155,114,23,21,9,3,2,7,2,1,0,0,3,0,3.79,"Haugen, Matthew B"
KIN,249,64837,Sport & Modern Society,ON2,ONL,120238,149,136,51,24,23,5,4,9,5,3,2,0,10,0,3.64,"Haugen, Matthew B"
KIN,250,77007,Intro to Personal Training,A,LCD,120238,0,18,0,4,2,0,1,0,1,0,0,0,0,0,3.67,"Harris, Alana"
KIN,259,67714,Motor Development and Control,AL1,LEC,120238,9,13,10,12,17,8,5,10,2,1,2,0,0,0,3.09,"Leonardis, Joshua M"
KIN,262,35119,"Motor Develop, Growth & Form",AL1,LEC,120238,9,21,2,3,6,0,1,1,0,0,0,0,1,0,3.63,"Suchon, Nicolette"
KIN,268,31945,Children's Movement,AL1,LEC,120238,28,32,13,2,3,1,0,0,0,0,0,0,0,0,3.87,"Trad, Alyssa M"
KIN,340,59595,Soc & Psych of Phys Activity,AL1,LEC,120238,0,46,21,17,14,8,7,7,4,4,1,0,2,1,3.24,"Petruzzello, Steven J"
KIN,352,32026,Bioenergetics of Movement,AL1,LEC,120238,0,27,0,0,37,0,0,23,0,0,11,0,1,0,2.79,"Allen, Jacob M"
KIN,355,31928,Biomechanics of Human Movement,AL1,LEC,120238,23,20,12,7,10,5,1,3,2,0,0,2,1,1,3.44,"Rice, Ian M"
KIN,369,61098,Coaching Strategies,A,LEC,120238,20,4,1,2,0,0,0,0,0,0,0,0,0,0,3.94,"Strittmater, Gabrielle R"
KIN,442,73655,"Body, Culture & Society",ONU,ONL,120238,66,10,3,1,4,0,1,0,0,0,0,0,2,0,3.83,"Haugen, Matthew B"
KIN,448,45407,Exercise & Health Psychology,UG1,LEC,120238,0,37,0,0,5,0,0,1,0,0,0,0,0,1,3.84,"Keye, Shelby A"
KIN,453,68338,Nutrition for Performance,G1,LEC,120238,3,40,0,13,8,0,0,3,0,0,0,0,0,0,3.66,"Burd, Nicholas A"
KIN,494,48324,Exercise and Sport Injury,ESG,LEC,120238,4,2,7,7,3,5,0,1,0,1,0,0,0,0,3.33,"Hanks, Matthew M"
LA,101,30742,Introduction to Landscape Arch,A,LEC,120238,27,4,6,8,6,5,2,3,2,1,1,0,10,0,2.94,"Hays, David L"
LA,241,73336,Landform Design & Construction,A,LBD,120238,0,12,9,3,6,0,0,0,0,0,0,0,0,0,3.63,"Lemon, Kelley D"
LA,280,30753,Design Communications I,A,LBD,120238,5,7,3,4,2,0,0,0,4,0,0,1,0,0,3.3,"Clark, John S"
LA,342,30756,Site Engineering,A,LBD,120238,0,16,4,0,0,2,2,0,1,0,0,0,0,0,3.61,"Scott, Elizabeth"
LA,346,30759,Professional Practice,A,LEC,120238,0,21,5,1,1,0,0,0,0,0,0,0,0,0,3.88,"Watkins, Alan C"
LAS,100,69341,Success in LAS - IntlStudents,OL1,OLC,120238,235,65,13,5,4,0,1,0,1,1,1,0,7,0,3.85,"Brown, Nikia"
LAS,101,44096,Design First Year Experience,1,DIS,120238,19,6,1,0,0,0,0,0,1,0,0,0,1,0,3.76,"Hunter, Darrell K"
LAS,101,44101,Design First Year Experience,10,DIS,120238,21,1,4,0,1,0,0,0,0,0,0,0,0,0,3.91,"Hunter, Darrell K"
LAS,101,44077,Design First Year Experience,11,DIS,120238,19,3,1,1,1,0,0,0,0,0,1,0,2,0,3.54,"Hunter, Darrell K"
LAS,101,44123,Design First Year Experience,12,DIS,120238,23,3,1,0,0,0,0,1,0,0,0,0,0,0,3.92,"Hunter, Darrell K"
LAS,101,44124,Design First Year Experience,13,DIS,120238,20,5,1,0,0,1,0,0,0,0,0,0,1,0,3.8,"Hunter, Darrell K"
LAS,101,44131,Design First Year Experience,14,DIS,120238,19,6,0,0,1,1,1,0,0,0,0,0,0,0,3.86,"Hunter, Darrell K"
LAS,101,56603,Design First Year Experience,16,DIS,120238,18,3,3,0,0,0,0,0,0,0,0,0,2,0,3.65,"Hunter, Darrell K"
LAS,101,44079,Design First Year Experience,18,DIS,120238,20,3,2,0,1,0,0,0,0,0,0,1,0,0,3.82,"Hunter, Darrell K"
LAS,101,45395,Design First Year Experience,19,DIS,120238,21,4,1,0,0,1,0,0,1,0,0,0,0,0,3.86,"Hunter, Darrell K"
LAS,101,44082,Design First Year Experience,2,DIS,120238,19,3,1,0,0,1,0,0,0,0,0,0,0,0,3.93,"Hunter, Darrell K"
LAS,101,45396,Design First Year Experience,20,DIS,120238,22,1,2,0,0,1,0,0,0,0,0,0,1,0,3.78,"Hunter, Darrell K"
LAS,101,44085,Design First Year Experience,21,DIS,120238,19,5,1,0,0,1,0,0,1,0,0,0,0,0,3.85,"Hunter, Darrell K"
LAS,101,54257,Design First Year Experience,22,DIS,120238,16,4,3,2,1,0,0,0,1,0,0,0,0,0,3.79,"Hunter, Darrell K"
LAS,101,54258,Design First Year Experience,23,DIS,120238,19,2,4,0,0,1,0,0,0,0,0,1,0,0,3.78,"Hunter, Darrell K"
LAS,101,44125,Design First Year Experience,24,DIS,120238,19,5,1,2,0,0,0,0,0,0,0,0,0,0,3.94,"Hunter, Darrell K"
LAS,101,52003,Design First Year Experience,27,DIS,120238,18,5,0,0,0,1,0,1,0,0,0,0,0,0,3.87,"Hunter, Darrell K"
LAS,101,52004,Design First Year Experience,28,DIS,120238,13,8,3,0,1,0,0,0,0,0,0,0,0,0,3.92,"Hunter, Darrell K"
LAS,101,44065,Design First Year Experience,29,DIS,120238,21,4,0,0,2,0,0,0,0,0,0,0,0,0,3.93,"Hunter, Darrell K"
LAS,101,44078,Design First Year Experience,3,DIS,120238,25,0,2,0,1,0,0,0,0,0,0,0,0,0,3.94,"Hunter, Darrell K"
LAS,101,56600,Design First Year Experience,30,DIS,120238,22,2,2,0,1,0,0,0,0,0,0,0,0,0,3.94,"Hunter, Darrell K"
LAS,101,56601,Design First Year Experience,31,DIS,120238,18,1,3,0,0,2,1,0,2,0,0,0,0,0,3.63,"Hunter, Darrell K"
LAS,101,56604,Design First Year Experience,33,DIS,120238,20,4,0,1,0,0,0,0,0,0,0,0,0,0,3.97,"Hunter, Darrell K"
LAS,101,44121,Design First Year Experience,34,DIS,120238,24,0,2,1,1,0,0,0,0,0,0,0,0,0,3.92,"Hunter, Darrell K"
LAS,101,44081,Design First Year Experience,36,DIS,120238,24,1,2,0,1,0,0,0,0,0,0,0,0,0,3.94,"Hunter, Darrell K"
