CRN,Course Subject,Course Number,Course Title,Course Section,Sched Type,Term,Primary Instructor,A Range,B Range,C Range,D Range,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade
35691,MUS,147,Supp WW Inst: Oboe,A,LBD,120251,"Boehm, Wesley",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35690,MUS,148,Supp WW Inst: Saxophone,A,LBD,120251,"Gaffey, Andrew",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49050,MUS,148,Supp WW Inst: Saxophone,B,LBD,120251,"Gaffey, Andrew",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49052,MUS,149,Supp WW Inst: Bassoon,B,LBD,120251,"Rasmussen, Makayla J",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35696,MUS,151,Supp Brass Inst: Trumpet,A,LBD,120251,"Yoakam, Lucas R",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35694,MUS,151,Supp Brass Inst: Trumpet,B,LBD,120251,"Yoakam, Lucas R",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49053,MUS,153,Supp Brass Inst: Horn,A,LBD,120251,"Anand, Prashant",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35697,MUS,153,Supp Brass Inst: Horn,B,LBD,120251,"Anand, Prashant",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49054,MUS,154,Supp Brass Inst: Trombone,A,LBD,120251,"Williamson, Matthew R",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35699,MUS,154,Supp Brass Inst: Trombone,B,LBD,120251,"Williamson, Matthew R",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49055,MUS,155,Supp Brass Inst: Euph/Tuba,A,LBD,120251,"Smith, Preston A",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35700,MUS,155,Supp Brass Inst: Euph/Tuba,B,LBD,120251,"Smith, Preston A",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35702,MUS,158,Supp Percussion Instruments,AD1,DIS,120251,"Flores, Ricardo",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35703,MUS,158,Supp Percussion Instruments,AD2,DIS,120251,"Waters, Brandon N",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
43926,MUS,164,Jazz Keyboard Studies II,A,LBD,120251,"Lewis-Nicol, Leon D",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
77224,MUS,166,Fundamentals of Improvisation,A,LBD,120251,"Gray, Lawrence W",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35592,MUS,169,Digital Recording and Comp,B1,LCD,120251,"Whitted, Evan M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35631,MUS,172,Grp Instr Pno for Mus Major I,A,LBD,120251,"Cheng, Chin-Hsuan",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35633,MUS,172,Grp Instr Pno for Mus Major I,B,LBD,120251,"Hickey, Joan B",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35635,MUS,172,Grp Instr Pno for Mus Major I,C,LBD,120251,"Cheng, Chin-Hsuan",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35636,MUS,172,Grp Instr Pno for Mus Major I,D,LBD,120251,"Cheng, Chin-Hsuan",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35638,MUS,172,Grp Instr Pno for Mus Major I,E,LBD,120251,"Huerta Fernande, Ana",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
74868,MUS,172,Grp Instr Pno for Mus Major I,F,LBD,120251,"Hickey, Joan B",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
74869,MUS,172,Grp Instr Pno for Mus Major I,G,LBD,120251,"Hickey, Joan B",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
74870,MUS,172,Grp Instr Pno for Mus Major I,H,LBD,120251,"Lewis-Nicol, Leon D",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35662,MUS,175,Grp Instr Pno for Mus Maj IV,A,LBD,120251,"Tsitsaros, Christos",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
52949,MUS,202,Music Theory and Practice IV,AD1,DIS,120251,"Carson, Athena",,,,,0,8,4,1,4,0,0,5,0,0,0,1,1,0,3.03
58888,MUS,202,Music Theory and Practice IV,AD2,DIS,120251,"Roque Santana, Beatrix N",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
58889,MUS,202,Music Theory and Practice IV,AD3,DIS,120251,"Boyle, Camden T",,,,,0,4,3,1,7,1,2,1,0,2,2,0,1,0,2.72
62957,MUS,202,Music Theory and Practice IV,AD4,LCD,120251,"Camacho Salazar, Hector F",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
58890,MUS,202,Music Theory and Practice IV,ADH,DIS,120251,"Liddell, Caleb",,,,,0,17,0,0,4,0,0,1,0,0,0,0,0,0,3.73
36156,MUS,206,Intermediate Composition,A,LCD,120251,"Bayolo, Armando J",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35488,MUS,208,Musicianship IV,AD1,DIS,120251,"Carson, Athena",,,,,5,6,4,4,3,1,0,0,0,0,0,0,1,0,3.49
35489,MUS,208,Musicianship IV,AD2,DIS,120251,"Roque Santana, Beatrix N",,,,,4,8,5,0,2,1,0,0,1,0,0,0,2,0,3.33
35490,MUS,208,Musicianship IV,AD3,DIS,120251,"Boyle, Camden T",,,,,6,5,3,3,3,1,0,2,0,1,0,0,0,0,3.42
48896,MUS,208,Musicianship IV,ADH,DIS,120251,"Liddell, Caleb",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
69580,MUS,208,Musicianship IV,CAL,LCD,120251,"Holden, Alexis L",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
66478,MUS,209,Acoustics for Musicians,A,LCD,120251,"Fieldsteel, Eli M",,,,,0,5,0,2,4,1,2,5,0,0,3,0,1,1,2.56
69608,MUS,222,Singing in Musical Theatre,A,LCD,120251,"Burdsall, Stephen J",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35542,MUS,240,Orientation Mus Tchg Lrng K-HS,A,LCD,120251,"Shungu, Peter J",,,,,10,3,3,0,1,2,0,2,0,0,0,0,0,0,3.59
35545,MUS,242,Elements of Conducting,A,LCD,120251,"Fleming, Kimberly J",,,,,0,18,4,1,2,2,0,0,0,1,1,0,0,0,3.58
35546,MUS,242,Elements of Conducting,B,LCD,120251,"Kwon, Seung Ah",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
74834,MUS,305,Computation and Music III,A,LCD,120251,"Hagan, Kerry L",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36162,MUS,314,The History of Music II,AL1,LEC,120251,"Vallier, Nolan A",,,,,32,21,17,9,7,5,1,5,2,0,1,0,6,0,3.35
36170,MUS,331,Advanced Choral Conducting II,A,LBD,120251,"Major, Andrew J",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
70737,MUS,342,Music in Childhood,A,LBD,120251,"Gallo, Donna",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36187,MUS,344,Instr Methods for Sec Ens,BND,LBD,120251,"Vecchio, Michael V",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
69444,MUS,344,Instr Methods for Sec Ens,STR,LBD,120251,"MacLeod, Rebecca B",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36188,MUS,346,Choral Mthds Secondary Ensem,A,LCD,120251,"Sweet, Bridget M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
43928,MUS,361,Jazz Improv:Theory and Prac II,A,LBD,120251,"McNeill, Charles L",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
46442,MUS,363,Jazz Arranging II,A,LBD,120251,"McNeill, Charles L",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
43933,MUS,365,Jazz Composition II,A,CNF,120251,"Pugh, James E",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
43927,MUS,369,Jazz Improvisation Styles II,A,CNF,120251,"Bridgewater, Ronald S",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36432,MUS,406,Advanced Composition,KLH,SEM,120251,"Hagan, Kerry L",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36438,MUS,406,Advanced Composition,RT,SEM,120251,"Tharp, Reynold",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36441,MUS,406,Advanced Composition,SAT,SEM,120251,"Taylor, Stephen A",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36444,MUS,408,Classical Era,B,LCD,120251,"Tharp, Reynold",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
44303,MUS,408,Music Since World War II,E,LCD,120251,"Bayolo, Armando J",,,,,8,14,2,1,0,1,0,0,0,0,0,0,0,0,3.9
36493,MUS,409,Elec Music Techniques II,A,LBD,120251,"Fieldsteel, Eli M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
77441,MUS,410,Medieval Music,EJP,LCD,120251,"Ginsburg, Rebecca",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
58922,MUS,412,Sondheim,A,LCD,120251,"Magee, Jeffrey S",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36449,MUS,413,Viola da Gamba,A,LCD,120251,"Takao, Makoto H",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
62290,MUS,413,Sacred Harp,B,LCD,120251,"Smith, Jonathon M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
62291,MUS,418,Japanese Popular Music,A,LCD,120251,"Takao, Makoto H",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36527,MUS,421,Curating Communities,A,LCD,120251,"Vallier, Nolan A",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
67502,MUS,422,Musical Theatre Repertoire,A,ONL,120251,"Brooks, Lara A",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
77188,MUS,429,"Hip Hop, Schooling, and Mus Ed",A,LCD,120251,"Shungu, Peter J",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36505,MUS,430,Vocal Pedagogy,B2,LBD,120251,"Redman, Yvonne G",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36509,MUS,430,Clarinet Pedagogy,C2,LBD,120251,"Minor, Janice L",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36510,MUS,430,Bassoon Pedagogy,C4,LBD,120251,"Roidl-Ward, Benjamin M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36512,MUS,430,Saxophone Pedagogy,C5,LBD,120251,"Roman, Nicole M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36515,MUS,430,Trumpet Pedagogy,D1,LBD,120251,"Daval, Charles J",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36518,MUS,430,Applied Music Pedagogy,D3,LBD,120251,"Scully, Bernhard D",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36524,MUS,432,Piano Pedagogy II,A,LCD,120251,"Tsitsaros, Christos",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
65692,MUS,434,Assessment/Eval in Music Ed,A,ONL,120251,"Durairaj, Manju",,,,,4,12,2,1,2,1,0,0,0,0,0,0,0,0,3.79
63864,MUS,438,Designing Musical Experiences,A,LCD,120251,"Mullen, Jess M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
63809,MUS,444,Healthy Music Practices,A,LCD,120251,"Sweet, Bridget M",,,,,18,4,2,0,2,0,0,0,0,0,0,0,1,0,3.75
36698,MUS,455,Advanced Keyboard Skills II,A,LBD,120251,"Tsitsaros, Christos",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
57359,MUS,465,Jazz History II,A,LCD,120251,"Spencer, Joel W",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
70874,MUS,472,Senior Project Showcase,A,LBD,120251,"Tilley, Michael P",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36704,MUS,475,Vocal Repertoire II,A,LBD,120251,"Tilley, Michael P",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
69468,MUS,499,Black Sacred Music Symposium,BSM,SEM,120251,"Davis, Ollie W",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
48023,MUS,499,Beatmaking II,BT2,LCD,120251,"Holden, Alexis L",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36466,MUS,499,Creative Audio Coding II,C,CNF,120251,"Fieldsteel, Eli M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
69578,MUS,499,Collaborative Piano - Ensemble,CCW,LCD,120251,"Wu, Chi-Chen",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
40079,MUS,499,Chamber Music and Accompanying,CR,PR,120251,"Robards, Casey",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36479,MUS,499,Choral MM: Vocal Diction,CVD,SEM,120251,"Herrera, Luis R",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
45577,MUS,499,Ian Hobson Masterclass,IHM,LBD,120251,"Hobson, Ian R",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36476,MUS,499,Grad Jazz Arranging II,JA2,LCD,120251,"McNeill, Charles L",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36482,MUS,499,Grad Jazz Composition II,JC2,LCD,120251,"Pugh, James E",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
40080,MUS,499,Proseminar in Music,JF,CNF,120251,"Finkelman, Jason",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
64393,MUS,499,Musicians and Law,LAW,LCD,120251,"Daval, Charles J",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49512,MUS,499,Proseminar in Music,LB,CNF,120251,"Brooks, Lara A",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36492,MUS,499,Orch Audition Prep: Strings,OAP,LBD,120251,"Haken, Rudolf",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
23774,MUS,499,Spanish Diction,SD,LBD,120251,"Herrera, Luis R",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
23870,MUS,499,Vocal Coaching and Accomp,VCA,LCD,120251,"Gunn, Julie J",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
41172,MUS,506,Graduate Level Composition,EMF,LEC,120251,"Fieldsteel, Eli M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34738,MUS,506,Graduate Level Composition,KLH,SEM,120251,"Hagan, Kerry L",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34767,MUS,506,Graduate Level Composition,RT,SEM,120251,"Tharp, Reynold",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34759,MUS,506,Graduate Level Composition,SAT,SEM,120251,"Taylor, Stephen A",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
62750,MUS,508,Grad. Jazz Improv. II,A,LCD,120251,"Gray, Lawrence W",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
66998,MUS,509,"Grd Sem in Band Cond, His, Lit",A,LCD,120251,"Geraldi, Kevin M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34775,MUS,512,Fdns/Methods of Musicology II,A,LCD,120251,"Smith, Jonathon M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
73053,MUS,518,Japanese Popular Music,A,LCD,120251,"Takao, Makoto H",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
46456,MUS,521,Curating Communities,A,LCD,120251,"Vallier, Nolan A",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
67730,MUS,522,Ralph Vaughan Williams,A,LCD,120251,"Bashford, Christina",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
77189,MUS,522,Gendered Modernisms,B,SEM,120251,"Eagen-Jones, Megan K",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34786,MUS,523,Sound and Power,B,LCD,120251,"Ramirez, Carlos R",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
39716,MUS,524,Sondheim,A,LCD,120251,"Magee, Jeffrey S",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
39715,MUS,526,Viola da Gamba,A,LCD,120251,"Takao, Makoto H",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
41604,MUS,528,Res & Bibliography in Music,A2,LCD,120251,"Bashford, Christina",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
58558,MUS,528,Res & Bibliography in Music,B1,LCD,120251,"Bashford, Christina",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
61071,MUS,528,Res & Bibliography in Music,B2,LCD,120251,"Eagen-Jones, Megan K",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
70283,MUS,533,Research in Music Education,A,LCD,120251,"Vecchio, Michael V",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
74896,MUS,535,Philosophic Inquiry in Mus Ed,A,SEM,120251,"Mullen, Jess M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
46724,MUS,539,Music in Higher Education,A,LBD,120251,"Magee, Jeffrey S",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
57259,MUS,540,Graduate Wind Band Conducting,A,SEM,120251,"Geraldi, Kevin M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
43934,MUS,549,Advanced Jazz Harmony II,A,LCD,120251,"McNeill, Charles L",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34793,MUS,553,Graduate Orchestral Conducting,A,LBD,120251,"Tharp, Reynold",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
77446,MUS,554,Opera for Pianists,A,LCD,120251,"Gunn, Julie J",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
70872,MUS,555,Advanced Choral Conducting,B,LBD,120251,"Solya, Andrea",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
45684,MUS,556,Choral Studies,A,LCD,120251,"Solya, Andrea",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34798,MUS,557,Piano Literature,B,LCD,120251,"Sennet, Rochelle",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34814,MUS,561,Wind Instrument Literature,A5,CNF,120251,"Roman, Nicole M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34830,MUS,565,Doctoral Choral Conducting,A,LBD,120251,"Solya, Andrea",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
57261,MUS,573,Doctoral Wind Band Conducting,A,LBD,120251,"Geraldi, Kevin M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
77193,MUS,578,Vocal Pedagogy,A,LBD,120251,"Redman, Yvonne G",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72718,MUSC,101,Piano,C,PR,120251,"Wu, Chi-Chen",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72719,MUSC,101,Piano,D,PR,120251,"Walker, Clinton H",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72720,MUSC,101,Piano,NM1,PR,120251,"Walker, Clinton H",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72721,MUSC,101,Piano,NM2,PR,120251,"Walker, Clinton H",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
76268,MUSC,101,Piano,NM3,PR,120251,"Ehlen, Timothy J",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72628,MUSC,105,Voice,A,PR,120251,"Redman, Yvonne G",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
72629,MUSC,105,Voice,B,PR,120251,"Siena, Jerold",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
