Subject,Course,CRN,Course Title,Course Section,Sched Type,Term,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade,Primary Instructor
PHYS,326,32751,Classical Mechanics II,A,LEC,120228,0,3,12,10,11,5,4,1,1,0,0,0,0,0,3.16,"Golding, Ido"
PHYS,370,77225,Intro to Quant Info and Comp,A,LEC,120228,5,1,1,3,1,1,4,1,1,1,1,2,2,0,2.5,"Beck, Douglas H"
PHYS,401,32710,Classical Physics Lab,A,LEC,120228,3,6,5,6,3,1,1,1,2,0,0,0,0,0,3.35,"Filippini, Jeffrey P"
PHYS,402,33052,Light,AA,LEC,120228,5,5,7,8,3,1,1,0,1,0,0,0,1,1,3.38,"Cohen, Offir"
PHYS,427,30681,Thermal & Statistical Physics,A,OLC,120228,2,11,6,6,10,3,1,1,0,0,0,0,0,1,3.41,"Dahmen, Karin A"
PHYS,435,32763,Electromagnetic Fields I,A,LEC,120228,4,26,6,4,14,7,0,14,4,0,1,0,0,0,3.15,"Abbamonte, Peter M"
PHYS,436,32773,Electromagnetic Fields II,A,LEC,120228,10,18,10,6,3,1,1,2,1,1,0,0,0,0,3.58,"Eckstein, James N"
PHYS,485,30685,Atomic Phys & Quantum Theory,A,LEC,120228,10,7,7,3,8,2,5,4,1,2,2,0,0,0,3.12,"Vishveshwara, Smitha"
PHYS,487,32796,Quantum Physics II,A,LEC,120228,10,6,1,5,4,2,6,1,0,0,0,0,1,1,3.27,"Bradlyn, Barry J"
PHYS,580,30709,Quantum Mechanics I,A,LEC,120228,0,24,0,0,4,0,0,0,0,0,0,0,0,1,3.86,"Leite Noronha, Jorge Jose"
PLPA,200,47801,"Plants, Pathogens, and People",ONL,ONL,120228,0,174,0,0,12,0,0,2,0,0,0,0,1,0,3.89,"Lambert, Kris N"
PORT,150,73118,Writing Brazilians into U.S.,A,LCD,120228,3,18,1,0,2,0,0,0,0,0,0,0,0,0,3.9,"Karam, John T"
PS,100,41823,Intro to Political Science,A,LCD,120228,4,15,5,1,1,0,1,0,0,0,0,0,1,0,3.68,"Cho, Jaeseok"
PS,100,70594,Intro to Political Science,OL1,ONL,120228,2,15,28,14,3,3,2,0,0,0,0,0,0,0,3.57,"Bail, Kristin M"
PS,100,71010,Intro to Political Science,OL3,ONL,120228,20,26,13,5,1,4,1,0,3,0,0,0,1,0,3.64,"Rha, Yea Jin"
PS,101,38476,Intro to US Gov & Pol,BL1,LEC,120228,49,32,10,6,15,3,1,4,4,1,3,1,3,0,3.45,"Sin, Gisela"
PS,152,67905,The New Middle East,AL1,LEC,120228,20,21,7,10,10,7,2,4,0,0,0,0,2,0,3.43,"Livny, Avital"
PS,170,72179,"Power, Politics, and Protest",AL1,LEC,120228,9,59,4,4,8,0,0,1,0,0,0,0,1,0,3.79,"Frost, Samantha L"
PS,199,67922,Election 2022,JM1,LCD,120228,10,11,25,10,7,10,3,5,2,0,0,0,2,0,3.26,"Mondak, Jeffery J"
PS,201,70836,US Racial & Ethnic Politics,OL1,ONL,120228,26,18,13,3,3,1,1,0,2,0,0,0,1,0,3.69,"Leffingwell, Sarah K"
PS,201,70837,US Racial & Ethnic Politics,OL2,ONL,120228,22,15,8,5,5,2,2,2,1,0,0,0,3,0,3.46,"Pryor, Matthew R"
PS,201,74248,US Racial & Ethnic Politics,OL3,ONL,120228,47,13,3,1,0,1,0,1,1,0,1,1,0,0,3.8,"Tuhtasunov, Ikromjon"
PS,202,40308,Religion & Politics in the US,A,LCD,120228,0,14,5,2,4,2,0,1,0,0,0,0,0,0,3.58,"Rudolph, Thomas J"
PS,214,73392,American Indian Law & Politics,A,LCD,120228,0,11,4,4,3,0,0,1,0,0,0,0,1,0,3.46,"Pahre, Robert D"
PS,220,40309,Intro to Public Policy,C,ONL,120228,2,62,1,1,9,0,0,12,0,0,0,0,6,0,3.38,"Ashley, Jeffrey S"
PS,231,59988,Strategic Models,AL1,LEC,120228,1,18,7,6,4,2,1,1,2,0,0,0,2,0,3.33,"Carroll, Robert J"
PS,240,32828,Intro to Comp Politics,AL1,LEC,120228,21,17,13,7,10,3,4,0,1,0,2,0,1,0,3.47,"Livny, Avital"
PS,270,32873,Intro to Political Theory,AL1,LEC,120228,5,47,54,24,21,5,3,5,3,1,0,1,1,0,3.45,"Miller, Benjamin M"
PS,280,55238,Intro to Intl Relations,OL2,ONL,120228,0,23,10,4,10,2,4,2,1,2,2,0,10,0,2.81,"Kim, Moonyoung"
PS,281,45638,Intro to Intl Relations-ACP,B,LCD,120228,3,7,2,3,3,0,2,1,1,0,0,0,1,0,3.25,"Nagashima, Daniel"
PS,282,52043,Governing Globalization,AL1,LEC,120228,3,26,19,18,16,5,3,3,0,0,0,0,1,0,3.4,"Kourtikakis, Konstantinos"
PS,300,56255,Social Movements & Contention,B,LCD,120228,0,22,7,0,2,0,0,0,0,0,0,0,0,0,3.86,"Khoury, Rana B"
PS,300,56252,Terrorism,T,LCD,120228,0,71,9,1,1,1,2,1,0,0,0,0,1,0,3.82,"Grossman, Nicholas"
PS,301,30635,The US Constitution I,A,LCD,120228,39,44,23,13,14,7,5,1,2,2,4,1,12,1,3.26,"Uribe-McGuire, Alicia B"
PS,305,40700,The US Supreme Court,OL1,ONL,120228,32,1,0,0,0,0,0,0,1,0,0,0,2,0,3.71,"Pryor, Matthew R"
PS,312,35202,Politics and the Media,SA,LCD,120228,1,9,3,11,9,7,5,5,3,3,1,0,3,0,2.75,"Althaus, Scott"
PS,322,32894,Law and Public Policy,A,ONL,120228,0,0,29,8,5,5,4,1,3,1,1,3,5,0,2.8,"Hinchliffe, Joseph"
PS,348,39386,Gov & Pol in Western Europe,A,LCD,120228,12,14,8,10,11,2,1,5,2,0,0,0,2,0,3.29,"Kourtikakis, Konstantinos"
PS,359,77171,East Asian Politics,A,LCD,120228,1,10,4,2,0,1,0,0,0,0,1,0,2,0,3.29,"Nagashima, Daniel"
PS,373,30642,Democratic Theory,A,LCD,120228,0,3,2,4,4,3,4,1,1,0,0,0,0,0,2.98,"Seitz, Steven T"
PS,386,50021,International Law,A,LCD,120228,0,3,10,6,24,5,5,6,2,2,0,0,5,0,2.7,"Diehl, Paul F"
PS,390,46741,American Foreign Policy,A,LCD,120228,0,31,39,12,2,0,0,0,0,0,0,0,3,0,3.6,"Grossman, Nicholas"
PS,396,60099,International Conflict,A,LCD,120228,0,7,11,7,13,7,4,2,1,0,1,0,5,0,2.85,"Prorok, Alyssa K"
PS,481,77653,Non-State Violent Actors,A,LCD,120228,0,3,4,8,4,2,0,0,0,0,0,0,0,0,3.36,"Prorok, Alyssa K"
PSM,501,54911,PSM Industry Seminar I,A,LCD,120228,10,8,1,0,2,0,0,0,0,0,0,0,0,0,3.89,"Bosecker, Natalie B"
PSYC,100,35690,Intro Psych,A1,LCD,120228,6,15,15,5,3,1,2,0,0,0,0,0,1,0,3.58,"Gardner, Jennie C"
PSYC,100,35695,Intro Psych,A2,LCD,120228,8,19,7,5,1,2,0,1,0,0,0,1,1,0,3.59,"Yuquimpo, Jonathan"
PSYC,100,38866,Intro Psych,AAP,LCD,120228,3,10,1,3,3,0,1,2,0,0,0,0,0,0,3.52,"Sanchez Hernand, Fernando"
PSYC,100,35699,Intro Psych,B1,LCD,120228,2,9,6,8,12,4,2,1,0,0,0,0,1,0,3.24,"Whitlock, Jonathon S"
PSYC,100,52334,Intro Psych,B2,LCD,120228,5,11,8,8,3,5,1,0,0,2,0,1,0,1,3.36,"Yuquimpo, Jonathan"
PSYC,100,50609,Intro Psych,B3,LCD,120228,10,14,3,2,4,1,2,3,1,0,1,0,3,0,3.22,"Chia, Lin Khern A"
PSYC,100,35704,Intro Psych,B4,LCD,120228,8,14,5,5,5,3,2,2,2,0,0,0,1,0,3.36,"Mao, Shufan"
PSYC,100,35716,Intro Psych,C1,LCD,120228,3,9,15,9,2,4,3,0,0,0,0,0,0,0,3.48,"Gardner, Jennie C"
PSYC,100,43472,Intro Psych,C3,LCD,120228,8,18,5,6,4,2,0,0,1,0,1,0,2,0,3.45,"Chia, Lin Khern A"
PSYC,100,35723,Intro Psych,D1,LCD,120228,19,15,9,2,1,0,1,0,0,0,0,0,0,0,3.85,"Venerable, Walter J"
PSYC,100,35726,Intro Psych,D3,LCD,120228,6,17,8,4,2,4,0,2,0,1,0,1,0,0,3.5,"Sutkus, Loretta T"
PSYC,100,35368,Intro Psych,D4,LCD,120228,6,9,8,7,6,1,1,3,1,0,1,1,1,1,3.22,"Mao, Shufan"
PSYC,100,35360,Intro Psych,E1,LCD,120228,22,12,6,4,0,1,0,1,0,0,0,0,0,0,3.83,"Venerable, Walter J"
PSYC,100,35381,Intro Psych,E3,LCD,120228,6,13,8,4,6,2,2,1,1,1,0,0,1,0,3.37,"Sutkus, Loretta T"
PSYC,100,35389,Intro Psych,F1,LCD,120228,5,17,8,9,4,2,1,0,0,0,0,0,1,0,3.55,"Hwang, Suyeon"
PSYC,100,35403,Intro Psych,F3,LCD,120228,5,17,9,6,3,0,0,2,1,0,1,0,2,0,3.41,"Cerna, Jonathan"
PSYC,100,43393,Intro Psych,F4,LCD,120228,10,13,5,8,2,3,0,1,1,0,0,0,3,0,3.36,"Ding, Huiyu"
PSYC,100,35420,Intro Psych,G1,LCD,120228,10,14,5,4,6,1,1,1,0,1,0,0,0,0,3.58,"Hwang, Suyeon"
PSYC,100,35725,Intro Psych,G3,LCD,120228,5,15,7,7,3,2,1,3,0,1,0,0,1,0,3.4,"Cerna, Jonathan"
PSYC,100,43394,Intro Psych,G4,LCD,120228,6,14,4,7,7,1,2,1,1,1,1,0,3,0,3.17,"Ding, Huiyu"
PSYC,100,35499,Intro Psych,JS,LCD,120228,11,16,8,2,1,0,0,0,0,0,0,0,1,0,3.77,"Flores, Andrew Z"
PSYC,100,35455,Intro Psych,K1,LCD,120228,7,11,5,4,4,1,1,2,0,0,0,0,3,0,3.28,"Flores, Andrew Z"
PSYC,100,35481,Intro Psych,M1,LCD,120228,7,18,6,5,3,0,1,1,0,0,1,0,2,0,3.48,"Shao, Zhenan"
PSYC,100,35487,Intro Psych,N1,LCD,120228,11,9,11,8,4,1,0,0,0,1,0,1,0,0,3.56,"Shao, Zhenan"
PSYC,100,49229,Intro Psych,N3,LCD,120228,7,12,9,4,7,1,2,2,0,0,1,0,0,0,3.46,"Lo, Yi-Pei"
PSYC,100,35492,Intro Psych,P1,LCD,120228,8,16,5,6,3,2,2,2,1,0,0,0,2,0,3.38,"Unal, Belgin"
PSYC,100,35394,Intro Psych,P3,LCD,120228,7,9,12,5,8,3,1,0,0,0,0,0,2,0,3.38,"Lo, Yi-Pei"
PSYC,100,35507,Intro Psych,R1,LCD,120228,8,17,9,3,3,1,2,0,0,1,0,0,1,0,3.57,"Unal, Belgin"
PSYC,100,35523,Intro Psych,U1,LCD,120228,6,5,4,4,6,1,1,0,0,0,0,0,0,0,3.52,"Mueller, Riley A"
PSYC,201,35742,Intro to Social Psych,B,LCD,120228,11,9,7,3,7,3,1,1,1,1,0,0,0,0,3.46,"Conroy, Karl E"
PSYC,201,35743,Intro to Social Psych,C,LCD,120228,9,5,8,3,3,9,2,3,2,0,1,2,0,0,3.08,"Conroy, Karl E"
PSYC,201,35744,Intro to Social Psych,D,LCD,120228,10,3,9,3,2,3,3,2,2,2,1,0,1,2,3.1,"Hyland, William"
PSYC,201,35746,Intro to Social Psych,E,LCD,120228,3,2,7,3,2,7,3,3,5,0,3,1,0,1,2.7,"Zarkada, Simoni"
PSYC,201,35747,Intro to Social Psych,F,LCD,120228,6,11,10,3,6,6,1,2,2,0,0,0,0,0,3.37,"Hyland, William"
PSYC,201,41856,Intro to Social Psych,H,LCD,120228,6,7,6,3,2,4,2,3,2,0,1,0,0,0,3.21,"Fu, Hsiao-Ting"
PSYC,201,35737,Intro to Social Psych,I,LCD,120228,9,9,7,4,6,3,2,3,1,1,0,1,2,1,3.15,"Fu, Hsiao-Ting"
PSYC,204,64431,Intro to Brain and Cognition,A,LEC,120228,20,49,22,15,14,15,4,3,1,0,1,0,2,2,3.47,"Dolcos, Sanda M"
PSYC,207,75881,Psych of Prejudice & Discrim,A,LEC,120228,21,23,9,7,5,1,2,2,1,0,0,1,0,0,3.63,"Dugan, Keely A"
PSYC,210,30673,Behavioral Neuroscience,A,LEC,120228,8,22,14,8,25,6,7,12,7,7,6,1,12,1,2.64,"Juraska, Janice M"
PSYC,216,30675,Child Psych,A,LEC,120228,6,30,19,22,27,19,15,12,13,6,4,4,8,0,2.78,"Fisher, Cynthia L"
PSYC,224,30678,Cognitive Psych,A,LEC,120228,0,27,13,12,41,10,10,21,12,6,9,2,14,3,2.54,"Sahakyan, Lili"
PSYC,230,30680,Perception & Sensory Processes,A,LEC,120228,69,47,22,22,16,21,15,8,5,5,1,1,5,1,3.33,"Lleras, Alejandro"
PSYC,235,38034,Intro to Statistics,AL1,LEC,120228,5,7,5,3,4,3,1,2,1,1,0,1,6,1,2.73,"Regenwetter, Michel"
PSYC,238,38052,Psychopathol & Probs in Living,A,LCD,120228,0,5,3,8,11,5,3,1,2,0,1,0,1,1,2.93,"MacNear, Kameron A"
PSYC,238,38053,Psychopathol & Probs in Living,B,LCD,120228,0,8,6,5,2,4,3,4,1,1,7,1,1,1,2.63,"MacNear, Kameron A"
PSYC,238,38054,Psychopathol & Probs in Living,C,LCD,120228,4,7,6,6,4,1,0,1,0,0,0,0,1,0,3.42,"Venerable, Walter J"
PSYC,238,38088,Psychopathol & Probs in Living,D,LCD,120228,0,5,2,3,7,5,7,3,0,1,0,0,3,1,2.65,"Monette, Mahogany A"
PSYC,238,38091,Psychopathol & Probs in Living,G,LCD,120228,0,9,2,3,3,5,0,4,1,3,1,0,1,0,2.82,"Chia, Talia R"
PSYC,238,38092,Psychopathol & Probs in Living,H,LCD,120228,0,8,5,8,7,5,2,4,2,0,1,0,1,0,2.98,"Chia, Talia R"
PSYC,238,48047,Psychopathol & Probs in Living,I,LCD,120228,0,10,5,8,6,4,6,1,0,3,1,1,1,0,2.94,"Han, Jiaxu"
PSYC,238,48048,Psychopathol & Probs in Living,J,LCD,120228,0,5,5,7,5,4,3,1,3,0,1,0,2,0,2.84,"Han, Jiaxu"
PSYC,239,30683,Community Psych,A,LEC,120228,0,64,8,3,1,1,2,0,0,0,0,0,1,0,3.82,"La, Raymond J"
PSYC,245,32647,Industrial Org Psych,A,LEC,120228,34,42,8,7,5,2,1,0,0,0,3,0,1,0,3.71,"Lee, Sanghoon"
PSYC,248,30686,Learning and Memory,A,LEC,120228,0,47,0,0,57,0,0,32,0,0,7,0,4,2,2.93,"Kelley, Amanda C"
PSYC,250,30689,Psych of Personality,A,OLC,120228,62,22,15,15,13,3,4,7,1,3,1,1,5,0,3.41,"Briskin, Julia L"
PSYC,312,56233,Psychology of Race & Ethnicity,A,LEC,120228,0,25,17,6,2,2,1,2,0,0,1,0,0,0,3.59,"Lyubansky, Mikhail"
PSYC,313,75615,"Drugs, Brain and Behavior",A,LEC,120228,6,23,14,6,14,10,1,12,4,1,4,0,5,0,2.94,"Gulley, Joshua M"
PSYC,332,38166,Social Psych Methods Lab,AL1,LEC,120228,0,16,14,14,17,17,11,14,10,2,2,0,0,0,2.85,"Cohen, Dov"
PSYC,336,51387,Self In Virtual Communities,CH,LEC,120228,9,7,4,2,3,0,0,1,0,0,0,1,0,0,3.59,"Hunter, Carla D"
PSYC,336,46822,Topics in Clin/Comm Psych,ML,LEC,120228,0,31,2,3,2,1,1,2,0,0,0,0,1,0,3.64,"Lyubansky, Mikhail"
PSYC,340,37955,CounselCenterParaProfessional,CCP,LAB,120228,0,14,6,1,1,0,0,1,0,0,0,0,0,0,3.75,"Schlesinger, Rebecca A"
PSYC,350,39819,Personality Lab,AL,LEC,120228,0,83,0,0,7,0,0,2,0,0,0,0,2,0,3.8,"Fraley, Robert C"
PSYC,363,41810,Developmental Child Psych Lab,AL1,LEC,120228,8,9,10,4,12,2,0,2,0,0,1,0,1,0,3.35,"Shenouda, Christine K"
PSYC,396,75616,Decisions and Judgments,JH,LEC,120228,0,19,4,3,1,0,1,0,1,1,0,1,0,0,3.54,"Hotaling, Jared M"
PSYC,403,43369,Memory and Amnesia,UG3,LEC,120228,0,114,0,0,22,0,0,12,0,0,2,0,2,0,3.61,"Schwarb, Hillary"
PSYC,408,70379,Human Behavior Genetics,UG,LCD,120228,0,91,0,0,4,0,0,2,0,0,2,0,6,1,3.64,"Derringer, Jaime L"
PSYC,417,65349,Neurosci of Eating & Drinking,NL3,LEC,120228,12,22,5,3,10,4,2,2,1,0,2,1,2,4,3.32,"Liang, Nu-Chu"
PSYC,423,53266,Language Acquisition,AU3,LEC,120228,3,1,4,5,3,4,4,3,2,0,1,0,0,0,2.9,"Fisher, Cynthia L"
PSYC,425,30698,Psych of Language,UG3,LEC,120228,1,12,6,3,7,1,1,1,0,0,0,0,5,0,3.05,"Montag, Jessica L"
PSYC,433,51752,Evolutionary Neuroscience,UG3,LEC,120228,4,10,6,6,12,1,0,9,2,1,1,1,2,0,2.95,"Rhodes, Justin S"
PSYC,450,67698,Cognitive Psychophysiology,UG,LCD,120228,4,21,0,0,6,0,0,1,0,0,0,0,0,2,3.77,"Federmeier, Kara D"
PSYC,465,37976,Personality and Soc Dev,UG3,LEC,120228,9,50,14,7,16,2,0,4,0,1,0,0,2,0,3.56,"Ratner, Kaylin A"
PSYC,468,67278,Psych and Law,UG,LEC,120228,15,27,25,11,7,5,2,4,0,1,2,1,6,0,3.28,"Ashur, Yarden"
PSYC,475,43332,Personnel Psych,U3,LEC,120228,10,32,13,7,2,4,2,1,0,0,0,0,2,0,3.59,"Zhang, Bo"
PSYC,496,46959,Programming & Data Science w R,ADH,LCD,120228,3,19,0,1,0,0,0,0,0,0,0,0,0,0,3.97,"Adhimoolam, Babu"
PSYC,496,37966,IntroFaciltatngIntrGrpDialogue,ID3,LCD,120228,2,7,4,1,2,1,0,1,1,0,0,0,2,0,3.16,"Longaker, Jacob"
PSYC,506,70083,Statistical Methods I,AL1,LEC,120228,0,20,1,1,0,1,0,0,0,0,0,0,0,0,3.9,"Koehn, Hans F"
PSYC,514,48220,Seminar in Cognitive Science,A,LCD,120228,0,19,0,0,8,0,0,1,0,0,0,0,0,1,3.63,"Hummel, John E"
PSYC,534,38073,Models of Decision and Choice,A,LCD,120228,8,12,2,1,0,0,0,0,0,0,0,0,0,0,3.94,"Regenwetter, Michel"
PSYC,594,38133,Multivar Anlys in Psych and Ed,A,LCD,120228,10,16,1,1,0,0,0,0,0,0,0,0,0,0,3.96,"Xia, Yan"
REHB,330,73247,Disability in American Society,ON2,ONL,120228,95,161,0,0,39,0,0,9,0,0,3,0,8,0,3.69,"Jan, Yih-Kuen"
REHB,402,30739,Medical Aspects of Disability,A,LCD,120228,0,25,2,1,5,2,0,2,0,0,0,0,0,0,3.65,"Strauser, David R"
REL,104,68182,Asian Mythology,ADA,DIS,120228,0,5,6,4,5,3,0,1,0,0,0,0,2,0,3.09,"Haight, Nicholas B"
REL,104,68183,Asian Mythology,ADB,DIS,120228,0,0,5,5,10,3,2,1,0,0,0,2,0,1,2.89,"Haight, Nicholas B"
REL,104,68185,Asian Mythology,ADD,DIS,120228,0,3,6,2,6,3,3,1,0,0,0,1,3,0,2.73,"Rives, Turner H"
REL,104,68190,Asian Mythology,ADI,DIS,120228,0,3,10,6,5,3,0,0,1,0,1,0,0,0,3.25,"Haight, Nicholas B"
REL,104,68193,Asian Mythology,ADL,DIS,120228,0,9,8,2,3,3,1,1,0,0,0,0,1,0,3.33,"Rives, Turner H"
REL,104,68194,Asian Mythology,ADM,DIS,120228,0,10,5,5,2,2,0,0,1,0,1,1,1,0,3.2,"Rives, Turner H"
REL,108,68128,Religion & Society in West I,A1,ONL,120228,35,11,1,2,1,2,0,0,1,0,0,0,1,0,3.78,"Ebel, Jonathan H"
REL,110,67749,World Religions,ADA,DIS,120228,14,3,4,2,2,0,1,1,1,0,0,0,1,0,3.49,"Ward, Michael P"
REL,110,67750,World Religions,ADB,DIS,120228,13,7,4,0,3,0,0,0,0,0,0,0,1,0,3.7,"Ward, Michael P"
REL,110,67752,World Religions,ADD,DIS,120228,17,3,6,1,1,0,0,1,0,0,0,0,0,0,3.81,"Werkheiser, Amy R"
REL,110,67753,World Religions,ADE,DIS,120228,11,9,4,2,2,0,0,1,0,0,0,0,0,0,3.77,"Ward, Michael P"
REL,110,67754,World Religions,ADF,DIS,120228,22,4,1,1,0,0,0,0,0,0,0,0,1,0,3.83,"Werkheiser, Amy R"
REL,110,67757,World Religions,ADI,DIS,120228,13,7,3,2,1,1,0,1,0,0,0,0,0,0,3.76,"Jones, Hannah Gene K"
REL,110,67759,World Religions,ADJ,ONL,120228,18,5,2,0,1,0,0,0,0,1,0,0,0,1,3.84,"Abusharara, Bayan M"
REL,110,67760,World Religions,ADK,ONL,120228,16,6,1,2,1,0,0,1,0,0,0,0,2,0,3.56,"Abusharara, Bayan M"
REL,110,67761,World Religions,ADL,DIS,120228,14,5,3,0,1,2,0,1,0,0,1,0,1,0,3.51,"Jones, Hannah Gene K"
REL,110,67762,World Religions,ADM,DIS,120228,17,7,0,1,1,0,0,0,0,0,0,0,0,0,3.94,"Robinson, Sarah R"
REL,110,67763,World Religions,ADN,DIS,120228,21,4,2,0,0,1,1,0,0,0,0,0,0,0,3.87,"Karipek, Yusuf Z"
REL,110,67767,World Religions,ADO,DIS,120228,12,11,2,1,2,0,0,0,0,0,0,0,0,0,3.88,"Jones, Hannah Gene K"
REL,110,67768,World Religions,ADP,DIS,120228,16,8,3,1,0,0,0,0,0,0,0,0,1,0,3.8,"Robinson, Sarah R"
REL,110,67771,World Religions,ADS,DIS,120228,19,5,1,0,0,0,2,0,0,0,0,0,2,0,3.6,"Robinson, Sarah R"
REL,110,67772,World Religions,ADT,ONL,120228,19,4,2,0,0,2,0,1,0,0,0,0,0,0,3.81,"Abusharara, Bayan M"
REL,132,68216,Zen,A,LEC,120228,3,14,3,1,0,1,0,0,0,0,0,0,0,0,3.86,"Mayer, Alexander L"
REL,134,72950,"Religion, Race, and Resistance",AL1,LCD,120228,0,27,7,6,4,4,0,1,1,0,1,0,2,0,3.42,"McKinnis, Leonard C"
REL,214,70014,Introduction to Islam,A1,LCD,120228,2,19,8,1,2,2,0,0,0,0,0,0,0,0,3.77,"Ali, Mukhtar H"
REL,287,69951,Introduction to Buddhism,A,LCD,120228,2,8,3,6,0,1,0,0,0,0,0,0,2,0,3.35,"Mayer, Alexander L"
RHET,233,37326,Adv Rhetoric & Composition,E,ONL,120228,8,7,3,0,0,0,1,0,1,0,1,1,2,0,3.2,"O'Toole, Kathryn E"
RHET,233,63973,Adv Rhetoric & Composition,P,LCD,120228,0,7,6,5,3,1,0,1,0,0,0,0,0,0,3.49,"Odom, Michael J"
RST,100,42914,RST in Modern Society,A,LCD,120228,67,65,37,14,16,6,5,5,5,4,1,1,5,0,3.51,"Liechty, Toni"
RST,101,42916,Orientation to RST,A,LCD,120228,0,61,0,0,6,0,0,1,0,0,5,0,1,0,3.64,"Schroeder, Jason A"
RST,118,73671,Student-Athlete Transition,A,LCD,120228,0,43,3,5,4,0,0,0,0,0,0,1,0,0,3.79,"Santos, Carla A"
RST,120,75395,"Park, Recreation & Environment",A,ONL,120228,13,17,18,3,6,6,1,6,0,0,0,0,0,0,3.49,"Fernandez, Mariela"
RST,130,42919,Foundations of Sport Mgt,A,LCD,120228,0,5,6,2,21,10,2,11,0,2,2,1,3,0,2.62,"Raycraft, Michael"
RST,150,71898,Foundations of Tourism,A,LCD,120228,7,12,0,0,3,1,0,1,0,0,0,0,0,0,3.74,"Endres, Renata"
RST,199,68431,BUS Strats for Prof Sport Orgs,BSS,ONL,120228,5,23,8,1,18,3,2,15,0,0,1,0,4,0,3.03,"Raycraft, Michael"
RST,199,44045,E-Sports Foundations,ES,ONL,120228,0,15,3,1,1,2,1,0,0,0,2,0,1,0,3.35,"Raycraft, Michael"
RST,199,51608,Inclusive By Design,ID,LCD,120228,7,13,13,3,1,5,1,2,0,0,0,0,3,0,3.34,"Deterding, Robyn M"
RST,200,42921,Leadership in RST,A,ONL,120228,0,28,0,0,8,0,0,1,0,0,0,0,3,0,3.45,"Schroeder, Jason A"
RST,200,42922,Leadership in RST,B,ONL,120228,0,21,0,0,11,0,0,4,0,0,0,0,2,0,3.29,"Schroeder, Jason A"
RST,205,74604,Sport and the Big Ten,BIG,ONL,120228,0,61,4,4,2,2,1,4,0,0,0,0,2,0,3.67,"Sherman, Edward J"
RST,210,71389,Management in RST,A,LCD,120228,0,31,22,10,24,9,1,3,1,0,2,0,3,0,3.26,"Pitas, Nicholas A"
RST,216,74608,Technology in RST,B,ONL,120228,0,43,0,0,24,0,0,5,0,0,3,0,7,0,3.13,"Yoon, Hyunseo"
RST,230,42924,Diversity in RST,A,ONL,120228,84,177,94,53,62,39,16,23,12,2,5,0,15,0,3.38,"Pazmino, Jazmin"
RST,242,63130,Nature and American Culture,ONA,ONL,120228,0,448,0,0,41,0,0,11,0,0,8,0,7,1,3.78,"Fredericks, Jacob J"
RST,242,63131,Nature and American Culture,ONB,ONL,120228,0,535,0,0,108,0,0,34,0,0,25,0,46,1,3.42,"Fredericks, Jacob J"
RST,255,42926,Ethical Issues in RST,A,ONL,120228,0,16,0,0,10,0,0,1,0,0,1,0,1,0,3.34,"Fredericks, Jacob J"
RST,255,42927,Ethical Issues in RST,B,ONL,120228,0,17,0,0,11,0,0,4,0,0,1,0,1,1,3.24,"Fredericks, Jacob J"
RST,260,71565,Disability in RST,B,ONL,120228,23,17,8,6,6,3,1,1,2,0,0,1,3,0,3.43,"Brooks, Caitlin M"
RST,316,42929,Human Development and RST,A,ONL,120228,0,17,17,10,4,3,0,2,0,0,0,1,2,0,3.36,"Cavanaugh, Damien"
RST,325,67839,Marketing in RST,A,LCD,120228,1,3,15,7,13,8,5,6,1,1,1,1,0,0,2.95,"Zou, Suiwen"
RST,335,67844,Leisure and Consumer Culture,B,ONL,120228,86,53,17,5,8,4,1,0,0,0,1,1,16,2,3.51,"Milazzo, Liselle A"
RST,340,43054,Facility Management in RST,A,LCD,120228,15,13,7,2,1,1,0,2,0,0,0,1,0,0,3.68,"Deterding, Robyn M"
RST,354,50624,Legal Aspects of Sport,A,LCD,120228,6,15,24,7,2,6,0,1,0,2,0,1,0,0,3.48,"Emkes, Kyle J"
RST,370,43055,Research Methods & Analysis,A,LCD,120228,16,17,0,5,8,0,1,1,0,0,0,0,1,0,3.61,"Jeong, Won Jin"
RST,410,43056,Strategic Thinking in RST,A,LCD,120228,1,3,8,6,4,6,1,2,0,0,3,0,0,0,3.02,"Sato, Mikihiro"
RST,429,43058,Contemporary Issues in RST,A,LCD,120228,0,18,5,7,13,3,1,5,1,0,0,1,1,0,3.19,"Stewart, William P"
RST,430,71390,Sport & Development,A,LCD,120228,12,21,8,3,11,7,1,2,0,0,0,0,2,0,3.42,"Hill, Patrick J"
RST,460,71391,Event Management in RST,A,LCD,120228,6,8,24,10,7,7,5,1,0,1,1,1,2,0,3.2,"Fredericks, Jacob J"
RST,465,71663,Event Implementation in RST,A,LCD,120228,0,17,3,0,1,0,0,0,0,0,0,0,1,0,3.73,"Raycraft, Michael"
RST,480,43062,Orientation to Internship,A,LCD,120228,0,14,2,0,3,4,0,0,0,0,0,0,0,0,3.61,"Daniels, Terri A"
SBC,500,69533,SBC Essentials,A,ONL,120228,0,23,6,1,1,1,2,2,0,0,0,0,0,0,3.66,"Meron, Shachar"
SBC,501,69545,Strat Branding: Global Persp,A,ONL,120228,11,8,8,2,0,0,0,0,0,2,0,0,2,0,3.48,"Yao, Mike Z"
