CRN,Course Subject,Course Number,Course Title,Course Section,Sched Type,Term,Primary Instructor,A Range,B Range,C Range,D Range,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Average Grade
39882,IS,591,Public Library Partnerships,PLP,ONL,120255,"Stier, Zachary L",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
41233,IS,592,Grant Writing for Libraries,GWO,ONL,120255,"Craig, Anne",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37329,ITAL,101,Elementary Italian I,LH1,ONL,120255,"Hill, Laura C",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37733,ITAL,102,Elementary Italian II,TA1,ONL,120255,"Hill, Laura C",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
40189,JAPN,201,Elementary Japanese I,ONL,ONL,120255,"Lu, Yingzhi",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
39100,JOUR,200,Introduction to Journalism,ONL,ONL,120255,"Davis, Alison A",,,,,14,8,7,1,2,1,0,2,0,1,0,2,6,1,3.01
31170,KOR,201,Elementary Korean I,A,ONL,120255,"Yun, Jihye",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36476,LAW,798,Comp Analysis of Legal Prac,CS,LEC,120255,"Segota, Courtney F",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
38861,LAW,798,Comp Analysis of Legal Prac,EJ,LEC,120255,"Johnson, Eric A",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
38097,LAW,798,Comp Analysis of Legal Prac,FJ,LEC,120255,"Jones, Faye",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37045,LAW,798,Comp Analysis of Legal Prac,JN,LEC,120255,"Netznik, Jamie R",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
40412,LAW,798,Comp Analysis of Legal Prac,ML,LEC,120255,"LeRoy, Michael H",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
40630,LEAD,260,Foundations of Leadership,A,ONL,120255,"Smist, Jennifer A",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
42380,LER,522,"Employ Law-Discrim, Comp, Priv",EL,ONL,120255,"LeRoy, Michael H",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
42381,LER,531,Workforce Analytics,WA1,ONL,120255,"Walsh, Michael J",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
42382,LER,533,Fundamentals of Bus. Mgmt.,FBM,ONL,120255,"Harris, Thomas B",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
42386,LER,537,"Employ Stress, Well-Being, Saf",EWS,ONL,120255,"Park, YoungAh",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
42378,LER,542,Collective Bargaining,CB,ONL,120255,"Avgar, Ariel C",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
42384,LER,543,Workplace Dispute Resolution,WDR,ONL,120255,"Lamare, James R",,,,,3,17,1,0,0,0,0,0,0,0,0,0,1,0,3.8
42383,LER,545,Economics of Human Resources,EC,ONL,120255,"Sun, Yuanyuan",,,,,1,16,1,3,1,0,0,0,0,0,0,0,1,0,3.68
38812,LING,100,Intro to Language Science,U3,ONL,120255,"Bhatt, Rakesh M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30925,LING,400,Intro to Linguistic Structure,U,ONL,120255,"Talic, Aida",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
38331,LING,489,Theoretical Foundations of SLA,S14,ONL,120255,"Mendoza, Anna V",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37420,LLS,100,Intro Latina/Latino Studies,ONL,ONL,120255,"Flores, Nicholas",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
42160,LLS,596,Interseminars Summer Intensive,B,RES,120255,"Rosas, Gilberto",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37768,MACS,101,Intro to the Media,ONL,ONL,120255,"Knipp, Jonathan A",,,,,0,18,0,1,0,2,0,1,1,0,0,0,1,1,3.51
36795,MACS,356,Sex & Gender in Popular Media,A,ONL,120255,"Cole, Cheryl L",,,,,2,11,1,1,3,3,0,1,0,0,2,0,2,0,3.08
40513,MACS,371,Editing and Post-production,ONL,ONL,120255,"Font Bas, Victor",,,,,6,11,3,0,0,1,0,1,1,0,0,0,0,0,3.71
38302,MATH,112,Algebra,ONL,ONL,120255,"Reddy, Alison",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
41312,MATH,114,Trigonometry,ONL,ONL,120255,"Reddy, Alison",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
38304,MATH,115,Preparation for Calculus,ONL,ONL,120255,"Reddy, Alison",,,,,2,2,6,4,5,1,2,1,0,1,1,0,1,0,3
38309,MATH,241,Calculus III,ONL,ONL,120255,"Klajbor-Goderic, Stefanie",,,,,37,14,7,16,10,5,4,6,1,1,2,2,3,2,3.28
41270,MATH,257,Linear Algebra w Computat Appl,ONL,ONL,120255,"Nawaz, Tayyab",,,,,9,22,8,14,7,5,4,7,0,0,1,0,1,0,3.32
41676,MATH,257,Linear Algebra w Computat Appl,ONM,ONL,120255,"Nawaz, Tayyab",,,,,4,13,5,2,8,4,0,1,2,1,4,0,1,1,3.07
38310,MATH,285,Intro Differential Equations,ONL,ONL,120255,"Manfroi, Aldo J",,,,,17,9,7,4,4,1,1,1,0,2,1,1,1,2,3.39
37097,MATH,347,Fundamental Mathematics,ONL,ONL,120255,"Spinoza, Hannah R",,,,,10,10,5,2,4,2,0,1,2,1,0,0,3,0,3.23
39528,MATH,416,Abstract Linear Algebra,ONL,ONL,120255,"Maitra, Neeladri",,,,,7,35,0,0,6,0,0,1,0,0,0,0,0,0,3.84
39055,MATH,417,Intro to Abstract Algebra,ONL,ONL,120255,"Elliot, Jason W",,,,,1,5,5,6,3,1,2,0,3,2,1,2,1,3,2.77
39529,MATH,441,Differential Equations,ONL,ONL,120255,"Hussain, Qumar",,,,,6,7,5,2,1,1,3,0,1,0,0,0,1,2,3.38
41313,MATH,444,Elementary Real Analysis,ONL,ONL,120255,"Walker, Barry J",,,,,3,10,12,2,3,1,4,0,1,0,1,0,0,0,3.42
40554,MBA,542,Digital Marketing Analytics,IMB,ONL,120255,"Khandelwal, Ashish",,,,,311,20,17,2,2,4,1,1,0,0,0,0,0,0,3.95
40555,MBA,542,Digital Marketing Analytics,ONL,ONL,120255,"Khandelwal, Ashish",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
41907,MBA,547,Global Marketing,IMB,ONL,120255,"Torelli, Carlos J",,,,,13,303,50,11,10,2,0,1,0,0,0,1,1,0,3.88
41908,MBA,547,Global Marketing,ONL,ONL,120255,"Torelli, Carlos J",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
40558,MBA,552,Fostering Creative Thinking,IMB,ONL,120255,"Loewenstein, Jeffrey",,,,,100,238,130,61,45,11,6,6,1,1,0,1,1,0,3.7
40559,MBA,552,Fostering Creative Thinking,ONL,ONL,120255,"Loewenstein, Jeffrey",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
40542,MBA,565,Infonomics,IMB,ONL,120255,"Laney, Douglas B",,,,,33,79,38,20,22,4,2,4,1,0,0,0,2,0,3.63
40543,MBA,565,Infonomics,ONL,ONL,120255,"Laney, Douglas B",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36346,MCB,150,Molec & Cellular Basis of Life,ONL,ONL,120255,"Levesque, Lyne",,,,,29,42,31,13,4,0,3,1,0,0,1,0,0,0,3.73
30036,MCB,250,Molecular Genetics,ADA,DIS,120255,"Ikeda, Jack S",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
39658,MCB,252,"Cells, Tissues & Development",ONL,ONL,120255,"Rivier, David H",,,,,0,9,0,3,21,0,1,12,0,0,3,0,4,2,2.61
40304,MCB,317,Genetics and Genomics,ONL,ONL,120255,"Rivier, David H",,,,,2,7,0,1,6,0,1,5,0,0,2,0,0,1,2.99
30724,MCB,450,Introductory Biochemistry,A,LEC,120255,"Buntrock, Dustin A",,,,,9,6,3,2,2,1,2,3,0,0,0,1,1,0,3.26
40244,ME,200,Thermodynamics,AL1,LEC,120255,"Paul, Arghyadeep",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
41670,ME,200,Thermodynamics,OL1,OLC,120255,"Paul, Arghyadeep",,,,,8,10,10,9,3,2,0,0,0,0,0,0,0,0,3.64
41698,ME,400,Energy Conversion Systems,OGC,OLC,120255,"Tang, Ke",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
40825,ME,400,Energy Conversion Systems,OGR,ONL,120255,"Tang, Ke",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
41663,ME,400,Energy Conversion Systems,OUG,OLC,120255,"Tang, Ke",,,,,2,7,6,5,3,6,0,0,0,0,0,1,0,0,3.35
41863,ME,471,Finite Element Analysis,ON1,ONL,120255,"Chew, Huck Beng",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
40025,ME,471,Finite Element Analysis,ONC,ONL,120255,"Chew, Huck Beng",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
42305,MILS,120,Intro to US Armed Forces,A,LCD,120255,"Ashworth, Eric L",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
40668,MSE,498,Engineering Communication,JTU,ONL,120255,"TerBush, Jessica",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
38377,MUS,132,History of Rock,A,ONL,120255,"Eagen-Jones, Megan K",,,,,45,25,13,3,2,4,1,2,1,0,0,1,2,0,3.67
38696,MUS,132,History of Rock,B,ONL,120255,"Eagen-Jones, Megan K",,,,,17,6,4,4,0,0,0,1,0,0,0,0,0,0,3.81
30110,MUS,133,Introduction to World Music,A,ONL,120255,"Miller, Frederick T",,,,,7,25,21,10,11,0,0,1,1,1,0,1,2,0,3.46
30111,MUS,133,Introduction to World Music,B,ONL,120255,"Smith, Jonathon M",,,,,56,24,4,2,2,0,1,0,0,0,0,0,1,0,3.89
33539,MUS,408,Renaissance and Baroque,A,LCD,120255,"Carrillo, Carlos R",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33639,MUS,499,Inventing Musical Instruments,IMI,SEM,120255,"Kruse, Adam J",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30161,MUS,499,Movement in Music Education,MME,SEM,120255,"Gallo, Donna",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
39299,MUS,499,Paul Rolland Workshop,PRW,CNF,120255,"MacLeod, Rebecca B",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
23791,MUS,499,Teaching Multilingual Learners,TML,SEM,120255,"Shungu, Peter J",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34292,MUS,528,Res & Bibliography in Music,B,ONL,120255,"Eagen-Jones, Megan K",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30167,MUS,533,Research in Music Education,A,SEM,120255,"Mullen, Jess M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
39121,MUS,569,Capstone Project Synthesis,A,SEM,120255,"Vecchio, Michael V",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
41659,MUSC,486,Summer Band,A,PR,120255,"Houser, Barry L",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
38743,NPRE,402,Nuclear Power Engineering,D3,ONL,120255,"Ragheb, Magdi",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
41910,NRES,409,Fishery Ecol and Conservation,MSU,ONL,120255,"Louison, Michael J",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37049,NRES,472,Environmental Psychology,MSU,ONL,120255,"Browning, Matthew",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
40042,NRES,499,Wildlife Mgmt & Ecol N America,XM4,ONL,120255,"Carpenter, Lynn L",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
39651,NRES,499,Princ of Applied Env Science,XM5,ONL,120255,"Saballos Espina, Ana I",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32945,PATH,556,Exotic/Wild Animal Diag Path 1,A,LBD,120255,"Terio, Karen A",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32946,PATH,557,Exotic/Wild Animal Diag Path 2,A,LBD,120255,"Terio, Karen A",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32947,PATH,558,Exotic/Wild Animal Path Sem,A,ONL,120255,"Terio, Karen A",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30232,PHYS,101,College Physics: Mech & Heat,A,LEC,120255,"Kircher, Keiko I",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30239,PHYS,102,College Physics: E&M & Modern,A,LEC,120255,"Carrubba, James G",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30254,PHYS,211,University Physics: Mechanics,A,OLC,120255,"Shoaf, Curtis M",,,,,11,7,4,4,5,1,3,1,2,0,1,2,0,1,3.23
30264,PHYS,212,University Physics: Elec & Mag,A,OLC,120255,"Potter, Eric R",,,,,6,9,8,6,5,2,3,6,1,2,1,2,0,0,3.05
30275,PHYS,213,Univ Physics: Thermal Physics,A,LEC,120255,"Chamberlain, Robert T",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30282,PHYS,214,Univ Physics: Quantum Physics,A,LEC,120255,"Chamberlain, Robert T",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37860,PHYS,403,Modern Experimental Physics,A,LAB,120255,"Colla, Eugene V",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
39523,PS,100,Intro to Political Science,ONL,ONL,120255,"Yin, Tianhong",,,,,10,9,7,0,0,0,0,0,0,0,0,0,1,0,3.77
40504,PS,201,US Racial & Ethnic Politics,ONL,ONL,120255,"Henson, Akayla A",,,,,13,7,5,3,1,0,0,0,0,0,1,0,3,0,3.4
30318,PS,241,Comp Politics in Dev Nations,ONL,ONL,120255,"Lee, Jaeyoung",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36371,PS,305,The US Supreme Court,ONL,ONL,120255,"Jablow, Zachary R",,,,,1,3,9,3,12,1,1,1,1,0,0,0,2,0,3.05
38327,PS,385,Politics of the European Union,ONL,ONL,120255,"Migotto Brandol, Larissa",,,,,7,13,2,1,3,0,2,2,2,0,0,1,2,0,3.21
34453,PS,491,Internship,WA,INT,120255,"Mayer, Andrea L",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
25992,PS,590,Interseminars Summer Intensive,B,RES,120255,"Rosas, Gilberto",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
38851,PSM,555,PSM Internship,GCR,INT,120255,"Bosecker, Natalie B",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
39086,PSYC,100,Intro Psych,1ON,ONL,120255,"Shenouda, Christine K",,,,,1,9,4,6,9,2,3,4,1,0,1,2,1,0,2.93
31257,PSYC,100,Intro Psych,2ON,ONL,120255,"Shenouda, Christine K",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34254,PSYC,201,Intro to Social Psych,1ON,ONL,120255,"Shenouda, Christine K",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30330,PSYC,201,Intro to Social Psych,2ON,ONL,120255,"Shenouda, Christine K",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
40182,PSYC,204,Intro to Brain and Cognition,1ON,ONL,120255,"Dolcos, Sanda M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
38244,PSYC,204,Intro to Brain and Cognition,2ON,ONL,120255,"Dolcos, Sanda M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34255,PSYC,216,Child Psych,1ON,ONL,120255,"Hyde, Daniel",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30331,PSYC,216,Child Psych,2ON,ONL,120255,"Sanchez Hernand, Fernando",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34296,PSYC,224,Cognitive Psych,1ON,ONL,120255,"Federmeier, Kara D",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30332,PSYC,224,Cognitive Psych,2ON,ONL,120255,"Federmeier, Kara D",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
40181,PSYC,230,Perception & Sensory Processes,1ON,ONL,120255,"Lleras Buetti, Simona",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32930,PSYC,230,Perception & Sensory Processes,2ON,ONL,120255,"Lleras Buetti, Simona",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34258,PSYC,238,Psychopathol & Probs in Living,1ON,ONL,120255,"Shenouda, Christine K",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30337,PSYC,238,Psychopathol & Probs in Living,2ON,ONL,120255,"Shenouda, Christine K",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
40586,PSYC,245,Industrial Org Psych,1ON,ONL,120255,"Shenouda, Christine K",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33103,PSYC,245,Industrial Org Psych,2ON,ONL,120255,"Shenouda, Christine K",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34778,PSYC,248,Learning and Memory,1ON,ONL,120255,"Holden, LaTasha R",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
40571,PSYC,248,Learning and Memory,2ON,ONL,120255,"Holden, LaTasha R",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
41316,PSYC,313,"Drugs, Brain and Behavior",2ON,ONL,120255,"Gulley, Joshua M",,,,,4,6,4,5,12,1,3,3,5,1,4,0,3,1,2.68
42157,PSYC,355,The Attentive Mind,2ON,ONL,120255,"Lleras Buetti, Simona",,,,,20,5,7,4,2,0,1,0,0,1,0,0,1,2,3.63
33558,PSYC,363,Developmental Child Psych Lab,AL2,OLC,120255,"Shenouda, Christine K",,,,,2,6,7,4,2,1,2,4,1,1,0,0,3,0,2.89
39629,REL,110,World Religions,LN1,OLC,120255,"Ebel, Jonathan H",,,,,0,42,4,6,0,2,0,0,0,0,0,0,1,0,3.78
40220,REL,208,Cultures & Lits of South Asia,RBM,ONL,120255,"Mehta, Rini B",,,,,0,28,0,0,0,1,0,0,0,0,1,0,0,0,3.86
39545,RHET,105,Writing and Research,OL1,ONL,120255,"Vowels, Grace E",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
39544,RHET,105,Writing and Research,OL2,ONL,120255,"Flood, Anna S",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33472,RHET,105,Writing and Research,OL3,ONL,120255,"Moore, Tyler",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36932,RST,100,RST in Modern Society,ONL,ONL,120255,"Shinew, Kimberly J",,,,,18,7,4,1,1,0,0,1,0,0,0,0,2,0,3.62
41139,RST,118,Student-Athlete Transition,SAT,LCD,120255,"Santos, Carla A",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36933,RST,130,Foundations of Sport Mgt,ONL,ONL,120255,"Ruwuya, Jonathan",,,,,4,7,2,2,5,0,3,3,0,1,3,0,1,0,2.91
37835,RST,242,Nature and American Culture,ONL,ONL,120255,"Park, Jeongeun",,,,,0,26,0,0,6,0,0,2,0,0,1,0,1,0,3.53
42168,RST,335,Leisure and Consumer Culture,A,ONL,120255,"Brooks, Caitlin M",,,,,6,6,5,5,1,1,1,1,0,0,0,0,2,0,3.32
42264,RST,515,Marketing in RST,OLM,ONL,120255,"Cho, Seung-Jin",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
42033,RST,516,Finance & Budgeting in RST,OLM,ONL,120255,"Berdychevsky, Liza",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
42034,RST,518,Event Management,OLM,ONL,120255,"Mulvaney, Michael A",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36914,RUSS,101,First-Year Russian I,A,LCD,120255,"Ponomareva, Daria",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37371,RUSS,102,First-Year Russian II,A,LCD,120255,"Ponomareva, Daria",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
42448,SBC,510,Messaging Strategy,A,ONL,120255,"Mabry-Flynn, Amanda D",,,,,19,3,1,0,0,2,0,0,0,0,0,0,0,0,3.88
35696,SHS,121,American Sign Language I,A,ONL,120255,"Colon, Carlos",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36375,SHS,221,American Sign Language II,A,ONL,120255,"Dramin Weiss, Susan M",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
41818,SHS,240,Intro Sound & Hearing Science,A,ONL,120255,"Delaram Gharama, Vahid",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
41597,SHS,320,Development of Spoken Language,A,ONL,120255,"Huang, Kai-Yun",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
41819,SHS,410,Stuttering: Theory & Practice,A,ONL,120255,"Bin, Jia",,,,,41,1,0,1,0,0,0,0,0,0,0,0,0,0,3.98
35658,SHS,477,Beginning Practicum in SLP,DAH,INT,120255,"Dahman, Jennifer",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35657,SHS,477,Beginning Practicum in SLP,MEN,INT,120255,"Mendes, Clarion C",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35669,SHS,557,Adv Clin Prac Aud Assess Rehab,B,LCD,120255,"Braun, Sarah",,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
